Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000185651,UBE2L3,115,-0.1840,116,-0.2326,152,0.26392,140,0.14827,117,-0.1574,159,0.34482
ENSG00000161179,YDJC,20,-0.4842,30,0.26612,18,-0.6232,28,0.02648,26,-0.1047,32,0.26179
ENSG00000128228,SDF2L1,20,0.17342,18,0.01636,7,-1.4008,15,-0.3141,22,0.30209,29,0.75213
ENSG00000100023,PPIL2,22,-0.3877,22,-0.5339,24,-0.2431,35,0.38505,18,-0.6779,60,1.25468
ENSG00000100027,YPEL1,40,-0.2774,41,-0.3680,43,-0.1583,56,0.26621,49,0.01980,74,0.69519
ENSG00000100030,MAPK1,249,-0.8601,281,-0.9176,495,0.22130,614,0.67064,600,0.53742,618,0.58962
ENSG00000100034,PPM1F,33,0.16694,22,-0.6088,59,1.16068,33,0.17334,32,0.12293,17,-0.8493
ENSG00000274422,AC245060.5,28,-0.2236,46,1.00875,21,-0.6418,8,-2.1288,35,0.13869,36,0.16335
ENSG00000128266,GNAZ,83,-0.2632,84,-0.3617,93,-0.0831,143,0.71853,89,-0.1491,95,-0.0618
ENSG00000100228,RAB36,10,-0.6669,14,-0.2765,12,-0.4154,23,0.71957,15,-0.0226,17,0.18976
ENSG00000186716,BCR,60,-0.5372,89,0.11704,70,-0.2999,79,-0.1345,93,0.14614,112,0.44634
ENSG00000250479,CHCHD10,384,-0.2706,463,0.03917,483,0.09516,465,0.03970,511,0.18533,393,-0.2320
ENSG00000099956,SMARCB1,24,-0.7911,33,-0.4169,49,0.32206,37,-0.1371,58,0.59188,63,0.73419
ENSG00000133460,SLC2A11,30,0.05145,32,0.19732,21,-0.5481,31,0.10741,20,-0.5663,32,0.16704
ENSG00000240972,MIF,1098,-0.2374,1313,0.07347,1063,-0.2872,1149,-0.1845,1168,-0.1384,1862,0.62313
ENSG00000133433,GSTT2B,34,-0.2593,40,0.00952,37,-0.1263,54,0.53817,37,-0.1223,25,-0.7464
ENSG00000099977,DDT,169,0.19590,167,0.27512,143,-0.0753,134,-0.2028,117,-0.3935,133,-0.1900
ENSG00000099991,CABIN1,39,-1.0399,68,-0.2395,84,0.15546,92,0.35942,79,0.07176,99,0.43145
ENSG00000100014,SPECC1L,29,0.75228,9,-1.3257,22,0.30560,26,0.64034,16,-0.2145,27,0.59503
ENSG00000100028,SNRPD3,45,0.32000,33,-0.2749,33,-0.1545,31,-0.2794,44,0.30327,52,0.56066
ENSG00000167037,SGSM1,9,-1.7058,20,-0.7509,43,0.68788,56,1.41717,17,-0.7180,19,-0.6095
ENSG00000197077,KIAA1671,30,-0.1264,28,-0.3099,43,0.45858,32,0.00384,34,0.09003,38,0.28536
ENSG00000244752,CRYBB2,48,-0.0018,47,-0.0409,47,-0.0460,49,0.03971,48,-0.0123,51,0.09479
ENSG00000100077,GRK3,38,-0.8867,52,-0.5859,170,1.59191,67,-0.0117,48,-0.5201,77,0.21527
ENSG00000100095,SEZ6L,68,-1.0705,92,-0.8284,141,0.07185,168,0.39837,200,0.64339,239,0.94789
ENSG00000128203,ASPHD2,14,-1.6815,36,-0.3596,23,-0.8986,54,0.48088,57,0.49288,73,0.92767
ENSG00000100099,HPS4,20,-0.4448,20,-0.6269,32,0.26167,40,0.74847,21,-0.3749,36,0.43702
ENSG00000100104,SRRD,10,-1.6999,21,-0.8116,39,0.39657,32,0.12179,56,1.02779,50,0.83596
ENSG00000100109,TFIP11,14,-0.2013,14,-0.3749,15,-0.1784,23,0.61704,18,0.11916,16,-0.0307
ENSG00000128294,TPST2,14,-1.1777,25,-0.3948,29,-0.0196,43,0.70095,43,0.58910,25,-0.2439
ENSG00000225783,MIAT,67,-0.9922,118,-0.1724,125,-0.0232,157,0.39937,139,0.14869,151,0.28486
ENSG00000180957,PITPNB,39,-0.8429,67,-0.0109,88,0.42314,78,0.26732,52,-0.3970,71,0.07398
ENSG00000159873,CCDC117,9,-0.7946,10,-0.9845,40,1.60335,18,0.22953,20,0.39477,13,-0.3291
ENSG00000100219,XBP1,6,-1.3261,13,-0.4434,18,0.26556,22,0.66239,21,0.50478,14,-0.1490
ENSG00000183579,ZNRF3,33,1.29883,11,-0.6351,25,0.76071,7,-1.2630,28,0.96056,8,-0.9489
ENSG00000186998,EMID1,66,1.42423,19,-0.8759,11,-1.4546,16,-0.9103,72,1.59514,27,-0.0626
ENSG00000100263,RHBDD3,20,0.04799,19,-0.0840,36,1.00134,19,-0.0759,18,-0.1556,9,-1.1881
ENSG00000182944,EWSR1,96,-0.4382,114,-0.2482,109,-0.2378,144,0.23428,149,0.25654,170,0.47981
ENSG00000185340,GAS2L1,77,0.42771,64,0.18354,39,-0.6383,56,-0.0811,55,-0.1069,52,-0.2073
ENSG00000100276,RASL10A,52,-0.5480,69,-0.1631,53,-0.5204,70,-0.1019,86,0.24037,134,0.97574
ENSG00000100280,AP1B1,70,-0.1872,61,-0.5680,101,0.39885,100,0.42986,79,0.00911,95,0.30385
ENSG00000225465,RFPL1S,52,-0.5407,66,-0.2572,72,-0.0472,117,0.89719,45,-0.7633,70,-0.0860
ENSG00000100285,NEFH,13,-1.6471,36,-0.1225,66,0.90899,69,1.19495,11,-1.9141,7,-2.3957
ENSG00000184117,NIPSNAP1,38,-0.5924,51,-0.2142,58,0.08121,64,0.26679,66,0.27297,62,0.17778
ENSG00000186575,NF2,51,0.66999,34,-0.0043,47,0.52457,22,-0.7063,29,-0.2566,32,-0.0864
ENSG00000100319,ZMAT5,21,0.15716,15,-0.5612,27,0.55732,18,-0.1180,23,0.32565,25,0.40897
ENSG00000184076,UQCR10,563,0.00963,659,0.41786,399,-0.5329,563,0.01180,438,-0.3880,433,-0.4047
ENSG00000100330,MTMR3,24,0.09878,17,-0.6400,40,0.90954,23,0.02763,31,0.47067,19,-0.2610
ENSG00000099992,TBC1D10A,13,-0.1120,10,-0.7994,4,-1.7754,19,0.51566,23,0.79503,25,0.91740
ENSG00000099995,SF3A1,41,-0.2575,38,-0.5533,76,0.71900,50,0.06030,55,0.18443,63,0.41562
ENSG00000099999,RNF215,14,-0.7168,21,-0.1273,14,-0.6585,23,0.06296,28,0.37983,35,0.76166
ENSG00000100003,SEC14L2,43,-0.1583,43,-0.2462,34,-0.4952,31,-0.6942,97,1.20296,66,0.53954
ENSG00000100029,PES1,24,-0.0063,19,-0.5207,22,-0.1892,31,0.43430,19,-0.3805,40,0.81164
ENSG00000184792,OSBP2,11,-0.9045,22,0.21085,15,-0.4321,27,0.58590,16,-0.3376,15,-0.3797
ENSG00000253352,TUG1,24,0.22301,18,-0.3528,15,-0.4748,21,-0.0158,27,0.38610,30,0.58835
ENSG00000198832,SELENOM,278,0.30547,222,-0.0883,277,0.29919,168,-0.5504,210,-0.1416,314,0.50597
ENSG00000185133,INPP5J,3,-2.1832,18,0.53597,29,1.06385,19,0.41076,2,-2.7155,4,-1.8433
ENSG00000138942,RNF185,14,-0.8828,19,-0.5358,44,0.96954,28,0.26108,32,0.45264,21,-0.2223
ENSG00000100100,PIK3IP1,53,1.00863,15,-1.2978,27,-0.0704,29,-0.0107,57,1.13875,32,0.19608
ENSG00000100105,PATZ1,18,0.19253,11,-0.7329,20,0.36459,17,0.09695,24,0.64311,19,0.25479
ENSG00000185721,DRG1,39,-0.3035,36,-0.5790,48,0.02407,73,0.82905,43,-0.1499,51,0.13532
ENSG00000184708,EIF4ENIF1,29,-0.2217,25,-0.6084,52,0.75029,36,0.17613,53,0.76413,24,-0.5116
ENSG00000241878,PISD,35,-0.8392,51,-0.3738,83,0.52550,84,0.61998,55,-0.1609,58,-0.0658
ENSG00000183530,PRR14L,8,-1.3235,14,-0.6953,22,0.18360,28,0.67010,22,0.20432,31,0.73116
ENSG00000100150,DEPDC5,4,-1.9198,10,-0.7110,14,-0.0725,24,0.98981,25,0.87332,12,-0.2465
ENSG00000128245,YWHAH,710,-1.3092,1355,-0.4543,1657,0.00120,2436,0.73828,2168,0.43934,1729,0.07002
ENSG00000100220,RTCB,33,-0.5753,41,-0.3543,45,-0.0649,62,0.50478,47,-0.0151,62,0.43932
ENSG00000100225,FBXO7,26,-0.3379,31,-0.0420,33,0.04678,31,-0.0272,32,-0.0014,40,0.37977
ENSG00000100234,TIMP3,104,1.28753,33,-0.8305,19,-1.4238,22,-1.2855,122,1.59015,63,0.43398
ENSG00000133424,LARGE1,43,-0.8439,68,-0.1862,98,0.45801,122,0.98785,34,-1.2101,46,-0.7359
ENSG00000100284,TOM1,41,-0.4811,56,-0.0007,86,0.70225,63,0.20669,33,-0.8341,51,-0.1555
ENSG00000100302,RASD2,20,-1.2004,35,-0.5022,73,0.83115,48,0.14172,51,0.25425,60,0.49743
ENSG00000100320,RBFOX2,84,-0.7870,129,-0.1817,132,-0.0825,172,0.39405,87,-0.7277,229,0.82224
ENSG00000128335,APOL2,19,-1.1805,33,-0.4882,44,0.10945,69,0.98148,32,-0.4065,48,0.24357
ENSG00000100345,MYH9,39,-0.2633,45,-0.0533,22,-1.1322,55,0.33514,52,0.18497,57,0.34874
ENSG00000100348,TXN2,58,-0.3036,73,0.06098,79,0.17962,68,-0.0680,61,-0.2285,82,0.24377
ENSG00000100350,FOXRED2,46,-0.2842,45,-0.4781,102,1.01705,53,-0.0855,55,-0.0091,66,0.28180
ENSG00000100353,EIF3D,33,-0.4574,41,-0.1687,46,0.04418,47,0.09411,35,-0.3770,72,0.78408
ENSG00000261675,AL022313.4,6,-1.7278,17,-0.4524,36,0.93486,27,0.54112,16,-0.3467,24,0.26315
ENSG00000166862,CACNG2,13,-0.8511,22,-0.0812,23,-0.0065,20,-0.2786,29,0.38525,37,0.75851
ENSG00000100360,IFT27,26,-0.6620,37,-0.1405,32,-0.3078,46,0.28119,50,0.39488,45,0.22118
ENSG00000128311,TST,33,1.06951,13,-0.5582,7,-1.3659,15,-0.2347,38,1.29334,12,-0.5919
ENSG00000128309,MPST,40,1.15982,14,-0.7884,29,0.57600,11,-0.9685,31,0.71898,23,0.19211
ENSG00000100379,KCTD17,85,-0.3010,103,0.01544,92,-0.1692,117,0.24913,104,0.01761,97,-0.0885
ENSG00000166897,ELFN2,26,-0.8085,42,-0.1296,49,0.14094,45,0.00635,42,-0.0903,71,0.74898
ENSG00000100083,GGA1,28,-0.3500,29,-0.4361,40,0.22164,39,0.21655,55,0.75431,32,-0.1316
ENSG00000241360,PDXP,276,-0.2295,329,0.07494,259,-0.3311,325,0.03054,271,-0.2600,420,0.44565
ENSG00000100097,LGALS1,320,1.10519,188,0.32272,138,-0.2894,148,-0.2025,84,-1.0469,65,-1.4317
ENSG00000273899,NOL12,13,-0.1285,14,-0.0037,5,-1.5012,17,0.25480,11,-0.4085,24,0.81583
ENSG00000189060,H1F0,54,-0.0323,43,-0.5671,67,0.31810,67,0.34088,68,0.32921,59,0.10934
ENSG00000100116,GCAT,39,-0.0764,33,-0.4812,40,-0.0749,44,0.09986,44,0.10711,70,0.86020
ENSG00000100124,ANKRD54,18,-0.6352,26,-0.0326,26,-0.0375,31,0.26790,25,-0.0977,31,0.23353
ENSG00000100129,EIF3L,73,-0.0540,72,-0.1042,71,-0.0951,69,-0.1626,64,-0.2551,120,0.76226
ENSG00000100142,POLR2F,84,0.15963,77,0.03409,76,-0.0028,73,-0.0647,73,-0.0602,72,-0.0842
ENSG00000100151,PICK1,11,-1.4551,25,-0.3671,17,-0.8378,42,0.66188,44,0.63876,39,0.43830
ENSG00000184381,PLA2G6,18,-0.4059,21,-0.2322,34,0.66700,27,0.29150,13,-0.8636,27,0.27854
ENSG00000198792,TMEM184B,71,-0.0107,52,-0.7171,79,0.15532,108,0.76989,86,0.28076,60,-0.2729
ENSG00000213923,CSNK1E,90,-0.1051,81,-0.3996,102,0.08432,126,0.49657,74,-0.4137,123,0.39576
ENSG00000168135,KCNJ4,40,-1.3296,79,-0.4027,75,-0.3649,128,0.58277,108,0.21390,148,0.73884
ENSG00000100201,DDX17,147,-0.4485,159,-0.4673,259,0.45215,210,0.12208,282,0.59329,216,0.15342
ENSG00000100216,TOMM22,44,-0.8085,71,-0.1034,83,0.17864,91,0.37191,77,0.06729,72,-0.0488
ENSG00000100221,JOSD1,46,-0.1356,43,-0.3353,64,0.38989,63,0.42849,47,-0.1137,45,-0.1596
ENSG00000100226,GTPBP1,23,-0.3834,21,-0.7141,28,-0.0927,39,0.50432,29,-0.0423,53,0.97275
ENSG00000100242,SUN2,53,-0.2127,52,-0.3656,63,0.03674,81,0.52025,91,0.64862,35,-0.8800
ENSG00000100246,DNAL4,28,-0.8170,41,-0.3458,40,-0.2786,66,0.59379,47,-0.0431,68,0.56783
ENSG00000221890,NPTXR,433,-0.7588,615,-0.3062,683,-0.0438,584,-0.3241,826,0.26240,1452,1.22988
ENSG00000183741,CBX6,279,0.29748,227,-0.0496,207,-0.1847,188,-0.3655,297,0.40159,252,0.13191
ENSG00000100307,CBX7,66,-0.4932,87,-0.1105,106,0.25271,89,-0.0391,107,0.26232,104,0.22429
ENSG00000100316,RPL3,970,0.36484,821,0.14422,883,0.21242,584,-0.4923,688,-0.1885,750,-0.0516
ENSG00000100321,SYNGR1,144,-0.7771,205,-0.3260,347,0.62634,369,0.85760,178,-0.4521,139,-0.8347
ENSG00000100324,TAB1,19,0.31946,16,0.06933,10,-0.7158,16,0.03775,14,-0.1428,17,0.11831
ENSG00000128268,MGAT3,55,-0.4596,63,-0.3341,96,0.43363,76,0.06470,112,0.70092,65,-0.1930
ENSG00000100335,MIEF1,12,-0.8909,20,-0.2447,14,-0.6751,31,0.60800,26,0.29314,27,0.33073
ENSG00000128272,ATF4,78,-0.1677,85,-0.0703,127,0.60980,108,0.40287,60,-0.5783,51,-0.8264
ENSG00000187051,RPS19BP1,144,0.29175,128,0.16522,122,0.02948,132,0.17060,64,-0.9768,93,-0.4011
ENSG00000100346,CACNA1I,15,-0.5331,15,-0.7637,54,1.53124,31,0.62278,16,-0.4448,11,-1.0705
ENSG00000100354,TNRC6B,64,0.07635,56,-0.1842,57,-0.0875,58,-0.0813,91,0.67061,54,-0.1809
ENSG00000239900,ADSL,13,-1.1167,23,-0.2607,31,0.24107,23,-0.2593,39,0.65656,41,0.73263
ENSG00000100359,SGSM3,48,-0.4882,65,-0.0039,62,-0.0926,70,0.13063,64,-0.0277,78,0.29169
ENSG00000196588,MRTFA,43,-0.0723,39,-0.3282,45,0.01493,54,0.36228,41,-0.1227,54,0.30702
ENSG00000100372,SLC25A17,10,-0.5533,7,-1.3809,21,0.63363,20,0.68223,16,0.26721,25,0.92800
ENSG00000100380,ST13,211,0.48625,135,-0.3358,195,0.35879,173,0.18255,141,-0.1665,131,-0.2793
ENSG00000100387,RBX1,181,-0.3490,229,0.04155,268,0.28235,231,0.04336,210,-0.1127,216,-0.0694
ENSG00000100393,EP300,30,0.19870,19,-0.6907,35,0.44429,26,-0.0500,34,0.42152,37,0.54185
ENSG00000100395,L3MBTL2,33,-0.3367,31,-0.5908,64,0.72810,49,0.32314,43,0.05839,47,0.22462
ENSG00000100401,RANGAP1,92,-1.1583,180,-0.1824,278,0.57986,241,0.39171,157,-0.3404,219,0.18916
ENSG00000100403,ZC3H7B,42,0.00377,45,0.21224,37,-0.1910,40,-0.0540,34,-0.2942,41,-0.0300
ENSG00000167074,TEF,70,-0.2564,71,-0.3553,88,0.09631,91,0.17614,126,0.69969,77,-0.1157
ENSG00000183864,TOB2,49,1.38165,19,-0.2905,13,-0.8070,15,-0.6530,24,0.14926,25,0.24155
ENSG00000100410,PHF5A,21,0.28285,14,-0.4232,17,-0.0047,23,0.49598,17,-0.0116,15,-0.1821
ENSG00000100412,ACO2,269,0.04910,260,-0.0112,328,0.37313,262,0.01074,216,-0.3003,232,-0.1856
ENSG00000100413,POLR3H,85,0.23999,73,-0.0001,67,-0.1528,63,-0.2739,87,0.27920,76,0.04769
ENSG00000172346,CSDC2,41,1.01364,24,0.17574,16,-0.5279,14,-0.7742,32,0.59411,9,-1.2546
ENSG00000100417,PMM1,82,0.00529,72,-0.2757,61,-0.4652,94,0.25164,84,0.04676,112,0.52359
ENSG00000100418,DESI1,33,-0.7027,50,-0.1151,85,0.79002,57,0.13936,34,-0.6736,59,0.19584
ENSG00000196419,XRCC6,140,-0.2073,137,-0.3474,105,-0.6612,213,0.53914,194,0.31611,183,0.22224
ENSG00000100138,SNU13,218,-0.3871,263,-0.1318,265,-0.0778,346,0.40037,230,-0.3058,328,0.26248
ENSG00000198911,SREBF2,129,-0.6279,156,-0.4763,276,0.59081,226,0.29908,236,0.32937,207,0.12199
ENSG00000205704,LINC00634,29,-0.5521,49,0.38932,34,-0.3123,30,-0.6040,45,0.11177,56,0.46331
ENSG00000100167,SEPTIN3,246,-0.5781,353,-0.0174,429,0.30151,371,0.07618,441,0.34965,287,-0.3422
ENSG00000183172,SMDT1,190,0.13956,204,0.39891,140,-0.3451,151,-0.2484,160,-0.1327,134,-0.4169
ENSG00000184983,NDUFA6,176,-0.0507,182,-4.5789,214,0.26417,186,0.04653,190,0.07080,137,-0.4404
ENSG00000100207,TCF20,18,-0.4447,22,-0.1768,30,0.36566,24,0.01671,22,-0.1585,33,0.50160
ENSG00000189306,RRP7A,25,-0.7743,41,-0.0330,39,-0.0924,56,0.56415,28,-0.6205,47,0.19496
ENSG00000100227,POLDIP3,29,0.03257,35,0.47000,17,-0.7871,27,-0.1044,28,-0.0560,21,-0.5149
ENSG00000100243,CYB5R3,162,0.44072,105,-0.3825,114,-0.1309,101,-0.3512,196,0.76083,144,0.24232
ENSG00000242247,ARFGAP3,24,0.19053,16,-0.6021,14,-0.6340,25,0.27238,43,1.14808,18,-0.2400
ENSG00000100266,PACSIN2,18,-0.8140,27,-0.3366,28,-0.1402,36,0.27251,45,0.60915,39,0.38351
ENSG00000100271,TTLL1,11,-0.7239,16,-0.3395,11,-0.7185,23,0.42999,20,0.13270,31,0.86310
ENSG00000100294,MCAT,10,-1.5590,27,-0.1822,41,0.52733,31,0.07838,13,-1.2022,60,1.17560
ENSG00000100300,TSPO,58,1.52407,26,0.19448,14,-0.8347,10,-1.3151,26,0.16738,15,-0.6955
ENSG00000100304,TTLL12,28,-0.0596,32,0.24496,30,0.05512,30,0.05113,23,-0.3389,21,-0.5109
ENSG00000186732,MPPED1,73,-0.6806,99,-0.2988,228,1.19049,155,0.60564,49,-1.2681,69,-0.7557
ENSG00000130540,SULT4A1,99,-1.1596,195,-0.1644,316,0.67700,313,0.77031,120,-0.8654,151,-0.5102
ENSG00000100347,SAMM50,35,-0.3525,36,-0.4365,61,0.53856,54,0.39636,35,-0.3422,54,0.33316
ENSG00000188677,PARVB,33,-0.0767,31,-0.2375,69,1.13802,35,0.01986,28,-0.3282,22,-0.7132
ENSG00000138944,SHISAL1,45,-0.2304,62,0.46227,55,0.10293,49,-0.1082,39,-0.4660,34,-0.6666
ENSG00000188636,RTL6,33,-0.4687,41,-0.1502,57,0.40993,56,0.42756,36,-0.3241,39,-0.1925
ENSG00000093000,NUP50,29,-0.5211,28,-0.7958,39,-0.0741,65,0.88927,54,0.45267,44,0.10459
ENSG00000100364,KIAA0930,123,-0.1343,134,0.00358,139,0.06211,115,-0.2728,184,0.52001,127,-0.0878
ENSG00000077942,FBLN1,93,2.15361,16,-1.1788,9,-1.7377,9,-1.7612,69,1.55909,26,-0.0968
ENSG00000130638,ATXN10,146,-0.5934,165,-0.5725,242,0.20087,302,0.65800,178,-0.2914,305,0.58105
ENSG00000241990,PRR34-AS1,29,0.47471,26,0.50191,18,-0.2568,15,-0.6315,18,-0.2659,15,-0.5177
ENSG00000100416,TRMU,13,-0.7671,22,0.01886,26,0.26734,28,0.46530,20,-0.1659,15,-0.5418
ENSG00000075240,GRAMD4,24,-0.5140,31,-0.1856,52,0.72987,39,0.28387,33,-0.0082,23,-0.5658
ENSG00000100422,CERK,39,-0.2841,40,-0.3523,88,1.05898,60,0.44364,37,-0.3764,24,-0.9963
ENSG00000054611,TBC1D22A,25,0.72300,14,-0.3420,13,-0.2867,14,-0.2205,11,-0.5062,27,0.85829
ENSG00000219438,TAFA5,100,-0.0286,96,-0.1265,107,0.07954,86,-0.2902,141,0.52774,112,0.14995
ENSG00000100425,BRD1,5,-1.6620,15,-0.1503,18,0.11748,12,-0.4838,31,1.08031,23,0.56702
ENSG00000184164,CRELD2,19,-0.1363,14,-0.7531,23,0.22330,25,0.36179,35,0.88576,19,-0.0576
ENSG00000198355,PIM3,7,-1.9163,24,-0.2312,30,0.21362,44,0.99599,12,-1.2044,30,0.24477
ENSG00000100427,MLC1,279,1.69676,75,-0.7467,55,-0.9986,46,-1.3579,283,1.72236,43,-1.3764
ENSG00000073150,PANX2,25,-0.2639,36,0.47753,21,-0.5469,28,-0.1051,30,0.00360,22,-0.4668
ENSG00000073169,SELENOO,28,-0.1140,28,-0.1534,40,0.41964,36,0.28802,22,-0.4768,29,-0.0828
ENSG00000128159,TUBGCP6,35,-0.2582,39,-0.1490,34,-0.3235,48,0.29361,52,0.36555,40,-0.0291
ENSG00000188130,MAPK12,41,0.14346,30,-0.5298,54,0.57622,34,-0.1933,49,0.42490,47,0.34218
ENSG00000185386,MAPK11,28,-0.4998,34,-0.2375,51,0.48163,39,0.02013,47,0.32722,41,0.10957
ENSG00000196576,PLXNB2,61,0.85999,23,-0.9208,36,-0.0084,29,-0.3614,74,1.20837,38,0.07962
ENSG00000205593,DENND6B,27,-0.9248,53,0.16874,26,-0.9956,60,0.37848,56,0.21100,51,0.06798
ENSG00000100239,PPP6R2,47,-0.2049,42,-0.5268,51,-0.0599,61,0.23370,72,0.49477,73,0.51305
ENSG00000100241,SBF1,126,0.43335,103,0.14489,93,-0.0661,72,-0.5042,82,-0.2685,111,0.22538
ENSG00000100258,LMF2,26,-0.2979,32,0.07386,20,-0.6737,37,0.32609,41,0.46383,21,-0.6035
ENSG00000025770,NCAPH2,20,-0.9336,36,-0.0675,45,0.33258,40,0.13071,29,-0.3809,52,0.55052
ENSG00000284194,SCO2,10,-1.1860,14,-0.9380,36,0.82862,31,0.66724,22,0.05666,31,0.58327
ENSG00000100288,CHKB,19,-0.3949,29,0.33312,40,0.73855,21,-0.2929,12,-1.1130,23,-0.1523
ENSG00000008735,MAPK8IP2,210,-0.5487,312,0.11863,306,0.04860,287,-0.0589,237,-0.3569,395,0.46613
ENSG00000100299,ARSA,24,-0.1807,28,0.11933,16,-0.7383,29,0.18051,31,0.22440,25,-0.1226
ENSG00000251322,SHANK3,44,0.39123,41,0.40989,19,-0.9484,12,-1.7272,48,0.52549,49,0.55790
ENSG00000079974,RABL2B,22,-0.1895,21,-0.3944,37,0.63715,34,0.60901,14,-0.8779,23,-0.0938
ENSG00000182378,PLCXD1,16,0.01301,13,-0.3424,26,0.84801,18,0.21720,19,0.34966,6,-1.4644
ENSG00000178605,GTPBP6,43,0.33498,35,0.05946,29,-0.2778,33,-0.0905,23,-0.5999,43,0.35915
ENSG00000169100,SLC25A6,407,0.22907,384,0.20751,260,-0.4851,306,-0.2543,412,0.24972,305,-0.2342
ENSG00000169093,ASMTL,28,-0.1522,24,-0.6054,44,0.54650,38,0.36163,33,0.07312,37,0.25436
ENSG00000214717,ZBED1,21,0.24426,14,-0.5187,23,0.37185,15,-0.2787,17,-0.0301,31,0.89700
ENSG00000002586,CD99,152,1.48134,57,-0.2797,29,-1.1977,29,-1.2889,130,1.19733,42,-0.6377
ENSG00000146938,NLGN4X,30,-0.8344,36,-0.7730,54,0.05082,73,0.64979,67,0.42018,76,0.62539
ENSG00000101846,STS,15,-1.1454,26,-0.5032,46,0.55223,51,0.84186,27,-0.3100,33,0.00810
ENSG00000006757,PNPLA4,23,0.49313,15,-0.3292,13,-0.4650,19,0.21325,20,0.22874,18,0.05807
ENSG00000011201,ANOS1,26,0.57375,9,-1.3173,24,0.45555,4,-2.2465,57,2.00528,28,0.73746
ENSG00000146950,SHROOM2,18,-0.5403,18,-0.7603,24,-0.0847,42,0.97323,22,-0.1943,34,0.47827
ENSG00000073464,CLCN4,49,-1.0655,80,-0.4478,103,0.09815,135,0.62550,82,-0.2691,148,0.69260
ENSG00000004961,HCCS,9,-0.9005,13,-0.5970,13,-0.4386,29,1.05587,26,0.68153,11,-0.5866
ENSG00000005302,MSL3,16,-1.3246,36,-0.1944,36,-0.1163,50,0.48777,44,0.20293,48,0.34208
ENSG00000169933,FRMPD4,26,-1.0058,33,-0.8639,39,-0.3869,73,0.72598,64,0.41495,89,0.97825
ENSG00000101911,PRPS2,11,-1.2180,19,-0.6566,34,0.47059,51,1.37240,20,-0.3757,13,-1.0189
ENSG00000205542,TMSB4X,2063,-0.2587,2779,0.34016,2787,0.22262,2347,-0.0607,1708,-0.5542,1915,-0.3756
ENSG00000123595,RAB9A,28,1.12562,7,-1.3760,8,-0.8177,19,0.54530,20,0.51879,20,0.50942
ENSG00000196459,TRAPPC2,21,-0.6205,29,-0.2184,36,0.21458,44,0.60617,25,-0.3418,31,-0.0344
ENSG00000046653,GPM6B,1436,1.05228,579,-0.6218,673,-0.2059,602,-0.4223,1226,0.77622,809,0.08605
ENSG00000101958,GLRA2,16,-0.3380,11,-1.1138,32,0.84390,27,0.62675,25,0.43477,21,0.12900
ENSG00000182287,AP1S2,91,0.12225,58,-0.8289,100,0.26541,49,-0.9289,98,0.23453,229,1.73295
ENSG00000169895,SYAP1,42,0.33578,28,-0.4373,35,0.00762,41,0.34295,43,0.34257,28,-0.3072
ENSG00000086712,TXLNG,9,-0.9610,17,1.64557,22,0.38415,16,-0.0816,13,-0.4137,26,0.68183
ENSG00000102054,RBBP7,62,-0.3735,63,-0.4888,79,0.01273,88,0.22270,114,0.60919,100,0.39368
ENSG00000169891,REPS2,54,-0.7280,62,-0.6929,141,0.82440,131,0.80506,58,-0.5971,93,0.12845
ENSG00000008086,CDKL5,46,-1.0626,76,-0.4490,149,0.78272,123,0.52578,80,-0.2241,101,0.14440
ENSG00000131828,PDHA1,52,-0.2878,51,-0.4393,93,0.65068,79,0.43772,53,-0.2508,63,0.00153
ENSG00000147010,SH3KBP1,36,-0.3076,35,-0.4695,79,0.99285,52,0.31823,31,-0.5278,45,0.03755
ENSG00000184368,MAP7D2,69,-0.9691,113,-0.2860,199,0.72989,146,0.23479,107,-0.2860,162,0.38042
ENSG00000173674,EIF1AX,105,-0.3367,100,-0.5888,214,0.82801,157,0.34830,141,0.13024,126,-0.0418
ENSG00000177189,RPS6KA3,19,-0.5001,20,-0.5558,36,0.51544,36,0.61469,20,-0.3835,32,0.33290
ENSG00000149970,CNKSR2,79,-1.3195,155,-0.4284,155,-0.2994,282,0.79070,176,-0.0976,276,0.63696
ENSG00000012174,MBTPS2,8,-1.0101,10,-0.9633,30,1.00612,27,0.99467,18,0.17422,11,-0.6398
ENSG00000102172,SMS,68,-0.2980,89,0.18346,72,-0.2277,113,0.58648,52,-0.7306,53,-0.7030
ENSG00000123131,PRDX4,46,1.28288,14,-0.8334,25,0.26053,23,0.15384,17,-0.3629,21,0.00488
ENSG00000123130,ACOT9,17,-0.3696,21,-0.0190,15,-0.5024,31,0.71619,17,-0.3771,17,-0.3284
ENSG00000130066,SAT1,143,0.70053,94,0.02010,72,-0.4155,70,-0.5049,90,-0.0524,112,0.29870
ENSG00000184831,APOO,43,-0.4644,53,-0.1974,57,-0.0207,75,0.48760,56,-0.0429,59,0.03515
ENSG00000130741,EIF2S3,39,-0.6591,59,-0.0385,87,0.61129,71,0.30769,50,-0.2844,45,-0.4411
