Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000125967,NECAB3,146,1.94995,12,-2.1751,57,0.26590,41,-0.4131,7,-2.7957,45,-0.1534
ENSG00000101421,CHMP4B,146,0.32905,74,-0.7657,166,0.63752,112,-0.1486,92,-0.4242,99,-0.3024
ENSG00000125970,RALY,146,0.80465,229,1.63720,58,-0.7827,58,-0.8877,91,0.01391,60,-0.6540
ENSG00000125977,EIF2S2,146,0.13609,239,0.96976,121,-0.1974,105,-0.5084,135,0.00030,136,0.01117
ENSG00000101444,AHCY,146,1.73987,23,-1.3316,59,0.13470,33,-0.9960,59,0.11118,49,-0.1702
ENSG00000125971,DYNLRB1,146,-0.9239,195,-0.4756,394,0.80161,314,0.39944,175,-0.6463,123,-1.1913
ENSG00000101460,MAP1LC3A,146,-1.5231,185,-1.1724,702,1.21371,480,0.46935,221,-0.8996,124,-1.7700
ENSG00000198646,NCOA6,146,2.35906,10,-2.1011,48,0.26662,17,-1.6591,28,-0.5932,42,0.01259
ENSG00000078804,TP53INP2,146,0.33266,10,-3.7267,47,-1.5817,46,-1.7521,657,3.64124,31,-2.0686
ENSG00000131067,GGT7,146,1.45721,30,-1.1365,123,1.40134,35,-1.1328,33,-1.0131,9,-2.8901
ENSG00000131069,ACSS2,146,2.77045,42,0.30861,20,-0.9814,19,-1.1373,19,-0.9554,10,-1.8522
ENSG00000100983,GSS,146,1.98882,50,0.05520,46,-0.0895,29,-1.0067,15,-1.7820,47,-0.0545
ENSG00000100991,TRPC4AP,146,1.95286,61,0.32706,42,-0.2851,41,-0.4048,25,-1.0429,7,-2.8476
ENSG00000126005,MMP24OS,146,0.05754,123,-0.2277,158,0.20510,156,0.22464,117,-0.3038,101,-0.5246
ENSG00000242372,EIF6,146,1.01290,131,0.81863,96,0.32889,57,-0.6893,55,-0.6098,30,-1.5317
ENSG00000101019,UQCC1,146,1.90013,36,-0.5512,74,0.72638,34,-0.7876,10,-2.4414,16,-1.7764
ENSG00000125991,ERGIC3,146,0.75344,119,0.39760,84,-0.1963,72,-0.5215,48,-1.0223,142,0.69885
ENSG00000214078,CPNE1,146,1.99470,61,0.37620,33,-0.6990,26,-1.1988,44,-0.1471,43,-0.2030
ENSG00000244005,NFS1,146,2.72309,0,-6.0068,29,-0.3394,21,-1.0270,12,-1.6528,41,0.21147
ENSG00000125995,ROMO1,146,-0.2541,271,0.76486,98,-0.9669,176,0.06098,137,-0.3535,263,0.71761
ENSG00000131051,RBM39,146,0.68157,79,-0.3301,68,-0.6252,75,-0.5369,129,0.46589,160,0.83909
ENSG00000025293,PHF20,146,1.36634,29,-1.2991,77,0.27719,42,-0.9045,57,-0.2476,87,0.43661
ENSG00000171222,SCAND1,146,-0.2654,159,-0.1347,210,0.37626,177,0.05657,150,-0.2304,147,-0.2574
ENSG00000260032,NORAD,146,-2.3398,315,-1.1943,1018,0.81375,820,0.43708,664,-0.0302,469,-0.5821
ENSG00000088367,EPB41L1,146,-0.0396,24,-2.7650,193,0.48841,209,0.78610,99,-0.6552,68,-1.2225
ENSG00000080845,DLGAP4,146,0.42433,101,-0.1819,139,0.38786,146,0.59650,27,-2.1980,28,-2.1208
ENSG00000101335,MYL9,146,-2.3289,5739,7.21324,1,-9.6047,4,-7.8645,0,-11.940,147,-2.3250
ENSG00000101084,RAB5IF,146,1.28219,66,-0.0882,69,-0.0257,79,0.28980,37,-0.9815,2,-5.1113
ENSG00000101079,NDRG3,146,0.01423,39,-2.0263,255,1.16498,162,0.24898,71,-1.1249,53,-1.5580
ENSG00000149639,SOGA1,146,2.47245,37,-0.1177,24,-0.8804,23,-1.0588,23,-0.8211,33,-0.2835
ENSG00000101347,SAMHD1,146,1.51545,72,0.26626,44,-0.5842,35,-1.0911,120,1.13733,22,-1.5767
ENSG00000118705,RPN2,146,0.46205,135,0.32497,109,-0.0212,78,-0.7051,76,-0.5854,186,0.87438
ENSG00000101363,MANBAL,146,0.61446,113,0.17806,141,0.65643,72,-0.6827,40,-1.4387,112,0.17114
ENSG00000166619,BLCAP,146,-0.5521,105,-1.0653,396,1.36586,192,-0.1613,74,-1.5950,172,-0.2978
ENSG00000053438,NNAT,146,-1.5893,26,-4.1137,598,0.75486,644,1.14337,356,-0.2212,22,-4.3756
ENSG00000132821,VSTM2L,146,0.55865,15,-2.9378,197,1.33752,105,0.01023,27,-2.0633,42,-1.4002
ENSG00000170471,RALGAPB,146,2.48988,18,-1.1729,48,0.37905,15,-1.6932,9,-2.1721,36,-0.1199
ENSG00000101438,SLC32A1,146,1.98031,20,-1.3468,11,-2.3698,68,0.77836,1,-5.6070,47,-0.0724
ENSG00000101445,PPP1R16B,146,1.19051,34,-1.1779,41,-0.9955,81,0.23907,81,0.17245,69,-0.0800
ENSG00000198900,TOP1,146,1.54090,88,0.60807,46,-0.4779,48,-0.4960,52,-0.2383,25,-1.3912
ENSG00000124181,PLCG1,146,2.33901,0,-6.0911,16,-1.5502,26,-0.9099,34,-0.3150,83,1.17723
ENSG00000174306,ZHX3,146,1.86049,37,-0.5166,30,-0.9507,34,-0.8362,38,-0.4745,83,0.78630
ENSG00000124177,CHD6,146,1.89214,35,-0.5929,38,-0.5032,30,-1.0067,60,0.25733,50,-0.0231
ENSG00000196090,PTPRT,146,1.66932,2,-4.4440,75,0.52631,61,0.16713,3,-4.0784,26,-1.2065
ENSG00000124193,SRSF6,146,1.61628,68,0.24298,25,-1.4371,40,-0.7649,66,0.19411,77,0.45377
ENSG00000124194,GDAP1L1,146,1.53534,0,-6.7768,70,0.25738,70,0.31722,20,-1.6714,31,-1.0556
ENSG00000124120,TTPAL,146,2.22031,0,-6.3056,81,1.28256,18,-1.6091,7,-2.6975,24,-0.9551
ENSG00000132824,SERINC3,146,-0.5637,141,-0.6223,386,1.28271,151,-0.6499,146,-0.5642,220,0.08751
ENSG00000168734,PKIG,146,0.42720,138,0.32695,105,-0.1371,133,0.37562,77,-0.6117,46,-1.3988
ENSG00000101098,RIMS4,146,2.27839,6,-2.8493,33,-0.4835,45,0.12413,21,-1.1280,11,-2.0677
ENSG00000166913,YWHAB,146,-2.4881,356,-1.1604,1687,1.81229,757,0.02463,395,-1.0019,192,-2.0910
ENSG00000025772,TOMM34,146,1.64336,0,-6.6983,86,0.79587,61,0.11503,3,-4.3633,15,-2.0610
ENSG00000124145,SDC4,146,0.39708,75,-0.6784,25,-2.4715,90,-0.5040,61,-0.9956,433,2.51989
ENSG00000244274,DBNDD2,146,-0.8918,162,-0.7326,178,-0.6579,136,-1.2241,754,1.94096,495,1.11451
ENSG00000124155,PIGT,146,0.95603,140,0.87739,67,-0.3948,45,-1.1674,74,-0.1831,119,0.58957
ENSG00000101457,DNTTIP1,146,2.46267,52,0.46398,28,-0.5923,22,-1.1170,21,-0.9979,14,-1.6062
ENSG00000124104,SNX21,146,2.30955,78,1.04314,31,-0.5376,22,-1.2391,19,-1.2379,8,-2.4080
ENSG00000101473,ACOT8,146,0.97207,41,-1.0982,97,0.31907,93,0.27765,52,-0.7315,28,-1.6719
ENSG00000064601,CTSA,146,0.69118,187,1.12956,90,-0.1291,69,-0.6666,37,-1.4810,111,0.22887
ENSG00000100979,PLTP,146,0.14463,566,2.81590,19,-3.0839,42,-2.0980,20,-2.8603,310,1.46354
ENSG00000124140,SLC12A5,146,-0.2884,13,-3.8885,370,1.62248,197,0.26465,33,-2.5141,53,-1.8239
ENSG00000149654,CDH22,146,2.58087,0,-6.0709,48,0.45930,29,-0.5233,9,-2.0621,0,-6.8578
ENSG00000080189,SLC35C2,146,2.08172,67,0.60387,31,-0.7043,28,-0.9906,15,-1.7224,45,-0.0521
ENSG00000062598,ELMO2,146,1.38698,33,-1.0694,72,0.16737,49,-0.5821,32,-1.1381,89,0.50185
ENSG00000101040,ZMYND8,146,2.02623,25,-1.0102,44,-0.1639,35,-0.6245,29,-0.7683,38,-0.3784
ENSG00000196562,SULF2,146,1.50447,89,0.60604,52,-0.3068,59,-0.0936,28,-1.2004,11,-2.6101
ENSG00000124126,PREX1,146,0.63500,121,0.31782,32,-1.8708,68,-0.7768,166,0.85409,198,1.17378
ENSG00000124198,ARFGEF2,146,2.54442,33,-0.2363,46,0.33183,21,-1.1781,10,-2.0463,2,-4.0417
ENSG00000124207,CSE1L,146,1.58558,26,-1.2889,68,0.26995,48,-0.4180,30,-1.0448,49,-0.2884
ENSG00000124214,STAU1,146,1.24320,40,-0.8978,77,0.16120,51,-0.6665,49,-0.5970,96,0.50639
ENSG00000177410,ZFAS1,146,-0.0820,174,0.19894,58,-1.6480,147,-0.1010,257,0.86193,253,0.83455
ENSG00000158445,KCNB1,146,1.54388,0,-6.7704,119,1.41936,41,-0.7804,5,-3.5329,34,-0.9086
ENSG00000158470,B4GALT5,146,1.51437,48,-0.3928,82,0.55594,30,-1.3743,1,-5.8078,106,0.91029
ENSG00000158480,SPATA2,146,2.51329,3,-3.6637,41,0.11238,29,-0.5772,6,-2.8364,24,-0.7406
ENSG00000124226,RNF114,146,1.77027,74,0.51237,22,-1.5087,41,-0.5534,37,-0.5815,62,0.22270
ENSG00000244687,UBE2V1,146,0.50840,121,0.19254,145,0.58080,90,-0.3583,64,-0.8208,75,-0.5636
ENSG00000240849,TMEM189,146,1.90830,40,-0.3656,52,0.06705,18,-1.9086,47,-0.1225,64,0.39696
ENSG00000172216,CEBPB,146,0.21750,468,2.44434,39,-1.9693,62,-1.3710,80,-0.7331,194,0.69485
ENSG00000124243,BCAS4,146,2.07040,0,-6.4041,47,0.00484,48,0.06292,9,-2.5168,28,-0.7998
ENSG00000101126,ADNP,146,1.52282,47,-0.4324,70,0.24199,57,-0.1469,31,-1.0556,16,-1.9862
ENSG00000000419,DPM1,146,2.21101,62,0.55972,37,-0.3026,21,-1.3533,5,-3.0754,44,0.00524
ENSG00000026559,KCNG1,146,1.87893,0,-6.5323,85,1.02693,39,-0.5527,17,-1.6895,11,-2.3325
ENSG00000054793,ATP9A,146,-1.1400,22,-3.9358,680,1.79481,276,-0.1988,170,-0.9143,204,-0.6293
ENSG00000064787,BCAS1,146,-0.3527,0,-8.3214,67,-1.6875,37,-2.7496,1161,4.25976,89,-1.1204
ENSG00000101132,PFDN4,146,1.59372,16,-2.0152,38,-0.7523,85,0.88249,17,-1.8982,20,-1.6242
ENSG00000054803,CBLN4,146,1.45604,0,-6.8358,73,0.25865,67,0.13068,1,-5.1812,75,0.27788
ENSG00000124098,FAM210B,146,1.92436,86,0.91369,15,-1.9846,28,-1.1067,27,-0.9387,77,0.71890
ENSG00000022277,RTF2,146,0.29244,119,-0.0511,126,0.05345,99,-0.4286,106,-0.2329,181,0.64913
ENSG00000101144,BMP7,146,1.92614,10,-2.3839,5,-3.4751,36,-0.6814,45,-0.1850,133,1.72765
ENSG00000101146,RAE1,146,2.56632,15,-1.4012,47,0.39458,21,-1.1056,17,-1.2173,5,-2.8699
ENSG00000256222,MTRNR2L3,146,2.85701,20,-0.7833,16,-1.3056,25,-0.6328,26,-0.4214,7,-2.3306
ENSG00000124225,PMEPA1,146,1.32776,62,-0.1481,73,0.14410,36,-1.2135,100,0.63616,49,-0.5274
ENSG00000124209,RAB22A,146,1.42424,59,-0.1454,48,-0.5249,68,0.11253,37,-0.8777,39,-0.7993
ENSG00000124164,VAPB,146,1.09149,16,-2.3604,72,-0.1330,68,-0.2575,84,0.14300,99,0.41676
ENSG00000124222,STX16,146,1.83295,34,-0.6654,52,-0.0212,33,-0.9048,52,-0.0209,37,-0.5492
ENSG00000087460,GNAS,146,-3.5494,1267,-0.3169,1864,0.35986,2163,0.80885,797,-1.0387,1468,-0.0812
ENSG00000101158,NELFCD,146,2.37327,27,-0.6278,29,-0.5847,27,-0.7865,29,-0.5610,25,-0.7488
ENSG00000124172,ATP5F1E,146,-3.0266,1181,0.14673,1008,-0.1250,1420,0.64231,1033,-0.0718,1079,-0.0001
ENSG00000087495,PHACTR3,146,1.06441,2,-4.9853,54,-0.6483,69,-0.2762,113,0.60274,129,0.84036
ENSG00000196227,FAM217B,146,0.91602,74,-0.2320,113,0.55062,83,-0.0390,59,-0.5765,10,-3.2180
ENSG00000179242,CDH4,146,2.26224,0,-6.2811,35,-0.3716,28,-0.8521,18,-1.3540,70,0.80377
ENSG00000149657,LSM14B,146,1.90928,16,-1.7081,71,0.67411,31,-0.9286,33,-0.6785,22,-1.2467
ENSG00000101182,PSMA7,146,-0.5759,194,-0.1296,235,0.20522,221,0.10546,164,-0.3931,257,0.32801
ENSG00000184402,SS18L1,146,2.37001,0,-5.5809,49,0.33563,22,-1.1941,13,-1.7856,46,0.19972
ENSG00000101180,HRH3,146,1.55695,0,-6.7612,85,0.67119,57,-0.1225,22,-1.5500,33,-0.9296
ENSG00000130703,OSBPL2,146,1.82774,61,0.23154,42,-0.4129,29,-1.1115,66,0.37664,28,-0.9583
ENSG00000130706,ADRM1,146,1.08544,109,0.56689,73,-0.1129,59,-0.5637,68,-0.2170,52,-0.6190
ENSG00000171858,RPS21,146,-3.2776,1895,0.65292,554,-1.4256,1542,0.42142,1883,0.64178,1876,0.63560
ENSG00000060491,OGFR,146,1.95562,53,0.10913,70,0.66190,24,-1.3247,32,-0.6622,1,-5.0560
ENSG00000092758,COL9A3,146,2.46373,17,-1.3219,24,-0.8730,13,-2.0372,86,1.34237,21,-0.9685
ENSG00000101190,TCFL5,146,2.56114,17,-1.2701,17,-1.3473,25,-0.8471,63,0.85465,8,-2.3844
ENSG00000101193,GID8,146,1.83780,8,-2.7553,34,-0.7738,57,0.17621,45,-0.2535,35,-0.6474
ENSG00000149658,YTHDF1,146,2.19066,60,0.48816,28,-0.7932,22,-1.3058,15,-1.6969,56,0.38856
ENSG00000101198,NKAIN4,146,1.28912,16,-2.2261,30,-1.3837,59,-0.3162,103,0.66396,118,0.90312
ENSG00000101199,ARFGAP1,146,1.35749,50,-0.4723,106,0.93612,41,-0.9521,32,-1.1552,38,-0.8997
ENSG00000101204,CHRNA4,146,2.00982,12,-2.0440,52,0.13219,47,-0.0360,19,-1.3964,10,-2.3370
ENSG00000075043,KCNQ2,146,-0.4329,68,-1.5976,340,1.18230,240,0.50939,76,-1.4455,39,-2.4367
ENSG00000101210,EEF1A2,146,-2.0787,108,-2.5229,1042,1.27131,809,0.85763,213,-1.5169,125,-2.3086
ENSG00000125534,PPDPF,146,-1.2729,633,1.10770,317,-0.0819,280,-0.3517,351,0.09572,378,0.21487
ENSG00000197457,STMN3,146,-1.5381,90,-2.2673,677,1.10494,513,0.60980,177,-1.2542,249,-0.7271
ENSG00000101246,ARFRP1,146,1.08490,95,0.34501,103,0.56200,47,-0.9565,50,-0.6816,55,-0.5319
ENSG00000125520,SLC2A4RG,146,2.14632,74,0.81694,16,-1.6991,16,-1.8653,55,0.32366,52,0.21193
ENSG00000101150,TPD52L2,146,1.22663,80,0.17760,67,-0.1128,53,-0.5969,37,-1.0188,87,0.31115
ENSG00000101152,DNAJC5,146,-0.1987,89,-0.9780,272,1.00197,161,-0.0638,99,-0.8038,131,-0.3776
ENSG00000196700,ZNF512B,146,2.25000,0,-6.2888,58,0.55880,16,-1.8310,9,-2.3192,71,0.82855
ENSG00000101161,PRPF6,146,1.06637,90,0.22208,60,-0.4847,58,-0.5898,79,0.02644,94,0.30078
ENSG00000171703,TCEA2,146,0.25278,122,-0.0394,126,0.00331,148,0.38005,61,-1.1121,102,-0.3299
ENSG00000171695,LKAAEAR1,146,3.07338,0,-5.8279,12,-1.6181,30,-0.1083,15,-1.0955,7,-2.1265
ENSG00000203880,PCMTD2,146,2.05602,0,-6.4125,65,0.62111,23,-1.3390,34,-0.5338,45,-0.0652
ENSG00000280071,GATD3B,146,2.40639,62,0.70044,19,-1.2643,22,-1.1188,24,-0.7808,26,-0.7021
ENSG00000155304,HSPA13,146,0.88038,110,0.38916,108,0.42804,48,-1.1199,17,-2.4572,145,0.86369
ENSG00000180530,NRIP1,146,2.38770,34,-0.2883,43,0.11288,23,-1.1233,17,-1.3117,15,-1.5462
ENSG00000155313,USP25,146,2.45844,43,0.12587,35,-0.2214,22,-1.0983,2,-4.3124,28,-0.5169
ENSG00000154639,CXADR,146,1.40357,10,-2.8005,121,1.27986,41,-0.9095,35,-0.9541,31,-1.1467
ENSG00000224924,LINC00320,146,2.70275,0,-6.0216,23,-0.7449,10,-2.1784,98,1.77857,1,-4.9082
ENSG00000154654,NCAM2,146,0.71059,8,-3.7133,211,1.75112,56,-1.0312,45,-1.1720,70,-0.4969
ENSG00000154723,ATP5PF,146,-1.2701,233,-0.5559,334,0.01716,437,0.65608,274,-0.3001,343,0.05920
ENSG00000142192,APP,146,-2.0907,301,-1.0051,1183,1.57326,463,-0.4354,370,-0.6910,574,0.00638
ENSG00000156256,USP16,146,1.93056,49,-0.0205,25,-1.1695,32,-0.8887,53,0.10424,56,0.17653
ENSG00000156261,CCT8,146,0.78211,75,-0.3132,161,1.15492,61,-0.8125,24,-2.0244,75,-0.3129
ENSG00000171189,GRIK1,146,2.58927,0,-6.0852,19,-1.1470,38,0.03033,3,-3.8179,36,-0.0493
ENSG00000156299,TIAM1,146,1.13282,13,-2.6201,87,0.27932,63,-0.3575,63,-0.2771,90,0.29854
ENSG00000142168,SOD1,146,-1.9301,275,-0.9823,685,0.56182,651,0.54956,392,-0.4301,483,-0.0972
ENSG00000159079,CFAP298,146,2.03373,43,-0.1622,28,-0.9199,35,-0.6091,20,-1.3381,58,0.32992
ENSG00000159082,SYNJ1,146,0.40022,17,-2.8670,252,1.73186,109,-0.1084,18,-2.7649,20,-2.6344
ENSG00000205927,OLIG2,146,1.34335,0,-6.8837,30,-1.3488,27,-1.6527,180,1.74825,136,1.21030
ENSG00000184221,OLIG1,146,-0.2671,53,-1.8140,77,-1.3708,149,-0.3132,507,1.94753,249,0.60609
ENSG00000142166,IFNAR1,146,1.45489,89,0.55927,67,0.09955,24,-1.7497,52,-0.3147,77,0.30926
ENSG00000159128,IFNGR2,146,1.69585,47,-0.2930,67,0.33927,40,-0.6670,40,-0.5144,17,-1.8398
ENSG00000142188,TMEM50B,146,1.37169,86,0.43215,75,0.22273,40,-0.9876,9,-2.8872,86,0.41962
ENSG00000159140,SON,146,-0.4525,328,0.88441,181,-0.1300,160,-0.4074,194,-0.0011,240,0.34446
ENSG00000205758,CRYZL1,146,2.17376,0,-6.3367,39,-0.2458,42,-0.1135,48,0.11938,3,-3.9445
ENSG00000205726,ITSN1,146,1.22643,29,-1.3861,70,-0.0448,66,-0.1812,34,-1.1528,98,0.51919
ENSG00000241837,ATP5PO,146,-1.1939,302,-0.0656,301,-0.0831,425,0.71204,209,-0.6463,297,-0.0937
ENSG00000243927,MRPS6,146,1.52267,80,0.44588,44,-0.5657,56,-0.1864,20,-1.6969,47,-0.4083
ENSG00000159200,RCAN1,146,1.67956,1,-5.7567,58,0.03202,35,-0.9465,96,0.89052,47,-0.3106
ENSG00000159228,CBR1,146,0.13770,42,-1.7864,113,-0.3149,82,-0.9646,178,0.46206,372,1.82201
ENSG00000182670,TTC3,146,-1.4505,69,-2.5581,658,1.17498,427,0.30547,343,-0.1315,198,-0.9954
ENSG00000157540,DYRK1A,146,1.60067,9,-2.7434,85,0.72388,46,-0.4817,6,-3.3130,58,-0.0147
ENSG00000157542,KCNJ6,146,0.81365,0,-6.6917,136,0.82274,117,0.61224,39,-1.2953,1,-6.6045
ENSG00000157557,ETS2,146,1.13907,175,1.48074,68,-0.1695,43,-1.0862,42,-0.9235,47,-0.7209
ENSG00000183527,PSMG1,146,2.66831,14,-1.4236,28,-0.4584,28,-0.5437,8,-2.1977,19,-1.0048
ENSG00000185658,BRWD1,146,0.46978,30,-1.9956,189,1.10962,116,0.12081,59,-0.9689,28,-2.0951
ENSG00000205581,HMGN1,146,0.71848,123,0.42448,59,-0.8341,60,-0.9112,49,-1.0304,240,1.63689
ENSG00000182093,GET1,146,0.72183,39,-1.3880,105,0.19246,96,0.03047,68,-0.5327,102,0.12264
ENSG00000183036,PCP4,146,-0.0358,14,-3.5519,374,2.12418,120,-0.4595,23,-2.8435,57,-1.4999
ENSG00000160194,NDUFV3,146,0.13245,44,-1.7304,128,-0.0943,179,0.66581,106,-0.3770,124,-0.1395
ENSG00000160209,PDXK,146,-0.5313,149,-0.4986,200,-0.0375,222,0.18365,165,-0.3412,312,0.70588
ENSG00000160213,CSTB,146,-0.0714,260,0.89284,119,-0.4538,104,-0.7611,87,-0.8784,333,1.34681
ENSG00000160214,RRP1,146,2.41414,17,-1.3610,33,-0.3825,31,-0.5173,32,-0.3407,9,-2.2701
ENSG00000160216,AGPAT3,146,0.62482,57,-0.8988,96,-0.0896,78,-0.5171,114,0.20167,162,0.80554
ENSG00000160221,GATD3A,146,2.47950,43,0.13476,30,-0.4852,25,-0.8503,5,-3.0650,24,-0.7948
ENSG00000141959,PFKL,146,0.04843,225,0.77024,147,0.05797,133,-0.1427,134,-0.0916,81,-0.8739
ENSG00000160226,CFAP410,146,1.74618,85,0.72826,32,-0.9119,49,-0.2201,25,-1.2170,24,-1.2534
ENSG00000142185,TRPM2,146,2.43864,18,-1.2194,56,0.67235,24,-0.9897,10,-2.0168,0,-6.7632
ENSG00000184787,UBE2G2,146,1.59316,37,-0.7318,43,-0.5642,43,-0.6174,57,-0.0684,76,0.40360
ENSG00000184900,SUMO3,146,-0.3306,70,-1.4577,338,1.32600,161,-0.2292,133,-0.4795,109,-0.7897
ENSG00000183255,PTTG1IP,146,0.40311,355,2.06580,26,-2.4283,56,-1.3472,64,-0.9099,245,1.31787
ENSG00000160255,ITGB2,146,1.79877,77,0.59655,9,-2.8811,25,-1.4108,105,1.15170,60,0.19222
ENSG00000160256,FAM207A,146,1.90703,65,0.40959,25,-1.1967,30,-1.0058,38,-0.4585,66,0.43859
ENSG00000197381,ADARB1,146,1.89807,41,-0.3320,71,0.64534,35,-0.7497,1,-5.0663,23,-1.2458
ENSG00000223768,LINC00205,146,1.62480,8,-2.8945,73,0.42381,55,-0.1219,10,-2.5543,48,-0.2944
ENSG00000182871,COL18A1,146,-0.3234,1374,5.50665,8,-4.7160,12,-4.4108,6,-4.9671,34,-2.5350
ENSG00000142156,COL6A1,146,0.96203,421,3.35861,20,-2.2820,12,-3.1986,13,-2.7807,88,0.08902
ENSG00000160285,LSS,146,1.97597,58,0.28728,10,-2.5971,29,-1.0374,81,0.83136,51,0.05714
ENSG00000160294,MCM3AP,146,2.14558,18,-1.4115,47,0.07727,32,-0.6798,52,0.21165,1,-5.3451
ENSG00000160299,PCNT,146,2.51954,42,0.12159,27,-0.6465,22,-1.0350,29,-0.4394,9,-2.1231
ENSG00000160305,DIP2A,146,2.74812,11,-1.7229,22,-0.8396,21,-0.9933,43,0.33532,10,-1.8994
ENSG00000160307,S100B,146,-2.3144,296,-1.2644,219,-1.8557,399,-1.0002,1608,1.55438,2302,2.32027
ENSG00000160310,PRMT2,146,-0.2328,130,-0.4185,206,0.37888,161,-0.1075,198,0.25439,153,-0.1586
ENSG00000182902,SLC25A18,146,0.23169,56,-1.2625,48,-1.6192,124,-0.0460,115,-0.1593,356,1.84878
ENSG00000131100,ATP6V1E1,146,-1.2107,203,-0.7129,582,1.25957,346,0.19008,166,-1.0223,144,-1.2327
ENSG00000099968,BCL2L13,146,2.37834,53,0.42918,23,-1.0003,19,-1.4209,18,-1.2517,48,0.25525
ENSG00000015475,BID,146,1.71105,9,-2.6349,32,-0.9734,62,0.22614,31,-0.8948,66,0.26796
ENSG00000243156,MICAL3,146,1.88940,17,-1.6721,49,-0.0589,36,-0.7115,51,0.00434,39,-0.4248
ENSG00000215193,PEX26,146,2.28222,21,-1.0580,41,-0.0641,35,-0.3799,18,-1.3567,10,-2.1993
ENSG00000183628,DGCR6,146,1.68093,86,0.70327,38,-0.6954,50,-0.2462,22,-1.4793,28,-1.0931
ENSG00000273032,DGCR9,146,2.45063,14,-1.5935,36,-0.1558,35,-0.2357,13,-1.6469,4,-3.1654
ENSG00000070413,DGCR2,146,0.74159,32,-1.6458,151,0.96346,83,-0.2536,45,-1.1412,69,-0.4881
ENSG00000100075,SLC25A1,146,1.46246,124,1.15466,30,-1.2768,39,-0.9589,58,-0.1458,65,0.04891
ENSG00000242259,C22orf39,146,0.87439,94,0.11685,77,-0.2151,76,-0.2915,72,-0.2977,90,0.04669
ENSG00000185608,MRPL40,146,1.63878,32,-0.9001,43,-0.5119,63,0.18980,28,-1.1342,38,-0.6653
ENSG00000070010,UFD1,146,2.02691,88,1.03321,32,-0.7238,31,-0.8496,16,-1.6915,24,-1.0518
ENSG00000184113,CLDN5,146,-0.9930,2083,5.37503,10,-5.0628,49,-2.9617,15,-4.3419,68,-2.1381
ENSG00000184702,SEPTIN5,146,0.91911,45,-0.9760,80,-0.1096,118,0.78647,20,-2.1906,38,-1.2481
ENSG00000203618,GP1BB,146,0.33451,89,-0.4603,104,-0.2471,150,0.51883,78,-0.6785,104,-0.2236
ENSG00000215012,RTL10,146,2.62349,9,-2.1657,49,0.53589,23,-0.8840,0,-7.7661,10,-1.9602
ENSG00000184470,TXNRD2,146,2.66828,12,-1.6909,19,-1.1364,34,-0.1132,22,-0.7809,6,-2.5431
ENSG00000093010,COMT,146,0.38373,116,-0.0038,47,-1.5285,75,-0.8693,89,-0.4147,375,2.15865
ENSG00000099889,ARVCF,146,2.44742,52,0.43718,29,-0.5419,15,-1.7145,5,-2.9240,49,0.34969
ENSG00000183597,TANGO2,146,2.38576,24,-0.8181,29,-0.6203,23,-1.1111,11,-1.9249,60,0.63006
ENSG00000099899,TRMT2A,146,2.44912,44,0.14980,26,-0.7114,22,-1.1375,14,-1.6165,36,-0.1761
ENSG00000099901,RANBP1,146,0.97867,75,-0.1406,83,0.01930,77,-0.1303,55,-0.6339,65,-0.3759
ENSG00000099904,ZDHHC8,146,2.20946,53,0.28651,47,0.11239,26,-0.9949,2,-4.5118,23,-0.9854
ENSG00000040608,RTN4R,146,1.28024,33,-1.1690,136,1.41505,49,-0.7042,0,-6.8878,29,-1.3698
ENSG00000128185,DGCR6L,146,1.03820,95,0.29248,70,-0.2208,78,-0.0445,40,-1.0700,59,-0.4586
ENSG00000099910,KLHL22,146,2.52705,10,-2.0441,38,-0.0336,31,-0.4398,16,-1.3201,5,-2.8898
ENSG00000099917,MED15,146,1.82091,70,0.46933,35,-0.6962,42,-0.4524,16,-1.8001,45,-0.2693
ENSG00000241973,PI4KA,146,-0.4389,39,-2.4369,355,1.27663,217,0.25993,69,-1.5797,120,-0.7469
ENSG00000099940,SNAP29,146,2.36666,13,-1.7747,42,0.04585,26,-0.9147,18,-1.2816,32,-0.4009
ENSG00000099942,CRKL,146,1.80230,27,-1.0584,43,-0.3989,34,-0.8546,43,-0.3303,74,0.54933
ENSG00000183773,AIFM3,146,1.70623,35,-0.7112,19,-1.7601,51,-0.2036,50,-0.1891,81,0.60800
ENSG00000099949,LZTR1,146,2.44115,60,0.66720,32,-0.3830,18,-1.4262,8,-2.3443,25,-0.7447
ENSG00000184436,THAP7,146,2.14558,38,-0.2618,34,-0.5126,23,-1.2431,20,-1.2766,65,0.59859
ENSG00000185651,UBE2L3,146,0.35196,82,-0.5813,117,-0.0154,139,0.36357,110,-0.1092,74,-0.7404
ENSG00000161179,YDJC,146,2.31146,28,-0.6658,25,-0.8672,32,-0.5555,13,-1.7898,45,0.12437
ENSG00000128228,SDF2L1,146,1.78956,121,1.41639,27,-1.1836,21,-1.6863,17,-1.7303,80,0.66671
