Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000124194,GDAP1L1,8,-2.9973,53,-0.1969,56,-0.1061,45,-0.4535,62,0.06438,74,0.34804,89,0.79388
ENSG00000124120,TTPAL,36,0.02652,8,-2.2396,26,-0.4728,14,-1.4518,21,-0.8916,115,2.12837,40,0.20783
ENSG00000132824,SERINC3,180,-0.8287,213,-0.5666,241,-0.3761,386,0.38948,287,-0.1135,313,0.04515,418,0.61712
ENSG00000168734,PKIG,77,-0.1622,50,-0.8242,159,1.06410,125,0.64072,77,-0.1815,63,-0.4591,68,-0.3930
ENSG00000166913,YWHAB,374,-1.6087,498,-1.1763,687,-0.6830,1152,0.14145,1067,0.01788,1704,0.80488,1480,0.66116
ENSG00000025772,TOMM34,12,-2.9054,24,-1.9004,53,-0.7255,82,-0.0263,87,0.06419,31,-1.5426,189,1.80990
ENSG00000124145,SDC4,76,0.94602,67,0.71884,147,2.26774,6,-2.9534,26,-0.8698,12,-1.8754,14,-1.8068
ENSG00000244274,DBNDD2,1314,3.51990,220,-0.1897,114,-1.2043,86,-1.6344,100,-1.5266,70,-1.9406,111,-1.3595
ENSG00000124155,PIGT,91,0.28346,25,-1.7200,68,-0.1916,96,0.37171,52,-0.6936,102,0.47165,102,0.55504
ENSG00000101473,ACOT8,49,-0.6947,43,-0.8794,48,-0.7137,38,-1.0646,108,0.69353,90,0.27510,99,0.51596
ENSG00000064601,CTSA,73,0.20073,33,-1.0425,61,-0.0765,81,0.38314,49,-0.4813,78,0.30698,77,0.35190
ENSG00000100979,PLTP,489,4.23865,24,-1.7793,110,0.59056,22,-1.8944,4,-4.5475,1,-6.3134,20,-2.2162
ENSG00000124140,SLC12A5,15,-4.2371,111,-1.3373,246,-0.1018,450,0.91308,268,0.04229,277,0.08690,362,0.63197
ENSG00000062598,ELMO2,43,-0.3028,27,-1.0438,66,0.38995,44,-0.2611,65,0.40599,29,-0.9419,66,0.44429
ENSG00000101040,ZMYND8,63,0.43389,33,-0.6212,60,0.36442,74,0.69787,27,-0.9945,5,-3.2967,73,0.81948
ENSG00000196562,SULF2,49,-1.2676,54,-1.1158,2,-5.9203,14,-3.0551,122,0.18642,105,-0.0777,263,1.96903
ENSG00000124126,PREX1,274,3.25886,73,0.44055,72,0.42939,15,-1.9708,15,-2.1610,5,-3.4685,16,-2.0622
ENSG00000124198,ARFGEF2,18,-1.2241,28,-0.6097,20,-1.0835,68,0.85650,47,0.27892,52,0.39192,43,0.10388
ENSG00000124207,CSE1L,73,-0.3162,77,-0.2363,55,-0.7747,88,-0.0289,71,-0.4053,108,0.31350,131,0.74427
ENSG00000124214,STAU1,93,0.71580,31,-1.0523,79,0.42582,68,0.19033,64,0.08916,44,-0.5062,52,-0.2822
ENSG00000177410,ZFAS1,296,1.44305,224,0.92455,118,-0.1452,129,-0.0101,75,-0.9439,95,-0.4926,76,-0.9135
ENSG00000158445,KCNB1,23,-1.6765,38,-0.9107,54,-0.3565,75,0.16168,84,0.39435,45,-0.6475,105,0.86004
ENSG00000158470,B4GALT5,40,-1.0729,22,-1.9530,88,0.16733,138,0.93049,87,0.15482,71,-0.1888,92,0.27571
ENSG00000158480,SPATA2,59,0.76854,10,-2.0420,36,-0.0429,13,-1.6039,42,0.20795,25,-0.6037,54,0.74069
ENSG00000124226,RNF114,74,1.29815,31,-0.1655,36,0.06717,23,-0.6565,32,-0.1460,34,-0.0410,25,-0.5658
ENSG00000244687,UBE2V1,67,-0.4118,64,-0.4752,80,-0.1188,95,0.15712,97,0.22835,107,0.34843,85,-0.0357
ENSG00000124243,BCAS4,10,-1.7068,17,-0.9826,19,-0.7908,30,-0.1222,64,1.41519,21,-0.6686,33,0.04675
ENSG00000101126,ADNP,143,0.87562,58,-0.5978,100,0.27074,119,0.55533,44,-1.1103,95,0.18216,80,-0.1055
ENSG00000000419,DPM1,24,-0.5792,22,-0.7435,16,-1.2351,13,-1.4627,40,0.26673,78,1.38659,40,0.27871
ENSG00000026559,KCNG1,8,-2.1734,8,-2.2514,29,-0.3486,95,1.73365,11,-1.9018,47,0.43885,56,0.90481
ENSG00000054793,ATP9A,214,-0.7547,139,-1.4073,337,-0.0391,518,0.68042,284,-0.3517,352,0.03451,488,0.68155
ENSG00000064787,BCAS1,751,3.29925,286,1.09151,81,-0.9758,21,-2.9760,59,-1.5833,66,-1.2791,18,-3.3882
ENSG00000101132,PFDN4,58,-0.2765,62,-0.1534,50,-0.4959,70,0.04065,76,0.18733,130,1.09283,47,-0.6490
ENSG00000022277,RTF2,151,0.75900,49,-1.0462,94,-0.0306,61,-0.7293,104,0.14763,96,-0.0040,103,0.12797
ENSG00000101146,RAE1,19,-1.0816,13,-1.6199,45,0.29465,35,-0.1354,19,-1.1194,44,0.26506,72,1.36074
ENSG00000124225,PMEPA1,78,0.46150,20,-1.6756,56,-0.0753,108,1.04143,31,-1.0615,107,1.01901,48,-0.3580
ENSG00000124209,RAB22A,42,-0.6963,53,-0.3204,69,0.09986,53,-0.3227,76,0.28733,56,-0.2329,80,0.39958
ENSG00000124164,VAPB,64,-0.4713,71,-0.2992,63,-0.4813,105,0.32254,86,0.00996,117,0.50644,90,0.09251
ENSG00000124222,STX16,130,1.35187,39,-0.6720,65,0.15043,73,0.33073,48,-0.3745,45,-0.4334,43,-0.5595
ENSG00000087460,GNAS,1404,-0.4326,1217,-0.6558,2239,0.32198,2390,0.43193,1497,-0.3725,3168,0.91967,1576,-0.2821
ENSG00000101158,NELFCD,86,1.53529,14,-1.4283,31,-0.2373,59,0.84663,32,-0.2024,5,-2.9765,31,-0.2316
ENSG00000124172,ATP5F1E,1511,0.34711,1106,-0.1635,1098,-0.1745,987,-0.3444,1512,0.40593,938,-0.4246,1175,-0.0757
ENSG00000087495,PHACTR3,87,0.78839,73,0.49936,56,0.05154,33,-0.7565,56,0.06180,45,-0.2961,40,-0.5154
ENSG00000196227,FAM217B,30,-1.5096,46,-0.8743,94,0.24776,81,0.00673,76,-0.1249,121,0.67319,102,0.44112
ENSG00000149657,LSM14B,35,-0.4639,17,-1.5879,27,-0.8732,96,1.21870,43,-0.1667,60,0.39887,52,0.17095
ENSG00000101182,PSMA7,200,-0.1038,104,-1.1240,152,-0.5420,247,0.23724,261,0.38332,233,0.14238,232,0.15502
ENSG00000184402,SS18L1,31,-0.2101,23,-0.6837,29,-0.3406,30,-0.2819,23,-0.7200,55,0.71456,53,0.78041
ENSG00000101180,HRH3,6,-2.6423,19,-0.9172,27,-0.3560,40,0.23964,47,0.58193,6,-2.4767,59,1.09610
ENSG00000130703,OSBPL2,51,0.36538,9,-2.1842,41,0.03844,20,-1.1181,73,1.22505,13,-1.7692,42,0.06820
ENSG00000130706,ADRM1,74,0.28869,26,-1.3117,64,0.06192,75,0.32937,69,0.21268,51,-0.2910,63,0.03954
ENSG00000171858,RPS21,1904,0.88021,1910,0.88593,1372,0.31793,1063,-0.0999,923,-0.3666,827,-0.4993,628,-1.0211
ENSG00000060491,OGFR,30,-0.2835,13,-1.5638,44,0.29245,40,0.14521,32,-0.2230,18,-1.0677,59,0.97205
ENSG00000101190,TCFL5,89,2.05486,42,0.61352,32,0.19166,4,-2.7109,19,-0.7051,3,-3.2260,25,-0.2690
ENSG00000101193,GID8,32,-0.7241,31,-0.7852,61,0.27904,25,-1.1014,59,0.26694,96,1.06879,49,-0.0893
ENSG00000149658,YTHDF1,52,0.90052,30,-0.0352,22,-0.5287,13,-1.2814,32,0.10042,13,-1.2509,40,0.50895
ENSG00000101199,ARFGAP1,39,-0.0805,19,-1.1620,51,0.33183,37,-0.1958,23,-1.0317,73,0.94906,54,0.51578
ENSG00000101204,CHRNA4,3,-3.5974,32,-0.2633,8,-2.3298,4,-3.4068,71,1.27769,69,0.99239,43,0.23130
ENSG00000075043,KCNQ2,20,-3.0826,137,-0.2245,149,-0.0905,243,0.72767,156,-0.0137,120,-0.4393,218,0.63457
ENSG00000101210,EEF1A2,82,-2.8069,294,-0.8957,378,-0.5076,428,-0.3104,646,0.41706,777,0.67209,713,0.61832
ENSG00000125534,PPDPF,267,1.01476,117,-0.3724,237,0.80208,113,-0.4263,113,-0.4653,154,0.07782,105,-0.6039
ENSG00000197457,STMN3,140,-2.0403,206,-1.4593,386,-0.5022,660,0.36500,565,0.12400,734,0.54459,751,0.69080
ENSG00000101246,ARFRP1,46,0.30343,42,0.16294,35,-0.1389,42,0.15908,38,-0.0117,22,-0.8852,40,0.10422
ENSG00000101150,TPD52L2,95,1.00447,15,-1.8910,59,0.20656,88,0.87588,46,-0.2410,16,-1.7519,53,0.01298
ENSG00000101152,DNAJC5,67,-1.3197,40,-2.0820,181,0.24336,169,0.13425,178,0.25110,223,0.59763,183,0.30795
ENSG00000101161,PRPF6,60,0.20721,33,-0.7467,60,0.18322,62,0.24163,43,-0.3695,62,0.24834,58,0.15333
ENSG00000171703,TCEA2,106,-0.1439,75,-0.6913,80,-0.5794,135,0.25159,160,0.62982,92,-0.3564,117,0.01700
ENSG00000203880,PCMTD2,104,1.27548,19,-1.4667,66,0.46359,30,-0.7808,41,-0.3238,47,-0.0883,49,-0.0310
ENSG00000155304,HSPA13,75,-0.8009,49,-1.4463,161,0.41448,150,0.29140,105,-0.3182,177,0.57407,153,0.37519
ENSG00000180530,NRIP1,7,-2.9019,32,-0.6649,35,-0.5131,33,-0.6271,65,0.52391,79,0.78430,64,0.49259
ENSG00000155313,USP25,32,-0.7953,27,-1.0334,28,-0.9926,30,-0.9160,67,0.42282,50,-0.1159,90,1.06219
ENSG00000215386,MIR99AHG,96,1.80144,50,0.59155,44,0.38287,22,-0.7393,7,-2.5025,39,0.18831,24,-0.6334
ENSG00000154639,CXADR,87,0.83430,20,-1.4958,79,0.67364,57,0.12672,35,-0.7271,56,0.10381,53,0.00952
ENSG00000154645,CHODL,0,-7.0253,1,-4.0866,0,-7.6998,0,-6.6421,43,1.09353,12,-1.1760,64,2.14767
ENSG00000154654,NCAM2,89,-1.0582,129,-0.4910,175,-0.0073,317,0.99745,99,-0.9977,77,-1.2768,299,1.08357
ENSG00000154723,ATP5PF,290,-0.4268,347,-0.1392,266,-0.5591,313,-0.3025,521,0.62623,479,0.38925,334,-0.2286
ENSG00000142192,APP,691,-0.3441,439,-1.0497,898,0.07568,957,0.18064,685,-0.4035,833,-0.0447,1262,0.76734
ENSG00000198862,LTN1,10,-1.5119,43,0.69221,10,-1.5568,3,-3.2479,16,-0.9265,75,1.72541,40,0.67388
ENSG00000156256,USP16,57,0.81105,46,0.45592,49,0.54252,37,0.08686,30,-0.3093,18,-0.9924,24,-0.6276
ENSG00000156261,CCT8,92,-0.9330,52,-1.7722,99,-0.8099,259,0.74425,143,-0.2743,178,0.11004,264,0.93700
ENSG00000171189,GRIK1,14,-1.6132,25,-0.7898,4,-3.2388,1,-4.9813,48,0.30528,44,0.10181,93,1.79067
ENSG00000156299,TIAM1,118,0.30648,47,-1.1399,173,0.97282,125,0.40769,65,-0.7234,55,-0.8861,115,0.31579
ENSG00000142168,SOD1,523,-0.8042,502,-0.8648,372,-1.3224,881,0.02157,1293,0.78767,1228,0.57448,867,-0.0057
ENSG00000159079,CFAP298,101,1.06696,16,-1.8634,42,-0.4082,71,0.45061,55,0.02035,42,-0.3827,52,-0.0600
ENSG00000159082,SYNJ1,49,-2.2267,120,-0.8824,35,-2.7193,125,-0.8198,261,0.41554,315,0.67503,363,1.12205
ENSG00000184221,OLIG1,528,3.30538,100,-0.0821,184,0.93490,33,-1.7637,23,-2.4428,20,-2.5472,20,-2.6891
ENSG00000142166,IFNAR1,53,0.23482,42,-0.1455,41,-0.1909,52,0.19565,43,-0.1414,43,-0.1114,49,0.11950
ENSG00000159128,IFNGR2,32,-0.6710,30,-0.7673,72,0.63365,73,0.66407,32,-0.7548,36,-0.4965,67,0.61812
ENSG00000142188,TMEM50B,64,-0.0168,35,-0.9406,52,-0.3489,52,-0.3543,84,0.51443,69,0.10370,70,0.16176
ENSG00000159140,SON,344,1.08025,124,-0.6152,195,0.10955,203,0.17666,142,-0.4418,129,-0.5542,181,-0.0132
ENSG00000205758,CRYZL1,61,0.44658,36,-0.4121,36,-0.3943,39,-0.2738,48,0.06208,46,-0.0118,52,0.20677
ENSG00000205726,ITSN1,52,-0.4083,89,0.44702,80,0.26749,53,-0.3898,83,0.39578,63,-0.1099,53,-0.4452
ENSG00000241837,ATP5PO,382,-0.2707,282,-0.7462,315,-0.5750,435,-0.0631,581,0.48514,526,0.24970,483,0.12394
ENSG00000243927,MRPS6,44,-0.7232,47,-0.6129,71,0.04638,149,1.32329,47,-0.6708,70,0.02552,74,0.11600
ENSG00000198743,SLC5A3,25,-0.5680,33,-0.1194,55,0.72713,41,0.20781,22,-0.8116,59,0.84186,32,-0.2069
ENSG00000159200,RCAN1,66,0.38941,29,-0.8872,91,0.94976,51,-0.0297,38,-0.5414,62,0.30156,45,-0.2396
ENSG00000159228,CBR1,388,2.18951,102,-0.2329,82,-0.5791,129,0.13322,68,-0.9490,60,-1.0547,84,-0.6143
ENSG00000159256,MORC3,38,0.10343,32,-0.1751,43,0.28651,55,0.72280,33,-0.1367,25,-0.5293,31,-0.2597
ENSG00000182670,TTC3,191,-0.9156,373,0.13993,313,-0.1454,429,0.36912,312,-0.1734,433,0.38406,361,0.09551
ENSG00000157540,DYRK1A,49,-0.6476,49,-0.6473,84,0.21973,88,0.29054,72,-0.0249,74,0.02211,86,0.30310
ENSG00000157542,KCNJ6,4,-3.2312,40,0.20956,11,-1.7467,112,2.11587,25,-0.5852,56,0.79638,21,-0.8735
ENSG00000157557,ETS2,38,-1.2162,39,-1.1773,83,-0.0102,78,-0.1077,68,-0.3709,63,-0.4359,157,1.32196
ENSG00000185658,BRWD1,108,-0.8564,120,-0.6965,196,0.07767,198,0.09494,153,-0.3607,271,0.61804,241,0.49108
ENSG00000205581,HMGN1,180,1.68707,72,0.05246,97,0.55285,74,0.09694,46,-0.7115,19,-1.9318,45,-0.7513
ENSG00000182093,GET1,188,0.67012,57,-1.2245,180,0.59679,136,0.12483,97,-0.4630,132,0.08408,122,-0.0550
ENSG00000183036,PCP4,191,-0.8339,104,-1.7570,89,-1.9766,264,-0.3239,670,1.57094,480,0.65624,224,-0.6555
ENSG00000160194,NDUFV3,163,-0.0223,176,0.10587,108,-0.6686,108,-0.6741,231,0.65092,161,-0.0440,155,-0.1174
ENSG00000160209,PDXK,96,-1.0696,172,-0.1600,250,0.45382,175,-0.1249,217,0.25785,197,0.06143,191,0.01587
ENSG00000160213,CSTB,251,1.22751,97,-0.3798,135,0.15998,93,-0.4416,84,-0.6590,193,0.76059,83,-0.6825
ENSG00000160216,AGPAT3,138,0.93554,60,-0.4429,93,0.26687,58,-0.5036,78,-0.0405,42,-0.9831,84,0.09815
ENSG00000141959,PFKL,169,0.55790,89,-0.4845,185,0.71471,151,0.36121,68,-0.9875,92,-0.4293,132,0.16892
ENSG00000160226,CFAP410,36,-0.2746,20,-1.2055,38,-0.1863,22,-1.0792,61,0.65234,58,0.49311,47,0.14903
ENSG00000142185,TRPM2,3,-3.3772,20,-0.7149,31,-0.0556,22,-0.5731,21,-0.7495,82,1.64950,44,0.62282
ENSG00000184787,UBE2G2,69,0.77998,48,0.15537,32,-0.4842,36,-0.3101,37,-0.2684,37,-0.2510,47,0.14985
ENSG00000184900,SUMO3,101,-1.1080,81,-1.4488,273,0.46941,386,1.07240,167,-0.3697,290,0.56877,193,-0.1195
ENSG00000183255,PTTG1IP,236,2.55026,42,-0.5907,114,1.03634,52,-0.2778,15,-2.3241,18,-1.9049,32,-1.1104
ENSG00000160285,LSS,68,1.11197,23,-0.6482,51,0.60443,18,-1.0360,34,-0.0871,41,0.24848,25,-0.6390
ENSG00000160294,MCM3AP,34,0.27471,34,0.25683,31,0.11296,16,-0.8665,27,-0.1332,15,-1.0285,38,0.52293
ENSG00000160299,PCNT,24,-0.7258,24,-0.7179,52,0.50691,45,0.27339,42,0.17803,47,0.33274,33,-0.2223
ENSG00000160305,DIP2A,95,1.76303,15,-1.2643,15,-1.3466,3,-3.3597,29,-0.3409,55,0.75623,37,0.10766
ENSG00000160307,S100B,1855,3.26792,487,0.42289,623,0.84774,116,-1.8164,79,-2.5338,31,-3.7349,61,-2.9380
ENSG00000160310,PRMT2,144,-0.0833,100,-0.6631,94,-0.7644,173,0.21017,170,0.21561,297,1.14870,109,-0.5816
ENSG00000182902,SLC25A18,52,0.25125,59,0.45896,141,2.10169,14,-1.7437,38,-0.2665,8,-2.5072,25,-0.9965
ENSG00000131100,ATP6V1E1,241,-1.1716,228,-1.2591,331,-0.6854,509,-0.0048,601,0.30948,675,0.46169,704,0.62965
ENSG00000099968,BCL2L13,47,0.41556,13,-1.5154,36,-0.0433,18,-1.0940,45,0.39306,40,0.16130,42,0.26998
ENSG00000015475,BID,27,-0.6992,15,-1.5677,5,-3.1934,11,-1.9726,76,1.19276,64,0.69047,54,0.45024
ENSG00000243156,MICAL3,118,1.28000,22,-1.4456,71,0.39702,145,1.68576,26,-1.2657,39,-0.5493,27,-1.2056
ENSG00000273032,DGCR9,17,-1.0878,17,-1.0620,22,-0.7200,84,1.54811,24,-0.6650,30,-0.2522,47,0.59926
ENSG00000070413,DGCR2,64,-0.4135,34,-1.3523,141,0.90954,173,1.28043,27,-1.8325,82,-0.0144,97,0.29886
ENSG00000100075,SLC25A1,65,1.13855,26,-0.3631,27,-0.3421,50,0.67529,16,-1.1925,31,-0.1127,34,0.02070
ENSG00000242259,C22orf39,64,-0.1141,51,-0.4622,41,-0.7942,83,0.29546,73,0.10337,98,0.58633,68,-0.0172
ENSG00000185608,MRPL40,43,-0.2576,48,-0.0871,31,-0.7799,15,-1.8064,78,0.85374,52,0.04310,56,0.16866
ENSG00000070010,UFD1,61,0.71853,19,-1.1473,22,-0.8881,16,-1.4220,54,0.59135,43,0.13403,44,0.19609
ENSG00000184113,CLDN5,179,2.74645,36,-0.3040,37,-0.2425,17,-1.4261,18,-1.4518,32,-0.4929,26,-0.8634
ENSG00000184702,SEPTIN5,0,-8.4928,44,-0.7513,34,-1.1345,98,0.53094,103,0.74393,52,-0.4975,102,0.71132
ENSG00000203618,GP1BB,45,-0.6016,66,0.01344,74,0.19439,58,-0.2007,74,0.22205,83,0.37110,59,-0.1970
ENSG00000093010,COMT,178,1.90247,39,-0.7068,79,0.39436,39,-0.7043,26,-1.4765,49,-0.3707,60,-0.0460
ENSG00000099901,RANBP1,60,-0.2180,46,-0.6248,48,-0.5594,88,0.42361,79,0.26344,76,0.16951,70,0.04434
ENSG00000099904,ZDHHC8,18,-0.9570,16,-1.1324,34,-0.0042,32,-0.1138,45,0.50652,13,-1.4512,53,0.84251
ENSG00000040608,RTN4R,18,-2.0136,14,-2.3284,83,0.34584,258,2.56647,17,-2.2522,23,-1.6527,87,0.50406
ENSG00000128185,DGCR6L,38,-0.7742,38,-0.8125,72,0.21483,101,0.77859,73,0.28468,73,0.22799,50,-0.4167
ENSG00000099910,KLHL22,20,-1.0634,7,-2.6772,55,0.50420,41,0.02955,46,0.20907,35,-0.2291,58,0.69338
ENSG00000099917,MED15,56,0.51802,18,-1.2477,56,0.53826,82,1.19365,11,-2.1402,40,-0.0055,46,0.22693
ENSG00000241973,PI4KA,122,-1.5157,179,-0.9383,172,-0.9946,354,0.13740,317,-0.0438,417,0.41202,523,0.96079
ENSG00000099940,SNAP29,30,-0.0506,15,-1.0673,36,0.22682,43,0.52877,28,-0.1682,28,-0.1541,35,0.23707
ENSG00000099942,CRKL,68,0.44417,39,-0.4605,52,0.01188,59,0.20732,51,-0.0347,51,-0.0354,48,-0.1344
ENSG00000183773,AIFM3,79,1.39007,54,0.71380,37,0.09360,64,0.99913,15,-1.3874,13,-1.4789,20,-1.0115
ENSG00000185651,UBE2L3,146,0.24674,60,-1.1472,138,0.15273,135,0.12212,129,0.05130,124,-0.0207,134,0.12484
ENSG00000100030,MAPK1,219,-1.4179,184,-1.6756,716,0.45379,837,0.72103,357,-0.7427,450,-0.3057,890,0.99577
ENSG00000128266,GNAZ,70,-0.4679,47,-1.0890,93,-0.0041,94,-0.0009,98,0.07663,91,-0.0431,127,0.58503
ENSG00000186716,BCR,48,-1.2713,65,-0.8050,121,0.18281,147,0.50399,110,0.02185,114,0.07557,131,0.35717
ENSG00000250479,CHCHD10,298,-0.5581,243,-0.8721,207,-1.1157,287,-0.6162,685,0.97609,478,0.19912,462,0.16478
ENSG00000240972,MIF,596,-0.7001,726,-0.3910,449,-1.1347,874,-0.0941,1170,0.44855,1224,0.45991,1066,0.26524
ENSG00000099977,DDT,97,-0.3201,140,0.26744,58,-1.1038,121,0.03644,151,0.46496,98,-0.3083,126,0.10530
ENSG00000099991,CABIN1,99,0.98405,15,-1.9701,70,0.38670,90,0.81011,29,-1.1042,55,-0.0108,56,0.00590
ENSG00000100028,SNRPD3,56,0.50486,30,-0.5153,44,0.08654,55,0.47916,25,-0.8924,65,0.75249,36,-0.2287
ENSG00000167037,SGSM1,9,-2.2523,6,-2.9147,79,1.03708,34,-0.3404,36,-0.2833,80,1.07675,51,0.33821
ENSG00000197077,KIAA1671,57,0.01146,21,-1.5070,39,-0.5793,52,-0.1368,59,0.07837,56,-0.0172,83,0.75294
ENSG00000100077,GRK3,7,-3.9578,68,-0.6980,52,-1.0977,42,-1.4144,157,0.77244,118,0.17983,176,1.03022
ENSG00000100095,SEZ6L,45,-2.9230,115,-1.5271,222,-0.5284,270,-0.2165,289,-0.1240,233,-0.4504,660,1.65611
ENSG00000225783,MIAT,32,-1.7896,40,-1.4556,191,1.06362,215,1.28206,91,-0.2042,57,-0.9212,101,-0.0134
ENSG00000180957,PITPNB,51,-0.8018,60,-0.5336,91,0.11305,85,0.00526,82,-0.0526,84,-0.0114,113,0.56247
ENSG00000182944,EWSR1,93,0.32591,56,-0.5009,82,0.11488,81,0.09944,52,-0.6907,70,-0.1541,102,0.54818
ENSG00000185340,GAS2L1,90,0.65332,35,-0.8481,62,0.03490,45,-0.4762,52,-0.2913,54,-0.1800,78,0.48850
ENSG00000100276,RASL10A,15,-2.8373,32,-1.7418,97,-0.0585,148,0.64274,93,-0.1507,101,0.01007,163,0.97621
ENSG00000100280,AP1B1,49,-0.8552,59,-0.5756,96,0.20998,41,-1.1209,111,0.51219,79,-0.1128,109,0.47456
ENSG00000225465,RFPL1S,11,-3.4955,54,-1.1983,80,-0.5875,168,0.61224,150,0.48837,150,0.41888,142,0.37860
ENSG00000100285,NEFH,9,-4.3843,57,-1.6848,15,-3.6306,59,-1.6504,328,1.36384,154,-0.1770,298,1.13188
ENSG00000184117,NIPSNAP1,19,-1.6511,29,-1.0167,23,-1.3147,38,-0.5828,77,0.64977,59,0.12103,87,0.91097
ENSG00000186575,NF2,22,-0.8623,52,0.52467,39,0.06991,37,-0.0209,40,0.13001,47,0.35559,31,-0.3656
ENSG00000100314,CABP7,11,-2.3277,28,-0.9457,0,-8.7211,2,-4.5739,73,0.67096,99,1.10632,90,1.12874
ENSG00000184076,UQCR10,410,-0.5230,345,-0.7926,440,-0.4139,484,-0.2615,828,0.73891,608,0.10588,592,0.07245
ENSG00000100330,MTMR3,41,0.43138,10,-1.7085,18,-0.8573,13,-1.3943,29,-0.1372,52,0.82571,46,0.72912
ENSG00000099995,SF3A1,39,-0.4924,37,-0.5524,80,0.69202,46,-0.2236,56,0.11837,39,-0.4918,61,0.27417
ENSG00000100003,SEC14L2,37,0.30103,35,0.20936,29,-0.0817,59,1.13518,15,-1.2157,3,-3.4559,41,0.57409
ENSG00000100029,PES1,36,0.07047,18,-0.9823,28,-0.3170,81,1.47100,20,-0.9517,27,-0.3623,40,0.28792
ENSG00000198832,SELENOM,176,-0.4525,205,-0.2047,212,-0.1540,184,-0.3762,300,0.48175,292,0.37067,216,-0.1454
ENSG00000185721,DRG1,70,0.35570,15,-1.9768,50,-0.1905,64,0.21053,42,-0.5103,100,0.96909,61,0.16467
ENSG00000184708,EIF4ENIF1,19,-0.8968,11,-1.7211,38,0.16635,77,1.39003,22,-0.7868,45,0.43243,38,0.17869
ENSG00000241878,PISD,7,-2.7962,17,-1.5661,68,0.63901,60,0.42081,39,-0.3132,44,-0.0676,72,0.86331
ENSG00000128245,YWHAH,257,-2.2218,392,-1.5965,1476,0.49169,1869,0.90127,915,-0.3286,1333,0.32019,1358,0.40959
ENSG00000100220,RTCB,38,-0.4754,34,-0.6346,37,-0.5223,40,-0.4067,62,0.34414,54,0.07718,69,0.54424
ENSG00000100225,FBXO7,144,1.58608,37,-0.7192,62,0.09554,48,-0.3195,45,-0.4541,31,-0.9643,56,-0.0617
ENSG00000100234,TIMP3,183,2.02696,30,-1.0712,207,2.30283,18,-1.8041,13,-2.4027,18,-1.8127,28,-1.2889
ENSG00000133424,LARGE1,26,-1.9099,36,-1.4005,15,-2.6706,37,-1.3783,102,0.24394,171,1.10031,159,1.18201
ENSG00000100284,TOM1,55,0.16128,19,-1.4961,43,-0.2254,103,1.23056,36,-0.5925,51,0.03642,54,0.13338
ENSG00000100320,RBFOX2,53,-1.5311,101,-0.5469,96,-0.6270,232,0.81391,145,0.02953,182,0.39378,166,0.28216
ENSG00000128335,APOL2,8,-2.1318,6,-2.5336,54,0.80916,69,1.27201,40,0.38458,6,-2.5637,37,0.20093
ENSG00000100345,MYH9,105,1.13549,43,-0.3787,84,0.73693,67,0.34090,19,-1.7291,28,-1.0278,61,0.22737
ENSG00000100348,TXN2,105,0.82504,34,-0.9739,69,0.11701,37,-0.8611,57,-0.2197,86,0.48007,67,0.06115
ENSG00000100350,FOXRED2,35,-0.2298,20,-1.1189,54,0.46777,51,0.35872,33,-0.3576,73,0.97341,34,-0.3384
ENSG00000100353,EIF3D,82,1.05809,25,-0.8555,31,-0.5348,57,0.43833,26,-0.8760,33,-0.4399,56,0.48403
ENSG00000100360,IFT27,63,0.59580,25,-0.8654,35,-0.3424,41,-0.0842,31,-0.6051,65,0.65066,51,0.29471
ENSG00000100379,KCTD17,41,-1.1628,44,-1.0629,65,-0.4549,224,1.67558,72,-0.3461,41,-1.1510,112,0.47986
ENSG00000166897,ELFN2,3,-3.3845,27,-0.3921,54,0.73481,59,0.89105,23,-0.7448,32,-0.1233,46,0.53105
ENSG00000100083,GGA1,80,1.10555,25,-0.7948,54,0.41264,46,0.16565,28,-0.6831,23,-0.9096,46,0.15826
ENSG00000241360,PDXP,35,-3.0571,156,-0.8228,178,-0.6203,452,0.91520,278,0.10008,387,0.64098,303,0.26571
ENSG00000100097,LGALS1,371,1.56740,191,0.37516,149,-0.0331,110,-0.5157,107,-0.6286,161,0.08650,87,-0.9637
ENSG00000189060,H1F0,33,-0.5095,26,-0.8834,56,0.34028,65,0.58105,48,0.08745,30,-0.6813,53,0.27179
ENSG00000100116,GCAT,36,0.21790,26,-0.3104,48,0.68811,41,0.42682,37,0.29367,10,-1.7358,25,-0.4351
ENSG00000100129,EIF3L,102,0.28532,34,-1.4314,79,-0.1423,136,0.76945,88,0.04051,79,-0.1285,84,-0.0490
ENSG00000100142,POLR2F,152,1.13958,53,-0.6102,70,-0.1834,65,-0.3041,79,0.01320,69,-0.2014,69,-0.2341
ENSG00000100151,PICK1,13,-1.4516,15,-1.3272,12,-1.5740,40,0.25097,26,-0.5309,59,0.88493,61,1.14026
ENSG00000198792,TMEM184B,72,0.27870,39,-0.6896,60,-0.0176,83,0.52173,47,-0.4548,43,-0.5246,77,0.45834
