Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000101474,APMAP,141,0.39603,45,-1.3927,97,-0.2087,114,0.05111,177,0.94730,106,-0.0683,91,-0.3074,47,-1.3238
ENSG00000154930,ACSS1,30,-0.3562,64,0.89951,11,-1.8517,24,-0.6628,22,-0.9192,46,0.33688,88,1.49385,29,-0.3859
ENSG00000197586,ENTPD6,322,0.83504,92,-1.1787,246,0.37034,271,0.53751,292,0.78873,53,-2.0073,105,-0.9843,93,-1.1704
ENSG00000100994,PYGB,30,-2.0315,101,-0.1852,145,0.41146,114,0.01683,151,0.55311,127,0.18514,124,0.15311,76,-0.6325
ENSG00000100997,ABHD12,288,1.36998,89,-0.6094,168,0.40790,119,-0.1513,129,-0.0340,78,-0.8164,100,-0.4234,79,-0.8004
ENSG00000101294,HM13,30,-0.7301,60,0.36928,64,0.49536,37,-0.4125,52,0.15631,48,0.00060,51,0.12506,35,-0.4730
ENSG00000125968,ID1,30,-1.2270,416,4.19012,2,-4.9647,13,-2.4223,12,-2.7504,27,-1.3746,57,-0.2490,27,-1.3954
ENSG00000171552,BCL2L1,84,0.46119,49,-0.4026,61,-0.0584,39,-0.7791,76,0.33628,64,0.02221,68,0.09924,55,-0.2368
ENSG00000101337,TM9SF4,30,-0.2415,28,-0.3649,45,0.42555,67,1.12300,48,0.63974,7,-2.2817,22,-0.7377,17,-1.0934
ENSG00000101350,KIF3B,83,-0.9671,111,-0.5122,170,0.16247,198,0.41506,174,0.23648,200,0.43195,138,-0.1774,136,-0.2011
ENSG00000149600,COMMD7,30,-1.2182,34,-1.0255,51,-0.4078,104,0.75898,85,0.47345,57,-0.2263,57,-0.2309,92,0.53832
ENSG00000101400,SNTA1,30,-2.1743,178,0.58738,86,-0.5866,120,-0.0598,118,-0.0959,157,0.37156,188,0.67845,128,0.04402
ENSG00000125967,NECAB3,30,-0.5919,40,-0.1199,77,0.96851,53,0.31955,35,-0.3756,66,0.67660,24,-0.9099,31,-0.5352
ENSG00000101421,CHMP4B,30,-2.4898,81,-1.0163,184,0.28589,362,1.48753,193,0.42359,102,-0.6576,120,-0.4055,127,-0.3107
ENSG00000125970,RALY,716,3.91694,90,-0.4758,41,-1.6508,20,-2.7109,55,-1.3459,29,-2.1596,32,-2.0151,53,-1.2938
ENSG00000125977,EIF2S2,30,-1.9566,100,-0.1242,121,0.18403,117,0.12862,104,-0.0697,144,0.47831,119,0.16780,132,0.33158
ENSG00000101444,AHCY,30,-0.6142,53,0.28250,71,0.79317,30,-0.5828,58,0.53874,43,-0.0427,36,-0.3362,18,-1.3798
ENSG00000125971,DYNLRB1,268,-0.1540,100,-1.6706,360,0.32762,322,0.13933,353,0.34133,347,0.26488,217,-0.4905,336,0.21306
ENSG00000101460,MAP1LC3A,59,-2.4128,165,-0.8693,628,1.36625,252,-0.2007,403,0.67214,226,-0.3763,126,-1.2714,312,0.14322
ENSG00000198646,NCOA6,579,3.62082,58,-0.9414,48,-1.2290,56,-1.0064,66,-0.8134,25,-2.1828,36,-1.6410,17,-2.7234
ENSG00000078804,TP53INP2,123,0.98006,76,0.16073,70,0.03256,9,-2.9933,49,-0.6072,7,-3.3332,39,-0.8855,198,1.89411
ENSG00000131067,GGT7,59,-0.0513,7,-3.1150,124,1.22224,79,0.42702,105,1.11795,13,-2.2777,13,-2.3235,41,-0.5994
ENSG00000100991,TRPC4AP,30,-0.3721,25,-0.6410,57,0.67197,7,-2.4457,79,1.57592,20,-0.9697,21,-0.8922,22,-0.8197
ENSG00000126005,MMP24OS,32,-1.8810,75,-0.5875,201,1.04131,162,0.66112,75,-0.6467,115,0.08551,126,0.24385,118,0.13033
ENSG00000242372,EIF6,176,1.59459,78,0.15732,61,-0.2417,104,0.62855,45,-0.7826,44,-0.7447,65,-0.1509,21,-1.8728
ENSG00000101019,UQCC1,30,-0.2217,10,-1.9182,49,0.58719,41,0.27469,52,0.80892,35,0.03592,15,-1.2264,26,-0.4499
ENSG00000125991,ERGIC3,268,1.94688,87,-0.0830,59,-0.6777,53,-0.8569,90,-0.0276,41,-1.2254,83,-0.1552,50,-0.9288
ENSG00000125995,ROMO1,30,-2.4623,270,0.98010,110,-0.5153,165,0.14107,91,-0.8842,258,0.89530,166,0.14866,183,0.30873
ENSG00000131051,RBM39,30,-2.4081,275,1.07402,126,-0.2355,233,0.77991,126,-0.2753,100,-0.6076,167,0.21916,134,-0.1357
ENSG00000025293,PHF20,30,-1.0639,100,0.86984,60,0.02023,69,0.25058,55,-0.1430,67,0.20156,56,-0.0904,42,-0.5359
ENSG00000171222,SCAND1,30,-2.1075,141,0.27570,192,0.79537,108,-0.1645,113,-0.0989,170,0.58623,60,-1.0713,147,0.34519
ENSG00000260032,NORAD,1281,0.40659,507,-1.0662,1143,0.21709,1367,0.51694,1238,0.40749,745,-0.4709,632,-0.7268,857,-0.2490
ENSG00000088367,EPB41L1,70,-1.6747,74,-1.5935,307,0.66044,325,0.75829,194,-0.1112,210,0.03033,213,0.04836,272,0.45392
ENSG00000080845,DLGAP4,30,-1.9460,71,-0.6448,267,1.61205,60,-0.9167,116,0.15184,104,-0.0490,100,-0.1035,99,-0.1221
ENSG00000101335,MYL9,30,-3.0220,1802,6.15822,19,-3.6746,25,-3.2507,7,-5.3313,26,-3.1945,63,-1.9304,21,-3.5371
ENSG00000101084,RAB5IF,30,-1.1669,67,0.07789,42,-0.6632,59,-0.1167,85,0.56831,59,-0.1046,71,0.18779,73,0.22955
ENSG00000101079,NDRG3,30,-2.6190,73,-1.2929,304,1.00100,209,0.34769,273,0.96752,97,-0.8640,145,-0.2424,115,-0.6058
ENSG00000101347,SAMHD1,30,-1.0678,161,1.76615,77,0.41700,18,-1.8218,39,-0.7406,49,-0.3114,51,-0.2393,72,0.31942
ENSG00000118705,RPN2,30,-1.3527,80,0.18211,29,-1.4077,57,-0.3572,129,1.20607,74,0.05805,72,0.01395,46,-0.7157
ENSG00000101363,MANBAL,188,1.06538,36,-1.5893,98,-0.0466,107,0.09293,138,0.61272,75,-0.4763,65,-0.6772,62,-0.7727
ENSG00000166619,BLCAP,33,-2.6759,167,-0.2372,195,0.01663,277,0.59646,303,0.90365,190,-0.0247,113,-0.8433,158,-0.3231
ENSG00000053438,NNAT,481,1.16282,68,-1.9556,183,-0.4599,315,0.41970,272,0.20091,175,-0.5324,86,-1.6071,346,0.57924
ENSG00000132821,VSTM2L,351,1.18165,27,-2.8206,207,0.26385,348,1.16374,198,0.21781,102,-0.8664,69,-1.4457,87,-1.1032
ENSG00000170471,RALGAPB,30,-0.4471,46,0.24788,35,-0.2019,39,-0.0311,59,0.78574,21,-0.9503,22,-0.9020,45,0.20947
ENSG00000101438,SLC32A1,600,3.84458,15,-2.8879,142,0.52131,16,-2.7925,44,-1.4398,34,-1.7140,18,-2.6228,18,-2.6620
ENSG00000101445,PPP1R16B,30,-1.3229,32,-1.2075,98,0.53831,126,0.97809,34,-1.2217,119,0.87718,74,0.07873,87,0.34930
ENSG00000198900,TOP1,30,-1.1511,86,0.50819,54,-0.2414,41,-0.6639,89,0.68335,51,-0.3459,88,0.55976,38,-0.7910
ENSG00000124181,PLCG1,303,3.01192,28,-1.3370,46,-0.5977,24,-1.5609,29,-1.4119,73,0.15677,49,-0.4747,19,-1.9165
ENSG00000174306,ZHX3,30,-0.6197,59,0.47957,36,-0.3289,35,-0.3686,59,0.53249,19,-1.3239,86,1.12497,17,-1.4629
ENSG00000124177,CHD6,30,-0.7832,70,0.56786,50,0.03717,28,-0.8912,42,-0.2907,65,0.46304,55,0.18358,62,0.36308
ENSG00000196090,PTPRT,30,-1.2965,2,-5.2279,187,1.76622,24,-1.6227,130,1.31553,18,-2.0598,21,-1.8205,82,0.28315
ENSG00000124193,SRSF6,30,-1.0929,136,1.40874,50,-0.2875,78,0.40768,51,-0.2978,43,-0.5360,42,-0.5879,63,0.06445
ENSG00000124194,GDAP1L1,30,-1.0460,7,-3.2247,95,0.80535,65,0.16892,102,1.14330,29,-1.0847,27,-1.1828,70,0.28870
ENSG00000132824,SERINC3,30,-3.3743,186,-0.6628,330,0.25125,464,0.83276,453,0.94909,271,-0.0662,221,-0.3915,138,-1.1267
ENSG00000168734,PKIG,30,-2.1120,146,0.33147,128,0.11625,190,0.77298,100,-0.3165,189,0.76444,93,-0.3987,99,-0.2978
ENSG00000101098,RIMS4,30,-0.2750,0,-6.5062,37,0.05029,26,-0.5054,30,-0.3320,93,1.70028,25,-0.5343,50,0.56613
ENSG00000166913,YWHAB,32,-4.9846,359,-1.4402,1438,0.77467,1159,0.40453,1368,0.82020,1087,0.29763,530,-0.8472,819,-0.1631
ENSG00000025772,TOMM34,30,-1.3451,33,-1.2041,44,-0.7524,160,1.39809,110,0.85880,41,-0.8683,48,-0.6303,67,-0.0967
ENSG00000101109,STK4,210,2.24287,96,0.71967,49,-0.3963,68,0.14737,31,-1.2045,40,-0.7115,6,-3.3836,31,-1.0709
ENSG00000124145,SDC4,30,-0.5170,12,-1.8194,6,-2.8993,21,-1.0760,32,-0.4432,42,0.01023,168,2.68024,31,-0.4707
ENSG00000244274,DBNDD2,30,-2.0782,323,1.82173,148,0.39333,77,-0.6567,67,-0.9577,49,-1.3552,112,-0.0656,178,0.69988
ENSG00000124155,PIGT,30,-0.9142,97,0.99054,25,-1.1575,39,-0.5130,75,0.64742,63,0.24730,32,-0.8257,49,-0.1540
ENSG00000101473,ACOT8,30,-1.0390,52,-0.1961,86,0.63156,71,0.30707,49,-0.3363,82,0.55365,38,-0.6862,72,0.33805
ENSG00000064601,CTSA,30,-1.1441,76,0.31577,55,-0.1945,82,0.44229,94,0.80039,53,-0.2616,44,-0.5487,35,-0.9004
ENSG00000100979,PLTP,30,-0.4669,113,1.83862,4,-3.3372,5,-3.1516,23,-0.9723,34,-0.2501,120,1.96441,11,-1.9221
ENSG00000124140,SLC12A5,685,1.27736,57,-2.6403,326,-0.0060,373,0.21577,450,0.62260,226,-0.5870,181,-0.9283,195,-0.8139
ENSG00000149654,CDH22,30,-1.0764,25,-1.3371,29,-1.1444,195,2.17027,68,0.24981,62,0.05804,47,-0.3989,15,-2.1171
ENSG00000062598,ELMO2,330,2.51952,48,-0.9314,87,-0.0095,31,-1.6060,86,-0.0360,48,-0.9261,41,-1.1827,31,-1.6138
ENSG00000101040,ZMYND8,30,-1.2707,86,0.38449,55,-0.3366,143,1.27650,71,0.07383,64,-0.1050,66,-0.0426,27,-1.4272
ENSG00000196562,SULF2,30,-0.8128,166,2.19298,32,-0.7011,19,-1.4946,41,-0.3809,30,-0.8291,32,-0.6967,63,0.36604
ENSG00000124126,PREX1,30,-0.5200,41,-0.0225,30,-0.5366,36,-0.2322,34,-0.3358,49,0.27850,69,0.84148,51,0.32637
ENSG00000124198,ARFGEF2,30,-0.4473,36,-0.1424,64,0.80206,28,-0.5380,54,0.59092,7,-2.6463,45,0.21754,39,-0.0349
ENSG00000124207,CSE1L,30,-0.9570,40,-0.5158,77,0.52535,43,-0.4041,107,1.36509,24,-1.3126,41,-0.4661,33,-0.8351
ENSG00000124214,STAU1,30,-1.3221,71,0.01589,51,-0.4944,48,-0.5901,115,0.99244,59,-0.2878,66,-0.1025,78,0.15845
ENSG00000177410,ZFAS1,30,-1.7979,153,0.76252,87,-0.1789,44,-1.2093,78,-0.3788,97,0.00038,175,1.00604,129,0.47089
ENSG00000158445,KCNB1,30,-2.0273,33,-1.8638,229,1.21509,159,0.56592,153,0.59511,126,0.18000,52,-1.1990,80,-0.5469
ENSG00000158470,B4GALT5,30,-1.4239,57,-0.4528,124,0.83116,107,0.58332,126,1.04692,32,-1.3353,37,-1.1013,40,-1.0036
ENSG00000158480,SPATA2,30,-0.6777,63,0.52391,70,0.70463,74,0.79871,45,-0.0603,30,-0.6510,28,-0.7506,29,-0.7460
ENSG00000244687,UBE2V1,615,2.44743,79,-1.1857,136,-0.3458,123,-0.5013,111,-0.7271,142,-0.2701,109,-0.6878,89,-1.0030
ENSG00000172216,CEBPB,30,-0.7983,143,1.89241,33,-0.6248,58,0.23391,29,-0.9201,82,0.83944,30,-0.7931,14,-1.9387
ENSG00000124243,BCAS4,30,-0.4550,21,-1.0227,68,0.89023,31,-0.4119,59,0.76576,27,-0.5931,22,-0.8911,42,0.09626
ENSG00000101126,ADNP,30,-1.6336,114,0.44214,121,0.54375,73,-0.2743,131,0.80071,59,-0.6208,83,-0.0851,43,-1.0917
ENSG00000000419,DPM1,30,-0.3715,36,-0.0582,45,0.28304,59,0.72718,39,0.04666,41,0.14633,25,-0.6467,26,-0.5650
ENSG00000026559,KCNG1,30,-0.9472,11,-2.3553,41,-0.4438,127,1.46372,92,1.04059,11,-2.3660,43,-0.3723,46,-0.2888
ENSG00000054793,ATP9A,326,-0.4983,263,-0.8270,569,0.40650,564,0.39023,632,0.69105,383,-0.2408,287,-0.6968,349,-0.3903
ENSG00000064787,BCAS1,30,-1.4459,67,-0.2087,111,0.61945,8,-3.3929,38,-1.1720,26,-1.6731,42,-0.9471,328,2.85294
ENSG00000101132,PFDN4,493,2.78543,33,-1.9613,91,-0.4135,71,-0.8027,89,-0.5072,70,-0.8208,64,-0.9680,63,-0.9742
ENSG00000054803,CBLN4,30,-1.6688,1,-5.8893,51,-0.8686,221,1.61068,161,1.22860,66,-0.4665,81,-0.1475,27,-1.8142
ENSG00000124098,FAM210B,30,-0.5061,76,1.03038,22,-0.9524,56,0.50287,27,-0.7195,55,0.46678,68,0.83413,10,-2.1622
ENSG00000022277,RTF2,30,-1.9115,128,0.32815,88,-0.2794,137,0.45011,109,0.07795,154,0.64266,105,0.00753,81,-0.4032
ENSG00000101144,BMP7,30,-0.2116,32,-0.0811,22,-0.6821,23,-0.5855,22,-0.7788,41,0.28213,101,1.94990,14,-1.3301
ENSG00000101146,RAE1,30,-0.3359,13,-1.5606,34,-0.1182,43,0.22928,57,0.86203,48,0.43989,35,-0.0706,15,-1.4070
ENSG00000256222,MTRNR2L3,30,-0.1284,20,-0.7632,17,-0.9614,11,-1.6062,11,-1.7456,42,0.42886,69,1.29073,80,1.58177
ENSG00000124225,PMEPA1,30,-0.9208,137,1.63573,81,0.66757,35,-0.6934,58,0.14093,25,-1.2091,14,-2.0580,49,-0.1556
ENSG00000124209,RAB22A,30,-1.1628,64,0.01674,71,0.17403,33,-1.0031,58,-0.1713,73,0.22795,90,0.57622,95,0.66489
ENSG00000124164,VAPB,30,-1.5017,60,-0.4499,114,0.60450,84,0.09355,111,0.65821,42,-0.9901,84,0.08546,78,-0.0246
ENSG00000124222,STX16,30,-0.9849,52,-0.1143,72,0.41230,32,-0.8576,79,0.64871,59,0.06779,70,0.34401,34,-0.7815
ENSG00000087460,GNAS,865,-1.3312,1912,-0.0979,3413,0.87623,1806,-0.1894,2517,0.41079,2017,-0.0115,1600,-0.3824,1638,-0.3452
ENSG00000124172,ATP5F1E,30,-5.3129,931,-0.2349,1063,-0.0217,1640,0.70419,883,-0.3585,1618,0.68053,1328,0.34463,1317,0.33136
ENSG00000087495,PHACTR3,30,-1.4044,1,-6.3511,137,1.03445,65,-0.2179,58,-0.4423,123,0.84329,114,0.71842,84,0.19235
ENSG00000196227,FAM217B,180,0.55111,45,-1.6340,161,0.35982,135,0.07725,174,0.58517,92,-0.5302,123,-0.0803,77,-0.8154
ENSG00000179242,CDH4,30,-0.2446,13,-1.5276,40,0.21142,35,0.02395,43,0.38177,55,0.76891,22,-0.7412,34,-0.0554
ENSG00000149657,LSM14B,30,-0.9484,46,-0.2721,74,0.48662,64,0.25331,80,0.74733,53,-0.0574,25,-1.2152,42,-0.4436
ENSG00000101182,PSMA7,30,-2.6819,125,-0.5460,203,0.23021,169,-0.0696,264,0.79799,268,0.69624,147,-0.2921,119,-0.6289
ENSG00000130703,OSBPL2,30,-0.2631,31,-0.1970,18,-1.0740,23,-0.6926,56,0.91743,26,-0.4876,59,0.85378,20,-0.8974
ENSG00000130706,ADRM1,30,-0.9242,63,0.23942,27,-1.0675,59,0.13944,64,0.32203,76,0.56203,42,-0.4213,62,0.23139
ENSG00000171858,RPS21,1734,0.59101,1887,0.73730,601,-1.1048,823,-0.6203,660,-1.0576,1552,0.40255,1684,0.54147,1341,0.15996
ENSG00000060491,OGFR,30,-0.5095,35,-0.2585,50,0.31277,44,0.11945,69,1.04146,18,-1.2604,27,-0.6504,28,-0.5821
ENSG00000101193,GID8,30,-0.8136,50,-0.0195,61,0.31637,56,0.18169,52,0.06140,77,0.70069,40,-0.3790,36,-0.5481
ENSG00000101198,NKAIN4,30,-0.6492,43,-0.0762,27,-0.8308,22,-1.1455,20,-1.3761,47,0.05308,143,2.09320,57,0.37206
ENSG00000101199,ARFGAP1,30,-0.6266,39,-0.1987,37,-0.2810,40,-0.1565,75,1.06347,29,-0.6548,25,-0.8902,49,0.15484
ENSG00000075043,KCNQ2,30,-2.9444,83,-1.4393,240,0.21379,271,0.41260,342,0.97644,132,-0.7366,175,-0.3015,283,0.48578
ENSG00000101210,EEF1A2,599,-0.0225,166,-1.9900,1084,0.98274,567,-0.1118,773,0.46272,488,-0.3500,340,-0.9160,679,0.18188
ENSG00000125534,PPDPF,30,-3.0265,462,1.25842,170,-0.4330,310,0.54551,194,-0.2540,204,-0.1459,241,0.13020,202,-0.1614
ENSG00000197457,STMN3,592,0.25127,153,-1.8490,802,0.76863,428,-0.2718,774,0.84424,374,-0.4864,282,-0.9248,387,-0.4312
ENSG00000101246,ARFRP1,30,-0.8370,37,-0.4949,61,0.29921,62,0.31737,88,1.12095,39,-0.4161,29,-0.8999,24,-1.1487
ENSG00000101150,TPD52L2,30,-0.7558,54,0.18382,95,1.15100,29,-0.7860,63,0.49552,42,-0.2125,32,-0.6285,27,-0.9054
ENSG00000101152,DNAJC5,30,-2.6231,52,-1.8059,244,0.60918,268,0.77360,268,0.92090,156,-0.1294,114,-0.6208,123,-0.5115
ENSG00000101161,PRPF6,34,-0.7407,75,0.54266,91,0.86278,41,-0.4338,61,0.23153,45,-0.3147,50,-0.1184,29,-0.9521
ENSG00000171703,TCEA2,30,-1.9562,89,-0.3107,131,0.32105,128,0.28570,107,-0.0072,159,0.65061,109,0.01442,109,0.01953
ENSG00000203880,PCMTD2,526,3.39429,46,-1.2479,48,-1.1640,69,-0.6237,55,-1.0758,35,-1.6294,60,-0.8524,29,-1.9522
ENSG00000280071,GATD3B,30,-0.2428,18,-1.0121,66,1.07290,39,0.19136,27,-0.4442,51,0.61294,17,-1.1356,39,0.19415
ENSG00000155304,HSPA13,30,-2.0796,88,-0.4591,155,0.46775,84,-0.5253,228,1.41647,119,0.02322,65,-0.9118,56,-1.1607
ENSG00000180530,NRIP1,30,-0.5851,53,0.32022,58,0.48430,58,0.48326,51,0.29155,37,-0.2361,24,-0.9279,29,-0.6492
ENSG00000155313,USP25,30,-0.7832,39,-0.3692,70,0.57466,91,1.04490,55,0.20948,28,-0.8691,48,-0.0331,27,-0.9483
ENSG00000154639,CXADR,30,-1.3687,30,-1.3613,122,0.87061,79,0.14261,127,1.15047,56,-0.3997,44,-0.7857,38,-1.0243
ENSG00000154654,NCAM2,31,-2.9181,89,-1.3691,115,-0.9838,638,1.97449,316,0.76042,130,-0.7941,231,0.11793,69,-1.7477
ENSG00000154723,ATP5PF,30,-3.5620,241,-0.4583,407,0.38561,400,0.35645,310,-0.0700,437,0.50778,353,0.15299,408,0.39208
ENSG00000142192,APP,1501,0.88128,541,-0.7885,1089,0.33051,982,0.15925,1247,0.65890,471,-1.0009,419,-1.1796,522,-0.8444
ENSG00000156256,USP16,30,-0.4359,61,0.73162,10,-1.9836,71,0.98271,33,-0.3419,37,-0.1107,49,0.34981,32,-0.3433
ENSG00000156261,CCT8,177,0.64676,51,-1.3307,92,-0.4175,113,-0.0991,198,1.01395,96,-0.3551,83,-0.5874,72,-0.7950
ENSG00000156299,TIAM1,30,-1.3890,53,-0.5168,82,0.17283,50,-0.5998,111,0.81104,62,-0.2714,101,0.52045,63,-0.2583
ENSG00000142168,SOD1,383,-0.8462,408,-0.7469,992,0.69551,851,0.43275,715,0.16563,676,0.05228,563,-0.2422,589,-0.1710
ENSG00000159079,CFAP298,190,2.07722,36,-0.8111,42,-0.5858,73,0.28388,39,-0.7663,50,-0.3029,60,-0.0232,18,-1.8348
ENSG00000159082,SYNJ1,123,-0.5346,64,-1.5346,223,0.42178,208,0.30197,312,1.22328,128,-0.4767,41,-2.2018,145,-0.2818
ENSG00000205927,OLIG2,30,-0.2831,82,1.42749,33,-0.1342,13,-1.4884,8,-2.3017,15,-1.3429,51,0.57534,82,1.42713
ENSG00000184221,OLIG1,30,-2.3476,106,-0.4394,135,-0.0646,79,-0.9101,76,-1.0655,252,0.99375,226,0.80286,283,1.20785
ENSG00000142166,IFNAR1,769,3.44672,131,-0.1938,60,-1.4016,49,-1.6885,78,-1.1081,47,-1.7718,71,-1.1419,48,-1.7335
ENSG00000159128,IFNGR2,30,-1.4350,116,0.71169,39,-1.0368,75,-0.0105,131,1.12162,77,0.02015,38,-1.0722,45,-0.8206
ENSG00000142188,TMEM50B,30,-1.1134,126,1.23576,38,-0.7357,30,-1.0994,111,1.22932,34,-0.9240,35,-0.8658,36,-0.8260
ENSG00000159140,SON,30,-2.6922,287,0.80687,193,0.13356,184,0.05526,179,0.02067,187,0.08294,203,0.21658,156,-0.2088
ENSG00000205758,CRYZL1,30,-0.6769,23,-1.0481,62,0.48330,35,-0.4346,65,0.68690,59,0.39587,40,-0.2293,35,-0.4386
ENSG00000205726,ITSN1,30,-1.7873,106,0.15495,92,-0.0631,59,-0.7709,126,0.52285,116,0.30224,110,0.22027,100,0.07106
ENSG00000241837,ATP5PO,32,-3.3337,252,-0.2408,337,0.23173,336,0.22797,316,0.14667,396,0.50335,274,-0.1047,373,0.39836
ENSG00000243927,MRPS6,30,-0.9642,59,0.09173,51,-0.1387,78,0.57023,43,-0.4388,70,0.37069,70,0.37524,55,-0.0015
ENSG00000198743,SLC5A3,1404,4.66843,92,-1.2408,110,-0.9690,43,-2.3642,48,-2.3683,24,-3.1928,64,-1.7985,8,-4.7112
ENSG00000159200,RCAN1,30,-0.7659,40,-0.3072,51,0.08011,66,0.49206,75,0.86146,42,-0.2280,26,-1.0030,34,-0.5899
ENSG00000159228,CBR1,30,-1.7051,142,0.74967,77,-0.2562,60,-0.6672,90,-0.0221,80,-0.2045,169,1.05177,80,-0.1951
ENSG00000182670,TTC3,30,-3.9265,319,-0.4145,735,0.97693,400,-0.0533,427,0.05837,399,-0.0585,387,-0.1064,598,0.61466
ENSG00000157540,DYRK1A,30,-1.5120,86,0.11546,121,0.69156,77,-0.0550,106,0.54157,77,-0.0671,53,-0.6583,64,-0.3436
ENSG00000157542,KCNJ6,73,0.10181,22,-1.7289,80,0.25844,71,0.05714,66,-0.0714,71,0.06369,42,-0.7762,125,1.02576
ENSG00000157557,ETS2,30,-1.8629,202,1.18721,81,-0.3548,130,0.40933,172,1.09059,39,-1.4777,36,-1.6082,48,-1.1545
ENSG00000185658,BRWD1,30,-2.5692,82,-1.0834,184,0.20028,224,0.52306,192,0.30729,218,0.47852,186,0.21075,161,-0.0175
ENSG00000205581,HMGN1,30,-1.4337,184,1.55992,66,-0.2324,56,-0.4793,66,-0.2406,55,-0.5215,115,0.69627,44,-0.8517
ENSG00000182093,GET1,30,-1.5653,37,-1.2592,83,0.00452,129,0.74030,101,0.37163,117,0.57398,92,0.17308,56,-0.6167
ENSG00000183036,PCP4,30,-1.8988,146,0.56528,348,2.24436,4,-4.8407,127,0.39654,1,-6.1485,2,-5.4918,147,0.57877
ENSG00000160194,NDUFV3,30,-2.2693,82,-0.7535,144,0.12510,191,0.59797,130,-0.0481,163,0.32966,112,-0.2798,217,0.82234
ENSG00000160209,PDXK,32,-2.7008,167,-0.2164,284,0.65631,199,0.06401,181,-0.0987,184,-0.0605,214,0.17778,280,0.63237
ENSG00000160213,CSTB,30,-1.9974,208,1.07709,116,0.07737,107,-0.0598,96,-0.2600,90,-0.3232,159,0.60559,94,-0.2673
ENSG00000160216,AGPAT3,30,-1.7068,75,-0.2996,121,0.46824,117,0.41392,87,-0.0812,132,0.61103,62,-0.6016,108,0.27873
ENSG00000141959,PFKL,114,-0.4536,170,0.18802,101,-0.6383,223,0.64848,208,0.61998,112,-0.4749,123,-0.3251,102,-0.6208
ENSG00000184787,UBE2G2,30,-1.2394,86,0.41429,34,-1.0234,98,0.64052,81,0.36147,65,-0.0304,59,-0.1950,66,-0.0174
ENSG00000184900,SUMO3,277,0.17663,126,-1.0621,385,0.73660,368,0.65809,246,-0.0158,258,0.06086,150,-0.7979,178,-0.5264
ENSG00000183255,PTTG1IP,30,-0.8662,179,2.28691,11,-2.2685,33,-0.7100,26,-1.1691,60,0.23693,71,0.49949,32,-0.7460
ENSG00000197381,ADARB1,30,-0.9478,35,-0.6864,61,0.15836,72,0.44440,78,0.67719,52,-0.0889,38,-0.5638,51,-0.1294
ENSG00000223768,LINC00205,276,2.23231,17,-2.3515,116,0.56022,61,-0.4840,52,-0.8106,38,-1.2111,61,-0.4713,70,-0.2620
ENSG00000142156,COL6A1,30,-0.6530,152,2.23664,35,-0.3938,28,-0.7782,45,-0.0071,13,-1.9308,35,-0.3885,24,-0.9553
ENSG00000160294,MCM3AP,30,-0.3527,20,-0.9982,32,-0.2582,45,0.31429,56,0.79565,23,-0.7359,44,0.25340,31,-0.3067
ENSG00000160299,PCNT,30,-0.6769,76,0.83422,49,0.11627,33,-0.5400,56,0.37671,51,0.17466,22,-1.1211,41,-0.1993
ENSG00000160307,S100B,30,-3.2000,348,0.54033,94,-1.5231,179,-0.5336,134,-1.0877,298,0.28004,667,1.74334,376,0.67409
ENSG00000160310,PRMT2,30,-2.1741,140,0.17812,304,1.55660,83,-0.6570,109,-0.2496,90,-0.5205,105,-0.2922,159,0.38493
ENSG00000182902,SLC25A18,30,-1.2685,27,-1.4149,73,0.10677,54,-0.3641,30,-1.3539,105,0.71818,186,1.80108,76,0.18218
ENSG00000131100,ATP6V1E1,348,-0.3155,166,-1.4528,472,0.17832,528,0.36288,595,0.66692,607,0.59821,212,-1.0864,289,-0.6063
ENSG00000243156,MICAL3,30,-0.7019,41,-0.2187,50,0.11849,48,0.05712,61,0.52095,52,0.15562,46,-0.0220,31,-0.6353
ENSG00000215193,PEX26,30,-0.6861,57,0.33214,27,-0.8129,27,-0.8360,52,0.21377,60,0.41958,28,-0.7584,83,0.99229
ENSG00000273032,DGCR9,30,-0.4990,28,-0.5839,27,-0.6588,60,0.62390,61,0.76935,46,0.18365,27,-0.6339,30,-0.5134
ENSG00000070413,DGCR2,30,-1.9017,38,-1.5399,131,0.38094,162,0.74406,173,1.03722,105,0.02443,75,-0.5180,47,-1.2297
ENSG00000242259,C22orf39,30,-1.0511,47,-0.3493,28,-1.1403,62,0.07768,88,0.79188,78,0.46629,54,-0.1419,55,-0.1134
ENSG00000185608,MRPL40,30,-0.4332,33,-0.2646,45,0.23008,30,-0.4205,40,0.02404,27,-0.5721,66,0.85749,43,0.13111
ENSG00000184113,CLDN5,30,-2.5608,1219,5.31879,37,-2.2578,20,-3.1560,22,-3.1593,59,-1.5706,32,-2.4607,19,-3.2075
ENSG00000184702,SEPTIN5,30,-1.2421,14,-2.3898,74,0.17498,89,0.46848,62,-0.1482,114,0.90843,83,0.35920,73,0.15544
