Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000113048,MRPS27,30,-0.6938,52,0.15060,45,-0.0925,43,-0.1467,62,0.55622,36,-0.4244,33,-0.5524
ENSG00000049883,PTCD2,11,-0.2144,14,0.21640,7,-0.8626,14,0.16174,17,0.69917,13,0.04856,4,-1.5165
ENSG00000083312,TNPO1,49,0.53911,37,0.10617,25,-0.5422,46,0.41966,29,-0.3610,50,0.56523,29,-0.3058
ENSG00000157107,FCHO2,21,1.10370,8,-0.4734,6,-0.8165,28,1.63180,7,-0.6906,13,0.32655,4,-1.3984
ENSG00000145741,BTF3,272,0.56493,211,0.17119,173,-0.1805,167,-0.2148,186,-0.0662,190,-0.0122,156,-0.3276
ENSG00000164331,ANKRA2,19,0.49233,12,-0.2171,10,-0.5129,26,1.02683,12,-0.3460,23,0.81119,5,-1.4592
ENSG00000214944,ARHGEF28,1,-3.1231,9,-0.3540,5,-1.1258,16,0.60803,22,1.67252,1,-3.2959,7,-0.6152
ENSG00000171617,ENC1,49,-4.9122,3207,1.77996,1012,-0.4892,381,-1.9211,1612,0.36953,393,-1.8756,719,-0.9701
ENSG00000049860,HEXB,16,-1.0891,43,0.44111,28,-0.3474,56,0.82169,39,0.27402,24,-0.5170,17,-1.0150
ENSG00000164347,GFM2,4,-2.3903,20,-0.0637,15,-0.5087,34,0.80129,29,0.73061,14,-0.5774,17,-0.2802
ENSG00000164346,NSA2,176,0.75825,119,0.13749,100,-0.1692,97,-0.2066,101,-0.1726,107,-0.0549,93,-0.2679
ENSG00000198780,FAM169A,16,-1.9872,66,0.20683,61,0.07046,66,0.18285,75,0.49971,46,-0.3807,40,-0.5896
ENSG00000113161,HMGCR,26,-1.8414,127,0.64135,81,-0.1823,58,-0.6629,134,0.87764,43,-1.1295,40,-1.2393
ENSG00000113163,CERT1,41,-0.7812,73,0.11449,68,-0.0109,87,0.38140,86,0.47580,47,-0.5881,37,-0.9254
ENSG00000122008,POLK,29,0.97150,11,-0.5509,14,-0.1485,28,0.94902,14,-0.2472,15,-0.0442,8,-1.0181
ENSG00000145708,CRHBP,27,-0.6461,19,-1.3027,45,0.12937,251,3.57672,10,-2.3901,4,-3.2758,18,-1.2351
ENSG00000164252,AGGF1,38,-0.3943,45,-0.1368,48,0.00281,72,0.63354,54,0.20053,45,-0.1160,31,-0.6702
ENSG00000113231,PDE8B,23,-1.6460,112,0.94140,49,-0.5651,160,1.43522,53,-0.4855,39,-0.8674,47,-0.5663
ENSG00000164253,WDR41,10,-1.2968,23,-0.1121,21,-0.3109,43,0.90488,34,0.64701,17,-0.5356,12,-1.0449
ENSG00000171530,TBCA,337,0.03958,310,-0.1022,333,0.02545,352,0.11097,349,0.12334,311,-0.0878,279,-0.2543
ENSG00000132842,AP3B1,43,1.60411,9,-0.9022,12,-0.4816,22,0.47070,13,-0.3684,21,0.37469,11,-0.6041
ENSG00000085365,SCAMP1,53,-1.3084,117,-0.1231,139,0.18198,198,0.74679,151,0.39331,86,-0.5795,74,-0.8095
ENSG00000152409,JMY,18,-0.3564,23,0.05530,24,0.11378,14,-0.7154,25,0.23687,28,0.33538,17,-0.4055
ENSG00000152413,HOMER1,10,-3.5284,198,1.11994,112,0.02906,37,-1.6434,131,0.35383,76,-0.5726,76,-0.5751
ENSG00000164329,TENT2,26,0.82532,20,0.46106,14,-0.1575,14,-0.1232,11,-0.5299,19,0.36685,7,-1.0986
ENSG00000177034,MTX3,14,-1.0933,39,0.52193,28,-0.1004,23,-0.3724,35,0.36305,22,-0.4318,24,-0.2911
ENSG00000113296,THBS4,11,0.09985,8,-0.4807,10,-0.0927,8,-0.3336,6,-0.9795,32,1.86197,11,0.04431
ENSG00000164300,SERINC5,91,3.34213,6,-1.5905,8,-1.1035,10,-0.6433,7,-1.4644,24,0.61973,3,-2.2166
ENSG00000039319,ZFYVE16,77,2.35203,10,-1.1309,10,-1.0969,25,0.34071,18,-0.2656,18,-0.2243,10,-1.0278
ENSG00000249042,AC008771.1,8,-1.6526,35,0.72671,20,-0.2995,29,0.33831,27,0.27762,12,-0.9520,19,-0.3349
ENSG00000228716,DHFR,27,1.07691,11,-0.4179,10,-0.5641,22,0.73918,12,-0.1792,17,0.33704,7,-0.9707
ENSG00000113318,MSH3,18,0.15788,16,-0.0480,14,-0.3016,23,0.53492,18,0.13767,12,-0.5420,16,-0.0680
ENSG00000113319,RASGRF2,21,-1.4505,161,2.37629,45,-0.3248,17,-1.7237,25,-1.3761,30,-0.8878,43,-0.3785
ENSG00000131732,ZCCHC9,11,0.31773,7,-0.3920,9,-0.0160,5,-0.9817,11,0.29147,10,0.08602,11,0.23747
ENSG00000145687,SSBP2,38,-1.0676,81,0.10207,60,-0.4242,135,0.92391,86,0.21922,74,-0.0557,58,-0.4392
ENSG00000152348,ATG10,10,0.05067,8,-0.3823,8,-0.3961,12,0.34148,12,0.41851,7,-0.5857,12,0.26429
ENSG00000186468,RPS23,2553,1.61700,796,-0.3730,889,-0.1850,838,-0.2590,612,-0.8819,1277,0.41181,997,0.01347
ENSG00000174695,TMEM167A,69,-0.0865,70,-0.0655,68,-0.1274,99,0.49900,75,0.06007,86,0.26862,46,-0.7176
ENSG00000038427,VCAN,165,3.00188,6,-2.5327,11,-1.8086,55,0.80422,6,-2.8334,88,1.63033,8,-2.0512
ENSG00000164176,EDIL3,709,2.99114,93,-0.7566,82,-0.9525,124,-0.2500,88,-0.9160,97,-0.6312,54,-1.5135
ENSG00000127184,COX7C,790,-0.4124,1086,0.09711,1139,0.18227,969,-0.0931,954,-0.1458,1130,0.15104,1107,0.11800
ENSG00000145715,RASA1,17,-1.3571,54,0.43483,34,-0.3645,40,-0.1084,61,0.77972,28,-0.6312,22,-1.0180
ENSG00000134480,CCNH,49,0.08880,55,0.30958,25,-1.0364,50,0.11200,57,0.43830,43,-0.1006,36,-0.4005
ENSG00000164180,TMEM161B,14,0.38174,7,-0.6216,8,-0.4669,29,1.63611,9,-0.3632,11,0.03906,7,-0.5483
ENSG00000247828,TMEM161B-AS1,54,-0.1026,55,-0.0792,67,0.27107,63,0.14972,46,-0.4211,65,0.21363,67,0.26088
ENSG00000245526,LINC00461,51,0.23210,36,-0.3457,38,-0.2756,34,-0.3966,39,-0.2462,86,1.09557,51,0.21618
ENSG00000081189,MEF2C,50,-3.3932,494,0.02724,730,0.75509,183,-1.4908,666,0.66731,232,-1.1397,439,-0.1600
ENSG00000153140,CETN3,61,1.29339,15,-1.0523,31,0.17244,26,-0.1396,25,-0.2060,45,0.75952,10,-1.5625
ENSG00000176055,MBLAC2,15,-0.4887,26,0.36632,17,-0.3663,36,0.90002,25,0.36492,6,-1.8050,12,-0.8366
ENSG00000176018,LYSMD3,7,-0.4397,6,-0.5367,5,-0.8574,21,1.38765,10,0.16333,10,0.13840,9,-0.0704
ENSG00000164199,ADGRV1,20,-0.1024,10,-1.1699,10,-1.1310,8,-1.4075,11,-1.2224,113,3.17616,19,-0.1392
ENSG00000113369,ARRDC3,33,0.81174,12,-0.9091,21,0.09564,31,0.69202,16,-0.4255,32,0.76208,11,-0.9071
ENSG00000237187,NR2F1-AS1,22,-1.6254,82,0.41868,68,0.07095,52,-0.3582,82,0.46997,40,-0.7710,58,-0.1865
ENSG00000175745,NR2F1,52,-1.2819,148,0.37924,117,-0.0485,104,-0.2186,146,0.40171,97,-0.3394,100,-0.2871
ENSG00000113391,FAM172A,27,0.13191,35,0.61520,27,0.09500,24,-0.0703,22,-0.2427,16,-0.7123,19,-0.4024
ENSG00000133302,SLF1,8,-1.5853,48,1.46581,20,-0.2238,20,-0.2044,18,-0.4669,10,-1.2663,24,0.05915
ENSG00000175471,MCTP1,8,-2.7670,59,0.22140,33,-0.7661,101,1.08223,76,0.79612,27,-0.9965,27,-1.0081
ENSG00000198677,TTC37,55,0.24861,47,-0.0110,36,-0.4607,49,0.07603,60,0.51449,37,-0.3656,30,-0.7021
ENSG00000164292,RHOBTB3,229,2.27588,16,-2.1307,40,-0.7836,77,0.30873,30,-1.3140,148,1.42365,41,-0.6915
ENSG00000173221,GLRX,9,-2.3213,45,0.02194,40,-0.1549,52,0.26590,61,0.68146,28,-0.7173,44,-0.0214
ENSG00000118985,ELL2,93,0.81905,55,-0.0475,48,-0.2646,62,0.14793,64,0.25208,39,-0.5698,28,-1.0730
ENSG00000175426,PCSK1,0,-7.7490,29,-1.1276,79,0.59674,19,-1.6078,118,1.78324,11,-2.3780,26,-1.2046
ENSG00000153113,CAST,62,0.84436,23,-0.7669,33,-0.1584,44,0.30141,40,0.16971,32,-0.2211,33,-0.1853
ENSG00000113441,LNPEP,30,-1.0819,41,-0.6772,42,-0.6560,149,1.48455,84,0.65444,45,-0.4877,36,-0.8399
ENSG00000145721,LIX1,55,2.25721,2,-2.7546,1,-3.2957,11,-0.4749,7,-1.3404,62,2.49244,11,-0.4927
ENSG00000058729,RIOK2,14,0.19673,12,0.00825,10,-0.2917,17,0.52181,12,0.00832,13,0.10718,8,-0.5436
ENSG00000174136,RGMB,9,-2.8077,99,0.94393,51,-0.2585,22,-1.5220,72,0.39827,61,0.02829,48,-0.3482
ENSG00000153922,CHD1,27,1.16589,10,-0.4421,13,-0.0259,18,0.45221,11,-0.3954,16,0.27281,7,-1.0189
ENSG00000174132,FAM174A,21,-1.3223,75,0.73010,41,-0.3692,54,0.11207,65,0.51398,25,-1.0754,30,-0.8133
ENSG00000113532,ST8SIA4,4,-1.5838,8,-0.7223,23,1.13896,24,1.03252,11,-0.1763,7,-0.7910,6,-1.0261
ENSG00000145730,PAM,13,-2.8935,111,0.30197,115,0.36659,165,0.93064,95,0.03689,51,-0.9400,63,-0.6096
ENSG00000145725,PPIP5K2,7,-1.5738,26,0.37646,29,0.59804,20,-0.0912,22,0.14070,12,-0.8700,14,-0.6041
ENSG00000181751,C5orf30,30,-0.4125,66,0.96797,33,-0.3388,23,-0.8427,47,0.35489,24,-0.7572,19,-1.0895
ENSG00000112874,NUDT12,21,0.96312,7,-0.8737,7,-0.8680,24,1.17267,9,-0.3865,16,0.48555,12,-0.0077
ENSG00000184349,EFNA5,6,-1.9888,16,-0.7366,27,0.15624,27,0.15428,41,1.13146,17,-0.5679,12,-1.0885
ENSG00000145743,FBXL17,38,-1.3350,89,-0.0389,95,0.06580,133,0.61148,112,0.42045,51,-0.9024,78,-0.2442
ENSG00000151422,FER,15,0.10366,10,-0.5205,11,-0.3081,17,0.35893,13,-0.0394,24,0.92966,11,-0.2889
ENSG00000198961,PJA2,189,-1.2249,422,0.01142,374,-0.1964,539,0.40388,599,0.76988,250,-0.8034,242,-0.8526
ENSG00000112893,MAN2A1,107,3.21182,8,-1.4042,6,-1.8943,5,-1.8693,20,0.04457,10,-1.0758,7,-1.4900
ENSG00000164209,SLC25A46,52,-1.0005,100,0.00774,101,0.03128,80,-0.3339,146,0.83217,60,-0.7865,61,-0.7516
ENSG00000134987,WDR36,6,-1.0110,11,-0.1268,8,-0.5018,14,0.27876,17,0.82487,9,-0.4261,9,-0.3793
ENSG00000152495,CAMK4,6,-3.2704,120,1.34242,55,-0.1758,67,0.16640,49,-0.4102,47,-0.4016,49,-0.3321
ENSG00000164211,STARD4,4,-2.0256,13,-0.4455,15,-0.2255,33,1.11840,21,0.45863,15,-0.1235,13,-0.3341
ENSG00000134986,NREP,32,-1.8371,57,-1.0872,180,0.94481,84,-0.4033,150,0.66844,90,-0.3059,72,-0.6499
ENSG00000224032,EPB41L4A-AS1,71,0.01339,68,-0.0640,68,-0.0766,92,0.42831,72,0.03051,55,-0.3962,72,0.03279
ENSG00000134982,APC,111,-0.3781,75,-1.0586,123,-0.2484,275,1.09488,136,-0.0865,218,0.70214,152,0.11375
ENSG00000153037,SRP19,62,-0.0425,84,0.50004,70,0.16348,68,0.08624,53,-0.3540,58,-0.1591,48,-0.4530
ENSG00000129625,REEP5,184,-1.1995,527,0.49443,397,-0.0190,404,0.00984,488,0.39994,281,-0.5590,238,-0.8103
ENSG00000172795,DCP2,15,-1.0623,28,-0.1438,32,0.10222,43,0.58528,38,0.47122,19,-0.6650,20,-0.5869
ENSG00000047188,YTHDC2,9,-1.1953,22,0.10097,17,-0.3635,21,0.03238,29,0.71051,18,-0.1912,15,-0.5289
ENSG00000080709,KCNN2,9,-0.2796,16,0.64936,10,-0.2882,3,-1.8538,13,0.29092,14,0.29724,7,-0.6319
ENSG00000152503,TRIM36,13,-2.0756,63,0.30212,43,-0.3375,41,-0.4080,82,0.95610,26,-1.0689,44,-0.2925
ENSG00000164219,PGGT1B,19,0.68877,7,-0.7969,13,0.10625,11,-0.2090,11,-0.2139,18,0.62058,13,0.11226
ENSG00000164221,CCDC112,42,0.87212,27,0.17105,22,-0.1268,15,-0.6792,27,0.22783,17,-0.5794,13,-0.9442
ENSG00000145780,FEM1C,21,-0.1556,36,0.75065,16,-0.6400,14,-0.8139,18,-0.5128,44,1.00471,24,0.01244
ENSG00000134970,TMED7,96,0.77833,69,0.26460,42,-0.5894,68,0.21424,50,-0.3391,84,0.54881,35,-0.8094
ENSG00000129596,CDO1,13,-2.1213,77,0.63277,35,-0.7356,104,1.07603,55,0.01938,53,-0.0387,39,-0.5173
ENSG00000145782,ATG12,54,0.21019,36,-0.4683,41,-0.2414,55,0.23634,59,0.44445,48,0.01792,33,-0.5369
ENSG00000177879,AP3S1,52,-1.0884,130,0.35740,80,-0.4939,92,-0.2240,148,0.69983,76,-0.5244,87,-0.3070
ENSG00000145781,COMMD10,8,-0.9292,12,-0.3979,16,0.08523,20,0.42977,16,0.10584,18,0.26640,17,0.17467
ENSG00000092421,SEMA6A,139,3.28292,10,-1.4885,10,-1.4281,22,-0.1920,13,-1.1503,26,0.01981,11,-1.2621
ENSG00000172869,DMXL1,31,0.08975,29,0.02733,20,-0.6265,40,0.52863,34,0.34285,29,0.02837,16,-0.8544
ENSG00000133835,HSD17B4,116,1.30891,42,-0.3733,43,-0.3668,63,0.27316,49,-0.1408,56,0.10496,28,-0.9476
ENSG00000205302,SNX2,46,-0.2434,56,0.08560,42,-0.3993,55,0.04480,71,0.58534,52,-0.0582,27,-1.0554
ENSG00000064652,SNX24,22,0.49984,10,-0.7378,12,-0.5492,15,-0.1441,21,0.54942,16,-0.0643,18,0.18494
ENSG00000168944,CEP120,15,0.76333,10,0.15917,8,-0.2840,5,-0.9262,11,0.39010,7,-0.3658,5,-0.9189
ENSG00000151292,CSNK1G3,31,-0.1366,33,-0.0573,33,-0.0453,31,-0.1487,38,0.23469,34,-0.0053,31,-0.1259
ENSG00000155324,GRAMD2B,76,1.87025,6,-2.1336,9,-1.6709,50,1.11078,10,-1.6350,79,1.94423,15,-0.7638
ENSG00000164904,ALDH7A1,168,1.89658,23,-1.4294,46,-0.3564,60,0.10195,32,-1.0119,116,1.20054,39,-0.5488
ENSG00000164902,PHAX,70,0.07192,58,-0.2473,72,0.13127,73,0.14305,76,0.28463,54,-0.3250,47,-0.5358
ENSG00000164241,C5orf63,379,0.12716,69,-2.5784,675,1.27811,258,-0.4744,259,-0.5694,402,0.22033,548,0.72990
ENSG00000145794,MEGF10,70,2.16836,4,-2.2845,6,-1.8007,29,0.60315,10,-1.2651,58,1.79769,13,-0.6100
ENSG00000164244,PRRC1,14,0.65267,7,-0.5115,4,-1.2251,12,0.46014,11,0.32247,15,0.78884,5,-0.7806
ENSG00000205279,CTXN3,0,-7.6532,30,2.89806,7,-0.2962,0,-6.3833,5,-1.0450,0,-3.8979,6,-0.6210
ENSG00000245937,LINC01184,29,0.31655,27,0.25297,19,-0.3658,23,-0.0485,25,0.08518,21,-0.1625,20,-0.2406
ENSG00000064651,SLC12A2,272,3.23493,25,-1.1694,21,-1.4321,57,0.20189,28,-1.0863,38,-0.4404,15,-1.8397
ENSG00000066583,ISOC1,26,0.51811,6,-1.7699,18,-0.0390,16,-0.2656,29,0.96517,18,-0.0708,10,-0.9463
ENSG00000198108,CHSY3,0,-4.6601,6,-0.9970,6,-0.7788,8,-0.3839,22,1.73039,11,0.12015,6,-0.7112
ENSG00000169567,HINT1,525,-0.7410,1093,0.46746,846,0.00172,719,-0.2536,944,0.22476,533,-0.7181,810,-0.0674
ENSG00000186687,LYRM7,79,0.27423,44,-0.7052,82,0.37066,81,0.31721,71,0.14182,60,-0.1509,46,-0.5750
ENSG00000158985,CDC42SE2,109,-0.2067,110,-0.2069,133,0.13010,95,-0.4180,169,0.65335,56,-1.2158,111,-0.1765
ENSG00000158987,RAPGEF6,36,1.47362,9,-0.8404,5,-1.6770,33,1.30459,15,0.10852,11,-0.4345,8,-0.8551
ENSG00000217128,FNIP1,43,1.16947,21,0.00389,18,-0.2270,14,-0.5760,19,-0.2103,24,0.21808,14,-0.5790
ENSG00000164398,ACSL6,31,-1.9790,105,-0.1790,138,0.30399,130,0.17421,116,0.00137,187,0.77004,97,-0.2838
ENSG00000072682,P4HA2,8,-0.5134,10,-0.2191,6,-1.0145,30,1.68110,14,0.41196,6,-0.7835,5,-1.1006
ENSG00000197536,C5orf56,12,0.44625,5,-0.8328,9,0.01267,16,0.93770,6,-0.6241,15,0.84285,7,-0.2510
ENSG00000113522,RAD50,65,0.00523,49,-0.4702,67,0.06371,66,0.03257,86,0.60316,45,-0.5671,45,-0.5692
ENSG00000131437,KIF3A,92,-1.3432,187,-0.2873,258,0.27352,251,0.20461,317,0.77023,98,-1.2494,152,-0.5844
ENSG00000164402,SEPTIN8,521,1.70057,116,-0.8510,148,-0.4504,181,-0.1009,219,0.25502,130,-0.6078,104,-0.9532
ENSG00000198944,SOWAHA,36,-1.2903,194,1.72337,57,-0.6490,62,-0.4548,36,-1.4659,79,-0.0852,128,0.69949
ENSG00000164403,SHROOM1,87,3.12012,11,-0.6409,9,-1.0558,11,-0.6448,8,-1.1752,16,-0.0098,3,-2.2380
ENSG00000164405,UQCRQ,431,-0.4026,622,0.19469,659,0.30109,459,-0.3039,511,-0.1690,542,-0.0444,604,0.12827
ENSG00000072364,AFF4,59,0.19242,47,-0.1707,53,0.04380,60,0.22011,50,-0.0559,70,0.47392,31,-0.7857
ENSG00000155329,ZCCHC10,18,-0.2106,18,-0.1838,24,0.28820,20,-0.0513,22,0.17925,19,-0.0796,16,-0.3904
ENSG00000170606,HSPA4,60,-0.6331,114,0.43066,78,-0.2409,96,0.11440,102,0.26408,94,0.06629,47,-0.9971
ENSG00000053108,FSTL4,0,-3.8946,12,0.45722,7,-0.4333,4,-1.2287,17,1.49613,1,-2.5047,4,-1.0537
ENSG00000113583,C5orf15,51,0.85213,24,-0.3659,27,-0.2193,40,0.46330,33,0.20091,26,-0.2549,13,-1.2613
ENSG00000213585,VDAC1,68,-1.9817,343,0.57698,219,-0.2373,250,-0.0057,343,0.66380,134,-0.9611,153,-0.7641
ENSG00000113558,SKP1,534,-0.5382,800,0.10413,727,-0.0639,976,0.41499,834,0.20275,651,-0.2323,580,-0.4123
ENSG00000113575,PPP2CA,115,-1.0732,234,0.01974,257,0.18747,217,-0.0998,328,0.74691,117,-1.0534,130,-0.8885
ENSG00000006837,CDKL3,12,0.31004,5,-1.0730,8,-0.3104,23,1.33374,8,-0.4200,14,0.57587,10,0.02330
ENSG00000119048,UBE2B,77,-1.0945,161,0.03589,143,-0.1660,172,0.14225,227,0.78274,100,-0.7092,95,-0.7749
ENSG00000237190,CDKN2AIPNL,9,-2.3813,63,0.62427,50,0.21002,52,0.24046,48,0.16037,21,-1.1320,38,-0.2629
ENSG00000043143,JADE2,28,-0.9276,59,0.25081,57,0.19368,55,0.10788,55,0.16156,38,-0.4505,43,-0.2549
ENSG00000152700,SAR1B,91,1.25155,38,-0.2129,37,-0.2429,47,0.15106,32,-0.5602,64,0.65190,23,-0.9188
ENSG00000113615,SEC24A,9,-0.2166,10,-0.1583,7,-0.7151,17,0.73471,12,0.14183,18,0.79779,6,-0.8648
ENSG00000164615,CAMLG,88,-1.3081,223,0.12608,242,0.27750,281,0.48890,243,0.32306,123,-0.8096,131,-0.7144
ENSG00000145833,DDX46,61,0.48725,23,-1.0944,54,0.31888,40,-0.1793,57,0.49519,35,-0.4043,34,-0.4416
ENSG00000181904,C5orf24,48,-0.3042,59,0.01905,70,0.33065,52,-0.1802,65,0.22569,55,-0.0916,33,-0.8917
ENSG00000113621,TXNDC15,31,-0.5469,48,0.17289,30,-0.6075,79,0.97156,44,0.01440,54,0.32137,28,-0.6841
ENSG00000113648,H2AFY,54,-0.9112,100,0.02395,107,0.15670,177,0.96710,98,-0.0175,71,-0.5008,72,-0.4817
ENSG00000145824,CXCL14,4,-5.3943,176,0.18292,55,-1.7133,31,-2.4601,22,-3.2194,980,3.66845,203,0.39769
ENSG00000113658,SMAD5,38,1.43416,9,-0.9007,12,-0.4858,29,0.98012,10,-0.8035,25,0.71092,11,-0.6054
ENSG00000152377,SPOCK1,205,-0.0188,140,-0.6699,220,0.10409,241,0.24139,281,0.64492,137,-0.6467,135,-0.6625
ENSG00000146021,KLHL3,15,-0.1172,15,-0.1789,24,0.66812,20,0.25849,15,-0.1978,12,-0.4298,12,-0.4501
ENSG00000177733,HNRNPA0,83,-0.7743,133,-0.0439,156,0.23572,161,0.26849,155,0.26112,107,-0.3769,106,-0.3884
ENSG00000031003,FAM13B,21,-0.8348,28,-0.4091,41,0.26140,59,0.81607,36,0.03598,36,-0.0069,29,-0.2964
ENSG00000112981,NME5,3,-3.1515,31,0.22605,23,-0.2519,26,-0.0286,36,0.62474,26,-0.0564,24,-0.1642
ENSG00000112983,BRD8,45,-0.2517,53,0.02582,46,-0.2048,59,0.20058,68,0.53280,41,-0.3637,28,-0.9415
ENSG00000094880,CDC23,14,-0.6166,18,-0.2986,21,-0.0287,26,0.32489,29,0.65978,13,-0.7422,16,-0.4749
ENSG00000120709,FAM53C,16,-1.4272,36,-0.2077,48,0.27949,56,0.51111,46,0.24774,34,-0.2677,36,-0.1852
ENSG00000120733,KDM3B,39,0.38752,28,-0.1767,25,-0.3742,41,0.43445,28,-0.2177,34,0.14288,38,0.32549
ENSG00000132563,REEP2,47,-1.4675,156,0.41198,137,0.17231,139,0.18102,142,0.26655,79,-0.6972,90,-0.5044
ENSG00000120738,EGR1,0,-9.0554,79,0.52214,77,0.47813,22,-1.5002,85,0.77402,18,-1.7903,44,-0.4421
ENSG00000120705,ETF1,29,-0.9099,62,0.31190,46,-0.2062,77,0.61797,57,0.15853,42,-0.3499,41,-0.3903
ENSG00000113013,HSPA9,163,-0.3902,186,-0.2111,237,0.21871,221,0.08107,254,0.39614,185,-0.1996,130,-0.7424
ENSG00000044115,CTNNA1,242,1.92148,41,-1.0870,68,-0.2711,87,0.13201,50,-0.8474,131,0.81585,47,-0.8049
ENSG00000146006,LRRTM2,15,-1.5460,31,-0.4673,39,-0.1138,72,0.91481,56,0.64578,34,-0.3133,25,-0.7763
ENSG00000120725,SIL1,18,0.00701,14,-0.3980,13,-0.5705,12,-0.6364,21,0.31252,34,1.02246,18,-0.0658
ENSG00000120727,PAIP2,174,-0.0533,138,-0.4475,182,0.02723,241,0.47333,202,0.23639,201,0.17663,113,-0.7134
ENSG00000170464,DNAJC18,49,-0.0750,45,-0.2315,63,0.38054,74,0.59801,52,0.00958,33,-0.6622,36,-0.5286
ENSG00000131508,UBE2D2,106,-0.2595,136,0.14715,136,0.14027,157,0.35922,132,0.10759,84,-0.6122,91,-0.5050
ENSG00000171604,CXXC5,199,-0.0590,195,-0.1019,217,0.09063,106,-1.0269,277,0.61983,178,-0.2304,133,-0.6834
ENSG00000146005,PSD2,54,0.23404,30,-0.7476,41,-0.2237,53,0.22539,31,-0.7210,121,1.63622,46,-0.0007
ENSG00000185129,PURA,113,0.93315,41,-0.7413,71,0.19458,67,0.07958,68,0.12796,54,-0.2511,39,-0.7577
ENSG00000182700,IGIP,69,-0.3478,72,-0.3170,102,0.30409,111,0.40280,96,0.21969,66,-0.4157,66,-0.4093
ENSG00000120306,CYSTM1,62,-0.2966,73,-0.0574,74,-0.0256,74,-0.0389,56,-0.5694,143,1.05016,89,0.26955
ENSG00000113068,PFDN1,98,-0.1819,126,0.24035,116,0.09628,94,-0.2425,121,0.19018,80,-0.4972,91,-0.2948
ENSG00000131503,ANKHD1,102,1.27056,22,-1.2453,43,-0.1607,54,0.20785,50,0.08576,56,0.25745,31,-0.6702
ENSG00000213523,SRA1,27,-0.1932,24,-0.4420,35,0.22893,35,0.22609,33,0.11670,28,-0.1354,32,0.07248
ENSG00000243056,EIF4EBP3,22,1.38985,5,-0.9070,3,-1.7590,7,-0.3511,7,-0.4331,23,1.52548,11,0.32332
ENSG00000113108,APBB3,14,-1.1500,36,0.30585,32,0.11186,20,-0.5945,44,0.81799,11,-1.4760,17,-0.8391
ENSG00000176087,SLC35A4,30,0.90338,17,-0.0558,18,0.07068,11,-0.7293,12,-0.6080,25,0.61139,17,-0.0121
ENSG00000131495,NDUFA2,210,-0.1551,295,0.43584,210,-0.1713,210,-0.1539,218,-0.1190,229,-0.0187,237,0.03075
ENSG00000113141,IK,114,0.68333,48,-0.7396,92,0.37957,59,-0.3650,76,0.03106,69,-0.1241,71,-0.0732
ENSG00000120314,WDR55,10,-0.2097,7,-0.7059,16,0.66890,8,-0.5225,12,0.14642,10,-0.1308,12,0.10930
ENSG00000170445,HARS,28,-1.3402,58,-0.2598,87,0.47547,53,-0.3714,91,0.65066,48,-0.5247,46,-0.5944
ENSG00000112855,HARS2,7,-0.4975,11,0.24456,5,-0.9133,4,-1.3359,13,0.70855,10,0.06616,11,0.26193
ENSG00000146007,ZMAT2,108,-0.7841,179,-0.0052,188,0.08509,218,0.31699,188,0.09649,188,0.07807,159,-0.1892
ENSG00000120324,PCDHB10,4,-1.0096,10,0.19348,9,0.08791,6,-0.6473,11,0.41219,9,-0.0006,7,-0.2981
ENSG00000120327,PCDHB14,2,-2.7766,17,0.19255,14,-0.0767,19,0.32811,20,0.62004,11,-0.4455,10,-0.5607
ENSG00000178913,TAF7,72,-0.3104,102,0.26182,70,-0.3965,113,0.40453,105,0.35192,71,-0.3277,54,-0.7484
ENSG00000131504,DIAPH1,9,-1.4661,31,0.51062,27,0.29104,14,-0.7802,21,-0.1421,27,0.24777,24,0.08760
ENSG00000171720,HDAC3,15,-0.7888,35,0.59407,19,-0.4697,34,0.47694,29,0.23835,20,-0.3491,15,-0.8042
ENSG00000164620,RELL2,3,-2.8870,22,0.12231,33,0.90612,13,-0.6393,26,0.47210,5,-1.9268,16,-0.4154
ENSG00000081791,DELE1,31,1.00411,14,-0.2732,18,0.17375,19,0.22659,14,-0.2461,13,-0.3294,10,-0.6865
ENSG00000013561,RNF14,30,-0.5773,56,0.49036,33,-0.4297,51,0.27622,54,0.46463,23,-0.9829,28,-0.6354
ENSG00000113552,GNPDA1,15,-1.5791,52,0.31009,45,0.06446,42,-0.0704,58,0.58292,34,-0.3770,21,-1.0878
ENSG00000131507,NDFIP1,183,-1.8351,666,0.15090,630,0.05308,701,0.21876,835,0.66197,382,-0.7327,364,-0.8063
ENSG00000187678,SPRY4,2,-1.9477,7,-0.4123,8,-0.1947,8,-0.1978,13,0.85191,6,-0.5465,12,0.46299
ENSG00000113578,FGF1,371,3.75418,9,-2.8376,22,-1.6036,43,-0.4551,18,-2.0252,84,0.58790,28,-1.1072
ENSG00000145819,ARHGAP26,13,-2.5134,90,0.36697,72,-0.0266,59,-0.3321,102,0.70693,34,-1.1958,69,-0.0909
