Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to13,Feature log2 fold change topic 7to13
ENSG00000149639,SOGA1,2,-3.4910,49,1.45538,0,-5.0393,15,-0.6772,23,0.09811
ENSG00000101347,SAMHD1,2,-3.8692,47,0.84020,13,-1.1764,38,0.47436,28,-0.1558
ENSG00000118705,RPN2,86,-0.1770,139,0.65403,176,0.97070,75,-0.4140,80,-0.5210
ENSG00000101363,MANBAL,36,-1.3261,63,-0.4996,138,0.75714,59,-0.6048,100,0.50623
ENSG00000197122,SRC,2,-2.3358,0,-5.5925,0,-3.7412,12,0.30764,15,1.69010
ENSG00000166619,BLCAP,84,-1.5044,90,-1.4824,542,1.43345,163,-0.5438,259,0.45795
ENSG00000053438,NNAT,31,-3.8675,184,-1.3634,1472,2.09819,362,-0.2914,428,-0.0143
ENSG00000132792,CTNNBL1,110,2.34669,26,-0.1127,30,0.08654,16,-0.8859,20,-0.8829
ENSG00000132821,VSTM2L,2,-5.6397,17,-3.0898,393,1.91818,93,-0.4959,146,0.50659
ENSG00000101407,TTI1,7,-0.8865,13,0.11931,0,-4.1369,10,-0.2555,15,0.70287
ENSG00000101413,RPRD1B,2,-2.9182,20,0.45563,15,-0.0262,15,-0.0386,16,0.14597
ENSG00000149633,KIAA1755,2,-2.5828,47,2.98663,14,0.27076,8,-0.6794,4,-2.1988
ENSG00000174365,SNHG11,2,-2.9750,14,-0.1397,48,1.85956,18,0.20198,13,-0.5545
ENSG00000170471,RALGAPB,89,1.78063,18,-0.8103,2,-3.6513,28,-0.1721,31,-0.0030
ENSG00000101438,SLC32A1,2,-5.5139,8,-3.6496,731,4.21482,26,-1.9697,57,-1.2304
ENSG00000101445,PPP1R16B,2,-4.5837,67,0.58038,1,-4.8812,72,0.70380,49,0.07576
ENSG00000198900,TOP1,2,-4.6854,69,0.49004,84,0.76872,53,0.05054,49,-0.1614
ENSG00000124181,PLCG1,2,-3.3022,24,0.35775,16,-0.3324,24,0.31719,20,0.10153
ENSG00000174306,ZHX3,2,-3.5828,50,1.34137,2,-3.1846,35,0.64900,20,-0.5308
ENSG00000124177,CHD6,2,-4.2833,41,0.09931,36,-0.1126,46,0.27353,42,0.24909
ENSG00000196090,PTPRT,2,-4.6933,10,-2.5423,97,1.00731,30,-0.9040,71,1.24558
ENSG00000233508,AL021395.1,2,-2.1885,0,-4.7632,0,-3.7742,5,-0.8012,15,2.58316
ENSG00000124193,SRSF6,2,-4.1479,41,0.25631,2,-3.9120,30,-0.2759,45,0.87064
ENSG00000185513,L3MBTL1,2,-2.7222,11,-0.2326,3,-2.2241,6,-1.1485,19,1.44218
ENSG00000101052,IFT52,2,-3.1664,16,-0.1603,0,-4.7171,10,-0.9855,25,1.46931
ENSG00000124191,TOX2,2,-2.3493,8,-0.4068,3,-1.6346,15,0.68360,11,0.42993
ENSG00000132823,OSER1,2,-3.4195,24,0.22219,4,-2.5115,21,-0.0503,26,0.69316
ENSG00000223891,OSER1-DT,2,-3.2738,28,0.66988,13,-0.6370,16,-0.3154,21,0.29523
ENSG00000124194,GDAP1L1,2,-4.8326,6,-3.2952,123,1.23941,41,-0.5376,75,1.02191
ENSG00000197296,FITM2,2,-3.3076,22,0.15871,14,-0.5354,13,-0.6671,24,0.77218
ENSG00000124120,TTPAL,47,0.63433,10,-1.7343,1,-4.2396,21,-0.6865,43,1.19616
ENSG00000132824,SERINC3,166,-0.7968,189,-0.6484,580,1.18410,140,-1.1269,319,0.44864
ENSG00000168734,PKIG,102,0.04949,71,-0.5452,47,-1.1172,95,-0.0580,114,0.50925
ENSG00000101098,RIMS4,2,-3.2054,5,-1.9975,18,-0.0299,29,0.83056,21,0.53121
ENSG00000166913,YWHAB,594,-0.5291,410,-1.1582,1016,0.30507,696,-0.3089,1009,0.66275
ENSG00000025772,TOMM34,9,-2.2376,11,-2.0662,3,-3.5436,36,-0.2713,64,1.80488
ENSG00000101109,STK4,2,-3.1918,16,-0.1843,20,0.11697,21,0.25090,20,0.31624
ENSG00000124145,SDC4,2,-4.8609,245,3.29457,41,-0.5253,62,0.11251,15,-2.8736
ENSG00000204070,SYS1,2,-2.9112,32,1.42684,0,-4.4637,18,0.36670,13,-0.4129
ENSG00000124251,TP53TG5,2,-1.7220,39,5.44521,0,-3.2877,1,-1.9969,0,-4.9895
ENSG00000244274,DBNDD2,321,-0.7350,2184,3.33559,169,-1.6945,274,-1.0372,191,-2.2358
ENSG00000124155,PIGT,2,-5.0735,120,1.04344,60,-0.1826,44,-0.7019,70,0.10212
ENSG00000101443,WFDC2,22,0.33107,5,-1.8842,36,1.11566,8,-1.3297,22,0.59370
ENSG00000101457,DNTTIP1,57,1.42920,27,0.21165,12,-1.0308,18,-0.4700,21,-0.2941
ENSG00000124104,SNX21,37,0.77259,23,0.00087,39,0.83101,20,-0.2070,19,-0.4754
ENSG00000101473,ACOT8,111,0.47166,43,-1.0400,75,-0.1418,70,-0.2635,94,0.44366
ENSG00000064601,CTSA,32,-1.1353,70,0.06998,66,-0.0271,44,-0.6739,78,0.51633
ENSG00000100979,PLTP,2,-4.5680,175,2.77242,25,-1.0158,64,0.48302,18,-2.2200
ENSG00000100982,PCIF1,2,-3.0499,28,0.97359,10,-0.6902,15,-0.1014,16,-0.0321
ENSG00000198026,ZNF335,2,-3.0087,8,-1.1150,1,-4.0745,15,-0.1261,23,1.47710
ENSG00000124140,SLC12A5,206,-0.3756,21,-3.8067,244,-0.1187,141,-1.0088,378,1.54274
ENSG00000124160,NCOA5,6,-1.6613,18,-0.0260,14,-0.3519,15,-0.2876,22,0.55714
ENSG00000149654,CDH22,2,-3.5761,5,-2.3736,6,-2.0843,14,-0.8471,38,2.25878
ENSG00000080189,SLC35C2,49,0.73178,27,-0.1844,40,0.42153,23,-0.4788,30,-0.0797
ENSG00000062598,ELMO2,2,-4.7616,38,-0.5906,68,0.34213,45,-0.3353,68,0.78440
ENSG00000172315,TP53RK,2,-3.0293,20,0.33923,0,-4.5115,13,-0.3946,20,0.85018
ENSG00000101040,ZMYND8,64,-0.2783,54,-0.5650,148,1.05488,45,-0.8512,84,0.28557
ENSG00000196562,SULF2,7,-2.6129,34,-0.2904,6,-2.6977,51,0.41781,49,0.66456
ENSG00000124126,PREX1,39,-1.1072,298,2.78759,26,-1.7083,86,0.08918,33,-2.0550
ENSG00000124198,ARFGEF2,2,-3.9027,14,-1.1929,1,-4.0988,19,-0.7505,46,1.94986
ENSG00000124207,CSE1L,92,0.28062,76,-0.0025,42,-0.9264,46,-0.8218,88,0.47892
ENSG00000124214,STAU1,124,0.88282,71,-0.0191,38,-0.9415,48,-0.6466,76,0.17856
ENSG00000124228,DDX27,47,0.99478,16,-0.7651,23,-0.1481,19,-0.4344,27,0.19848
ENSG00000124201,ZNFX1,2,-2.7976,20,0.63933,0,-4.3352,14,0.08442,15,0.37295
ENSG00000177410,ZFAS1,2,-5.8814,256,1.40764,101,-0.2772,151,0.38661,93,-0.7070
ENSG00000158445,KCNB1,63,0.02778,12,-2.5373,9,-2.8694,51,-0.3210,87,1.38576
ENSG00000158470,B4GALT5,58,0.05739,12,-2.3796,32,-0.8223,21,-1.5364,81,1.62430
ENSG00000197818,SLC9A8,2,-2.4010,14,0.55333,0,-3.9579,9,-0.3136,12,0.61331
ENSG00000158480,SPATA2,2,-4.2046,26,-0.5741,44,0.25406,26,-0.5986,47,0.92567
ENSG00000124226,RNF114,95,1.25619,51,0.23919,36,-0.3257,37,-0.2694,38,-0.4311
ENSG00000244687,UBE2V1,70,-0.7523,71,-0.7795,135,0.27211,93,-0.3422,135,0.60910
ENSG00000240849,TMEM189,15,-1.3028,85,1.62057,19,-0.9918,25,-0.5860,31,-0.4509
ENSG00000172216,CEBPB,7,-2.2773,50,0.71812,18,-0.9227,32,-0.0444,35,0.13068
ENSG00000196396,PTPN1,2,-2.5231,20,0.98869,0,-4.0661,13,0.19923,11,0.02594
ENSG00000124243,BCAS4,47,0.85074,1,-4.8722,45,0.76476,26,-0.1133,31,0.33412
ENSG00000101126,ADNP,35,-0.6069,53,0.03142,25,-1.1279,49,-0.1044,59,0.42316
ENSG00000000419,DPM1,2,-4.0270,35,0.12213,1,-4.1709,27,-0.2911,42,0.97093
ENSG00000026559,KCNG1,94,1.11535,7,-2.7908,54,0.21422,24,-1.0669,57,0.69268
ENSG00000054793,ATP9A,65,-1.8227,140,-0.7393,100,-1.1837,183,-0.3057,291,1.10563
ENSG00000020256,ZFP64,2,-2.6223,2,-2.4792,0,-4.1766,10,-0.3427,19,2.01556
ENSG00000064787,BCAS1,102,-0.1368,409,2.84068,36,-1.6874,130,0.27875,32,-2.6370
ENSG00000101132,PFDN4,2,-5.3770,60,-0.5443,98,0.25280,66,-0.4006,105,0.83711
ENSG00000101134,DOK5,2,-3.7849,11,-1.4226,1,-4.7341,17,-0.7386,43,2.05601
ENSG00000054803,CBLN4,145,0.77003,0,-7.3897,105,0.24886,26,-1.9071,122,1.27281
ENSG00000124098,FAM210B,2,-3.6794,26,0.05163,0,-5.2276,26,0.03716,32,0.83551
ENSG00000101138,CSTF1,2,-3.2125,20,0.10033,0,-4.7630,11,-0.8873,25,1.25245
ENSG00000022277,RTF2,41,-1.1818,166,1.12386,38,-1.3198,87,-0.0552,83,-0.2250
ENSG00000101144,BMP7,2,-3.6790,73,2.08212,14,-0.8533,38,0.68526,13,-1.5265
ENSG00000101146,RAE1,2,-4.0901,25,-0.4824,66,1.06396,18,-1.0312,41,0.67010
ENSG00000132819,RBM38,114,3.27957,14,-0.5583,0,-4.8154,10,-0.9589,12,-1.0880
ENSG00000124225,PMEPA1,9,-2.4766,66,0.54744,28,-0.8019,49,0.00674,52,0.21510
ENSG00000124209,RAB22A,2,-4.7363,39,-0.5077,50,-0.0926,51,-0.0967,66,0.77134
ENSG00000124164,VAPB,4,-4.1455,37,-0.9368,97,0.59782,61,-0.1393,81,0.70178
ENSG00000124222,STX16,48,0.15069,60,0.56756,32,-0.4937,41,-0.1085,41,-0.2057
ENSG00000215440,NPEPL1,2,-2.6683,30,1.62660,0,-4.1720,11,-0.2635,11,-0.2722
ENSG00000087460,GNAS,879,-1.0401,1042,-0.8376,3175,0.97343,1333,-0.4414,1967,0.42303
ENSG00000101158,NELFCD,2,-3.7281,45,0.95805,3,-3.1140,18,-0.6325,30,0.47302
ENSG00000101160,CTSZ,11,0.36830,18,1.29916,0,-3.7494,16,0.97965,5,-1.2855
ENSG00000124172,ATP5F1E,895,-0.6910,1553,0.17477,865,-0.7416,1572,0.19627,1461,0.12997
ENSG00000101166,PRELID3B,2,-3.4994,43,1.18069,21,-0.0882,29,0.40138,18,-0.6026
ENSG00000087495,PHACTR3,47,-0.5282,135,1.31818,4,-3.9875,73,0.16301,57,-0.4591
ENSG00000196227,FAM217B,2,-5.4772,62,-0.6110,173,1.05919,60,-0.6519,107,0.60824
ENSG00000179242,CDH4,11,-0.8638,24,0.36409,43,1.31290,27,0.60072,13,-0.9352
ENSG00000149657,LSM14B,77,0.69312,19,-1.4768,42,-0.2664,40,-0.3457,58,0.54540
ENSG00000101182,PSMA7,350,0.52567,226,-0.1759,120,-1.1219,208,-0.3171,275,0.30285
ENSG00000184402,SS18L1,52,0.92783,10,-1.6938,27,-0.0802,19,-0.6878,34,0.57936
ENSG00000101180,HRH3,2,-3.8243,9,-1.8419,7,-1.9701,36,0.41192,39,1.21455
ENSG00000130703,OSBPL2,2,-4.0765,36,0.11692,47,0.52256,33,-0.0499,36,0.20832
ENSG00000130706,ADRM1,61,-0.3293,73,-0.0548,78,0.04820,62,-0.3258,82,0.26004
ENSG00000171858,RPS21,695,-0.7723,1603,0.58753,908,-0.3641,1659,0.65054,973,-0.4766
ENSG00000060491,OGFR,103,1.33857,16,-1.6568,21,-1.1786,27,-0.8144,54,0.62156
ENSG00000092758,COL9A3,2,-3.6601,91,2.72951,14,-0.8843,18,-0.5419,13,-1.4961
ENSG00000101190,TCFL5,102,1.96970,44,0.59060,4,-2.8438,26,-0.2942,23,-0.8171
ENSG00000101191,DIDO1,2,-3.2226,31,0.89931,0,-4.7730,21,0.23472,19,0.11753
ENSG00000101193,GID8,2,-4.1853,29,-0.3679,15,-1.3215,40,0.14150,46,0.81650
ENSG00000225978,HAR1A,2,-2.6926,1,-3.2132,12,-0.0302,12,-0.1490,18,1.37584
ENSG00000149658,YTHDF1,2,-3.4678,18,-0.3104,0,-5.0169,22,0.01677,29,1.04651
ENSG00000101198,NKAIN4,2,-4.2488,148,3.00294,22,-0.8034,44,0.23473,12,-2.4027
ENSG00000101199,ARFGAP1,2,-4.0948,27,-0.3909,61,0.90695,25,-0.5425,40,0.52846
ENSG00000101204,CHRNA4,2,-3.9278,9,-1.9250,97,1.93460,24,-0.4119,33,0.28505
ENSG00000075043,KCNQ2,55,-1.1571,28,-2.2379,55,-1.1514,133,0.19534,158,1.12873
ENSG00000101210,EEF1A2,576,-0.0643,150,-2.1824,474,-0.3644,532,-0.2044,770,0.93591
ENSG00000125534,PPDPF,287,0.24143,460,1.14718,153,-0.7260,224,-0.1631,199,-0.5962
ENSG00000197457,STMN3,162,-1.4666,165,-1.5232,474,0.16152,355,-0.3083,554,0.98591
ENSG00000101246,ARFRP1,2,-4.0295,35,-0.0437,10,-1.8040,37,0.05475,44,0.75272
ENSG00000197114,ZGPAT,2,-2.6739,11,-0.2116,1,-3.5993,12,-0.0639,16,0.97542
ENSG00000203896,LIME1,2,-2.4071,7,-0.7143,1,-3.3123,10,-0.0916,14,1.21763
ENSG00000125520,SLC2A4RG,37,1.29299,37,1.51681,1,-3.4082,24,0.60761,8,-1.7055
ENSG00000101150,TPD52L2,2,-4.4259,48,0.18407,9,-2.3265,43,-0.0191,53,0.71191
ENSG00000101152,DNAJC5,97,-0.6019,65,-1.2795,188,0.43418,129,-0.1764,170,0.59819
ENSG00000198276,UCKL1,2,-3.0983,25,0.62388,37,1.22189,12,-0.5129,16,-0.2469
ENSG00000196700,ZNF512B,108,2.66672,5,-2.2984,40,0.81151,14,-0.8681,17,-0.8065
ENSG00000101161,PRPF6,91,0.68202,66,0.18119,75,0.36963,42,-0.5450,55,-0.2042
ENSG00000171703,TCEA2,104,-0.5393,117,-0.3828,173,0.25568,127,-0.2420,164,0.36045
ENSG00000171700,RGS19,125,3.56372,10,-0.9529,10,-1.0053,10,-0.9378,10,-1.5051
ENSG00000125510,OPRL1,2,-3.0045,4,-1.9221,0,-4.5285,10,-0.7889,25,2.22579
ENSG00000203880,PCMTD2,2,-4.1864,45,0.36225,58,0.72549,33,-0.1482,37,0.03197
ENSG00000280071,GATD3B,74,0.74960,62,0.49622,31,-0.5943,37,-0.3508,43,-0.2460
ENSG00000155304,HSPA13,2,-5.4097,46,-1.0038,76,-0.1916,59,-0.6146,118,1.29243
ENSG00000180530,NRIP1,2,-3.9715,26,-0.3130,36,0.20520,28,-0.2156,38,0.63290
ENSG00000155313,USP25,2,-3.5966,18,-0.4744,0,-4.9411,22,-0.1777,33,1.25862
ENSG00000215386,MIR99AHG,59,1.62163,30,0.54364,9,-1.3054,33,0.71365,13,-1.2827
ENSG00000154639,CXADR,2,-4.2674,46,0.30186,40,0.06378,22,-0.9210,46,0.63822
ENSG00000154640,BTG3,46,1.74335,17,0.14797,0,-4.5590,8,-1.0058,16,-0.0627
ENSG00000154642,C21orf91,2,-2.9226,78,4.23975,0,-4.4748,6,-1.4756,4,-2.7304
ENSG00000224924,LINC00320,2,-3.8728,88,2.21494,22,-0.4168,20,-0.6239,20,-0.9758
ENSG00000154654,NCAM2,85,-0.9428,72,-1.2552,258,0.79075,79,-1.1120,200,0.89221
ENSG00000154719,MRPL39,2,-2.7211,7,-0.9002,0,-4.2750,11,-0.3242,19,1.50185
ENSG00000154721,JAM2,20,-0.5072,85,2.25178,26,-0.0813,29,0.08637,12,-1.8404
ENSG00000154723,ATP5PF,172,-1.3590,412,-0.0414,329,-0.3843,427,0.02031,473,0.37874
ENSG00000154727,GABPA,2,-2.2149,21,1.55821,0,-3.7739,9,-0.0991,8,-0.3235
ENSG00000142192,APP,464,-0.8711,721,-0.2171,1009,0.32605,439,-1.0188,982,0.63434
ENSG00000156239,N6AMT1,2,-2.4622,16,0.68892,6,-0.8003,8,-0.3884,12,0.30753
ENSG00000198862,LTN1,2,-3.3336,24,0.27372,14,-0.5890,16,-0.3805,24,0.58625
ENSG00000156253,RWDD2B,2,-2.7032,9,-0.5189,6,-1.0529,14,0.15289,16,0.78627
ENSG00000156256,USP16,15,-1.0905,66,1.38498,4,-2.8823,30,-0.0753,28,-0.3261
ENSG00000156261,CCT8,177,0.49251,46,-1.6479,202,0.70913,71,-0.9747,153,0.58050
ENSG00000171189,GRIK1,2,-4.7752,9,-2.7393,543,5.18338,26,-1.2236,15,-2.7650
ENSG00000156299,TIAM1,43,-0.6252,44,-0.6148,57,-0.1754,58,-0.1722,76,0.57622
ENSG00000142168,SOD1,241,-1.7455,630,-0.3245,880,0.22050,706,-0.1352,879,0.47428
ENSG00000156304,SCAF4,2,-2.5474,7,-0.7160,18,0.71587,11,-0.0204,13,0.44658
ENSG00000142207,URB1,37,0.51225,16,-0.8647,74,1.66893,13,-1.1346,26,-0.1240
ENSG00000256073,URB1-AS1,2,-2.2447,10,0.12389,0,-3.8032,13,0.59398,10,0.33907
ENSG00000159079,CFAP298,98,1.12069,52,0.09387,58,0.26177,30,-0.7807,45,-0.2365
ENSG00000159082,SYNJ1,62,-1.6154,41,-2.3381,171,-0.0964,104,-0.9058,263,1.58722
ENSG00000159086,PAXBP1,2,-2.8797,15,0.09516,39,1.60776,17,0.30403,12,-0.5684
ENSG00000205927,OLIG2,2,-4.4845,142,2.34772,4,-3.3354,45,0.00104,29,-1.0932
ENSG00000184221,OLIG1,57,-1.4536,454,2.27868,18,-3.0867,203,0.54694,78,-1.5695
ENSG00000142166,IFNAR1,2,-4.1711,59,0.88674,18,-1.0146,30,-0.3106,39,0.22158
ENSG00000159128,IFNGR2,88,0.83530,30,-0.9098,12,-2.1245,38,-0.5072,63,0.67175
ENSG00000142188,TMEM50B,2,-5.1745,86,0.29732,148,1.15175,38,-1.0618,78,0.23572
ENSG00000159131,GART,2,-2.9435,12,-0.3388,50,1.96531,13,-0.3074,14,-0.2802
ENSG00000159140,SON,29,-2.3230,205,0.68427,125,-0.1647,129,-0.1263,141,0.04109
ENSG00000205758,CRYZL1,2,-4.6707,37,-0.5150,140,1.67024,45,-0.2225,51,0.00560
ENSG00000205726,ITSN1,217,1.73658,45,-0.8654,126,0.80112,62,-0.3465,62,-0.5702
ENSG00000241837,ATP5PO,314,-0.4889,313,-0.5289,420,-0.0397,408,-0.0909,489,0.43042
ENSG00000243927,MRPS6,44,-0.8959,59,-0.4781,116,0.60959,62,-0.4038,90,0.41113
ENSG00000198743,SLC5A3,2,-3.7886,27,-0.1178,83,1.72895,11,-1.4548,31,0.19509
ENSG00000159200,RCAN1,2,-4.9604,101,0.85185,112,0.92770,39,-0.7776,60,-0.1211
ENSG00000185917,SETD4,2,-2.5778,13,0.12120,0,-4.1328,13,0.21729,14,0.61967
ENSG00000159228,CBR1,172,-0.1270,555,2.20929,95,-1.0365,155,-0.3108,106,-1.4074
ENSG00000142197,DOP1B,10,-0.8552,5,-1.9729,0,-4.7049,17,-0.0515,25,1.43473
ENSG00000159256,MORC3,73,1.81519,14,-0.8469,26,0.12990,14,-0.8792,23,-0.1766
ENSG00000185808,PIGP,2,-3.7879,28,0.03623,16,-0.8515,26,-0.0996,33,0.65578
ENSG00000182670,TTC3,39,-2.1174,98,-0.8248,151,-0.1112,209,0.44915,186,0.46909
ENSG00000157538,VPS26C,2,-3.0613,24,0.64205,0,-4.2700,14,-0.2303,19,0.54914
ENSG00000157540,DYRK1A,3,-3.9356,45,-0.2521,55,0.05595,52,-0.0287,62,0.55254
ENSG00000157542,KCNJ6,2,-3.7966,4,-2.7416,12,-1.1868,50,1.04522,34,0.73081
ENSG00000157557,ETS2,47,-0.8105,28,-1.6678,3,-4.6975,60,-0.4881,117,1.62521
ENSG00000183527,PSMG1,73,1.53086,11,-1.4951,31,0.12100,18,-0.7982,30,0.17005
ENSG00000185658,BRWD1,125,-0.1186,64,-1.2118,150,0.15724,115,-0.2678,161,0.60586
ENSG00000205581,HMGN1,35,-0.8426,107,1.01560,37,-0.7710,66,0.12555,54,-0.3683
ENSG00000182093,GET1,51,-1.3940,143,0.19906,223,0.89541,97,-0.4610,129,0.04211
ENSG00000185437,SH3BGR,31,0.39575,44,1.07288,21,-0.1872,23,-0.1072,18,-0.7360
ENSG00000183036,PCP4,133,-0.4597,26,-2.9923,4,-5.4617,204,0.22471,247,1.31229
ENSG00000171587,DSCAM,27,1.04455,5,-1.4107,0,-4.3530,13,-0.1541,17,0.63789
ENSG00000157601,MX1,169,3.71535,14,-0.8521,3,-3.0225,10,-1.3993,14,-1.3680
ENSG00000157617,C2CD2,50,2.14845,9,-0.6368,0,-4.3756,10,-0.5819,13,-0.1460
ENSG00000173276,ZBTB21,34,1.35523,11,-0.4375,9,-0.7571,10,-0.5480,15,0.05730
ENSG00000160188,RSPH1,38,0.85153,19,-0.2690,4,-2.4808,21,-0.0945,24,0.23123
ENSG00000160194,NDUFV3,279,0.76593,141,-0.3443,118,-0.5837,170,-0.0327,176,0.04981
ENSG00000160199,PKNOX1,2,-2.2656,12,0.39376,0,-3.8240,12,0.36728,10,0.32852
ENSG00000160208,RRP1B,2,-2.3510,13,0.41510,1,-3.1941,13,0.50004,11,0.21509
ENSG00000160209,PDXK,157,-0.1644,150,-0.2613,217,0.33604,223,0.42454,165,-0.1777
ENSG00000160213,CSTB,241,0.77599,225,0.74170,142,-0.0614,140,-0.0933,116,-0.6738
ENSG00000160214,RRP1,2,-3.4841,24,0.10471,12,-0.8665,16,-0.5545,28,0.83345
ENSG00000160216,AGPAT3,27,-1.4883,115,0.79232,78,0.07778,71,-0.0743,69,-0.2016
ENSG00000141959,PFKL,89,-0.4116,104,-0.1825,119,0.02818,102,-0.2252,128,0.30291
ENSG00000160226,CFAP410,2,-3.9137,41,0.53269,1,-4.0505,25,-0.3403,37,0.70679
ENSG00000142185,TRPM2,2,-3.9388,6,-2.3788,85,1.68601,17,-0.9534,38,0.75737
ENSG00000184787,UBE2G2,7,-2.1741,40,0.44762,31,0.00431,31,0.02083,32,0.06889
ENSG00000184900,SUMO3,86,-0.8474,48,-1.7787,110,-0.4743,131,-0.2237,198,1.09825
ENSG00000183255,PTTG1IP,196,1.64626,196,1.96407,40,-0.9190,62,-0.2493,27,-2.1933
ENSG00000160255,ITGB2,19,0.33205,37,1.72862,9,-0.6803,29,1.22962,5,-2.4031
ENSG00000160256,FAM207A,36,0.90672,11,-0.9619,39,1.03813,18,-0.2166,19,-0.2334
ENSG00000197381,ADARB1,2,-4.1368,5,-2.9659,79,1.30814,23,-0.6736,46,0.99427
ENSG00000182871,COL18A1,2,-2.7449,38,2.06394,0,-4.2987,12,-0.1737,10,-0.7308
ENSG00000173638,SLC19A1,2,-2.3709,5,-1.1332,0,-3.9280,19,1.11957,12,0.47756
ENSG00000142156,COL6A1,2,-3.5966,26,0.04586,1,-4.0204,29,0.21932,31,0.70459
ENSG00000160284,SPATC1L,2,-3.4559,24,0.18262,0,-5.0050,26,0.29386,26,0.58612
ENSG00000160285,LSS,2,-3.7799,76,2.01460,27,-0.0018,30,0.15715,16,-1.2765
ENSG00000160294,MCM3AP,75,1.10346,33,-0.2319,47,0.34944,25,-0.6475,36,-0.1410
ENSG00000182362,YBEY,3,-2.2034,24,0.90455,24,0.77423,17,0.27318,11,-0.6678
ENSG00000160299,PCNT,2,-3.6729,12,-1.1607,8,-1.6301,27,0.12231,35,1.18976
ENSG00000160305,DIP2A,197,2.97450,34,-0.1867,13,-1.5735,26,-0.6388,23,-1.2135
ENSG00000160307,S100B,149,-2.1581,2578,3.23074,179,-1.8907,608,-0.0566,210,-2.4068
ENSG00000160310,PRMT2,17,-3.1699,168,0.27191,195,0.48423,149,0.06182,146,0.04908
ENSG00000177663,IL17RA,2,-2.2131,15,0.83533,0,-3.7720,11,0.33435,9,0.03709
ENSG00000183307,TMEM121B,70,1.89439,1,-4.1718,4,-2.3821,13,-0.8715,27,0.65396
ENSG00000069998,HDHD5,2,-3.1725,23,0.45266,20,0.17059,16,-0.2266,19,0.19218
ENSG00000182902,SLC25A18,51,-0.2615,110,1.09543,39,-0.6544,94,0.79602,41,-1.0213
ENSG00000131100,ATP6V1E1,608,0.48364,254,-0.9278,407,-0.1499,310,-0.6114,526,0.55900
ENSG00000099968,BCL2L13,2,-3.6867,35,0.36352,56,1.08263,19,-0.6552,29,0.06989
ENSG00000015475,BID,40,-0.2551,36,-0.4374,7,-2.7524,59,0.38028,54,0.43980
ENSG00000243156,MICAL3,2,-4.3821,44,0.09398,81,1.05474,34,-0.3406,44,0.12774
ENSG00000215193,PEX26,79,1.75543,28,0.02396,29,0.06318,24,-0.2112,21,-0.7559
ENSG00000278558,TMEM191B,2,-3.4904,10,-1.2559,40,0.89809,20,-0.2012,27,0.67655
ENSG00000183628,DGCR6,2,-3.4607,16,-0.5520,20,-0.1507,24,0.17008,26,0.62342
ENSG00000273032,DGCR9,2,-3.7138,3,-3.2371,4,-3.0673,27,-0.2417,48,2.08211
ENSG00000070413,DGCR2,2,-5.0890,55,-0.3868,88,0.38852,54,-0.4049,84,0.71134
ENSG00000100056,ESS2,2,-2.9210,18,0.27987,0,-4.4324,12,-0.3571,19,0.86603
ENSG00000100075,SLC25A1,50,0.47181,87,1.63709,10,-1.8555,29,-0.3730,26,-0.8704
ENSG00000100084,HIRA,2,-3.1568,14,-0.3762,0,-4.7050,23,0.42599,22,0.78869
ENSG00000242259,C22orf39,128,0.85004,52,-0.5926,139,0.99928,50,-0.6555,72,-0.1327
ENSG00000185608,MRPL40,2,-4.8032,80,0.62180,86,0.67095,47,-0.3115,56,-0.0288
ENSG00000070010,UFD1,2,-4.0832,32,-0.1114,36,0.09739,27,-0.3620,41,0.64075
ENSG00000184113,CLDN5,188,1.77154,159,1.71994,2,-4.8661,109,0.92443,17,-2.7879
ENSG00000184702,SEPTIN5,118,0.97661,21,-1.7374,11,-2.6318,41,-0.7394,83,0.97216
ENSG00000203618,GP1BB,183,1.31400,36,-1.3122,161,1.09516,92,0.21134,66,-0.5989
ENSG00000215012,RTL10,2,-3.1703,5,-1.8638,53,1.79364,10,-0.9196,21,0.55421
ENSG00000184470,TXNRD2,2,-3.4459,20,-0.1452,32,0.59674,22,0.04324,23,0.25222
ENSG00000093010,COMT,5,-4.0320,217,1.72252,111,0.34483,98,0.15927,58,-1.0810
ENSG00000099889,ARVCF,2,-3.0909,31,1.07699,0,-4.6420,16,-0.0835,18,0.14484
ENSG00000183597,TANGO2,2,-3.2535,17,-0.1893,14,-0.4419,18,-0.0547,23,0.65196
ENSG00000128191,DGCR8,2,-2.3719,7,-0.4866,19,0.99127,12,0.34122,10,0.00874
ENSG00000099899,TRMT2A,37,0.79572,24,0.11832,30,0.47151,18,-0.3687,20,-0.3275
ENSG00000099901,RANBP1,53,-0.9030,84,-0.2363,111,0.22370,96,-0.0026,104,0.25119
ENSG00000099904,ZDHHC8,46,0.46384,27,-0.3785,2,-4.0859,28,-0.3474,41,0.63469
ENSG00000040608,RTN4R,30,-1.3551,5,-3.9457,74,0.02739,35,-1.1583,109,1.80652
ENSG00000128185,DGCR6L,2,-4.7677,50,-0.1690,15,-1.9377,63,0.24434,67,0.72970
ENSG00000099910,KLHL22,2,-4.0312,25,-0.4635,30,-0.1782,26,-0.4115,43,0.92914
