Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000134644,PUM1,229,1.08241,174,0.62074,90,-0.4140,127,0.18258,106,-0.1685,63,-0.9511,60,-1.1136
ENSG00000060688,SNRNP40,15,-0.2597,16,-0.1197,14,-0.2962,23,0.81560,6,-1.5582,14,-0.2903,13,-0.4567
ENSG00000121766,ZCCHC17,142,-0.0877,98,-0.6627,146,-0.0487,205,0.88869,90,-0.7855,90,-0.7870,105,-0.6005
ENSG00000121769,FABP3,155,0.12239,118,-0.2978,98,-0.5932,188,0.75187,75,-0.9814,94,-0.6438,120,-0.3063
ENSG00000162517,PEF1,74,-0.1680,49,-0.7881,105,0.38215,109,0.77643,68,-0.2932,35,-1.2990,56,-0.6327
ENSG00000084636,COL16A1,28,0.20309,31,0.37443,18,-0.4871,26,0.13184,32,0.42047,19,-0.4021,18,-0.4584
ENSG00000121753,ADGRB2,228,0.37525,93,-1.0110,212,0.25579,232,0.69543,120,-0.6264,92,-1.0239,128,-0.5701
ENSG00000184007,PTP4A2,152,-0.0032,147,-0.0614,104,-0.5944,145,-0.1178,288,1.03275,188,0.32844,113,-0.5030
ENSG00000121774,KHDRBS1,142,0.36629,136,0.29174,115,0.02920,123,0.22444,85,-0.4361,81,-0.5107,90,-0.3922
ENSG00000121775,TMEM39B,18,0.66141,11,-0.1243,16,0.53236,14,0.47762,3,-2.0555,9,-0.4330,7,-0.8808
ENSG00000025800,KPNA6,93,1.05407,66,0.50580,43,-0.1856,48,-0.0127,39,-0.3393,34,-0.5536,33,-0.6508
ENSG00000084652,TXLNA,18,0.07719,9,-1.0233,20,0.23349,17,0.03011,30,0.89139,15,-0.2016,14,-0.3725
ENSG00000160050,CCDC28B,12,-0.5117,22,0.43217,29,0.88381,12,-0.7180,11,-0.5717,13,-0.3303,26,0.80780
ENSG00000084623,EIF3I,81,-0.3632,103,0.00072,119,0.22436,112,0.20273,130,0.36822,80,-0.3856,82,-0.3781
ENSG00000175130,MARCKSL1,124,-0.6392,422,1.34603,88,-1.1525,108,-1.1719,296,0.73977,296,0.73837,240,0.44193
ENSG00000160058,BSDC1,64,0.18096,58,0.02486,73,0.38220,61,0.15813,59,0.04709,40,-0.5612,44,-0.4390
ENSG00000160062,ZBTB8A,11,0.14674,19,1.05829,11,0.22684,10,0.08378,6,-0.6753,11,0.21285,4,-1.3404
ENSG00000176261,ZBTB8OS,30,-0.5740,47,0.10609,58,0.44536,41,-0.1208,59,0.49099,30,-0.5594,46,0.08810
ENSG00000162521,RBBP4,91,0.10864,106,0.34362,79,-0.1164,86,0.03796,84,-0.0089,65,-0.4184,82,-0.0671
ENSG00000162522,KIAA1522,7,-1.4867,10,-0.9005,25,0.39784,20,0.14088,12,-0.7227,19,-0.0389,28,0.66764
ENSG00000134684,YARS,86,-0.1530,109,0.22582,64,-0.5864,124,0.74956,42,-1.2130,53,-0.8725,79,-0.2903
ENSG00000116497,S100PBP,14,0.28861,22,0.93244,12,-0.0118,10,-0.4674,18,0.64143,11,-0.1929,9,-0.4079
ENSG00000160097,FNDC5,14,-0.6855,48,1.27701,7,-1.7121,23,0.12080,22,0.01114,10,-1.1447,24,0.11863
ENSG00000121905,HPCA,264,0.00655,161,-0.7547,231,-0.2038,372,0.99934,149,-0.8707,107,-1.3777,194,-0.5152
ENSG00000121900,TMEM54,50,0.14524,42,-0.1306,27,-0.8137,47,0.03803,67,0.59293,42,-0.1529,45,-0.0327
ENSG00000116514,RNF19B,32,0.32414,20,-0.4142,32,0.33741,30,0.35948,31,0.27617,14,-0.9224,16,-0.7271
ENSG00000004455,AK2,18,-0.0175,26,0.56669,14,-0.4114,12,-0.8104,39,1.25764,25,0.49363,16,-0.1413
ENSG00000142920,AZIN2,21,0.13913,32,0.80492,17,-0.2177,24,0.62427,12,-0.6763,9,-1.1150,9,-1.1765
ENSG00000160094,ZNF362,20,0.63795,14,0.12583,8,-0.7668,13,-0.0130,11,-0.2573,13,-0.0709,14,0.03741
ENSG00000134686,PHC2,65,0.21862,72,0.38254,32,-0.8858,53,-0.1752,94,0.79822,48,-0.2478,53,-0.1094
ENSG00000163866,SMIM12,46,-0.1769,59,0.18918,38,-0.5011,61,0.42415,50,-0.0687,31,-0.7820,47,-0.1587
ENSG00000116544,DLGAP3,37,-0.4086,37,-0.4096,87,0.97116,47,-0.0500,25,-1.0028,29,-0.7522,63,0.47670
ENSG00000163867,ZMYM6,20,0.54877,17,0.32861,17,0.27342,16,0.34503,10,-0.4197,8,-0.8242,8,-0.9639
ENSG00000116560,SFPQ,167,0.16439,169,0.18039,153,0.02530,152,0.01833,219,0.59847,112,-0.4619,115,-0.4619
ENSG00000146463,ZMYM4,32,-0.1249,31,-0.1828,45,0.40317,32,-0.2326,47,0.46948,30,-0.2220,38,0.12838
ENSG00000142687,KIAA0319L,69,0.38241,56,0.05815,35,-0.6526,68,0.60670,30,-0.8865,39,-0.4937,40,-0.4933
ENSG00000020129,NCDN,517,-0.0630,205,-1.4663,1178,1.29469,723,0.83341,197,-1.5295,170,-1.7425,286,-1.0380
ENSG00000126067,PSMB2,129,-0.0351,155,0.24875,113,-0.2470,165,0.60665,118,-0.1799,67,-1.0457,89,-0.6591
ENSG00000142686,C1orf216,101,0.27055,81,-0.0676,123,0.59665,102,0.47111,59,-0.5727,30,-1.5772,59,-0.6106
ENSG00000092847,AGO1,31,0.91159,20,0.20383,18,0.02691,16,-0.1188,10,-0.7754,17,-0.0355,15,-0.2295
ENSG00000126070,AGO3,31,1.14100,13,-0.1940,15,-0.0377,14,-0.2121,12,-0.3473,23,0.65162,9,-0.7705
ENSG00000116863,ADPRHL2,13,-0.5136,22,0.32070,22,0.28939,21,0.46260,10,-0.8368,12,-0.6455,15,-0.3116
ENSG00000054116,TRAPPC3,45,-0.3003,52,-0.0693,45,-0.2754,72,0.77077,34,-0.6958,23,-1.3049,47,-0.2527
ENSG00000116871,MAP7D1,112,-0.4956,111,-0.5006,246,0.75938,177,0.36030,141,-0.1324,74,-1.1251,139,-0.1719
ENSG00000054118,THRAP3,79,0.52450,80,0.54966,57,0.00747,54,-0.1378,80,0.54089,44,-0.3911,37,-0.7256
ENSG00000196182,STK40,18,0.21432,14,-0.2126,21,0.47934,13,-0.4238,24,0.64147,14,-0.1845,16,0.07138
ENSG00000181817,LSM10,31,-0.4507,35,-0.2886,26,-0.7166,52,0.59282,30,-0.5073,26,-0.7354,47,0.18698
ENSG00000116885,OSCP1,9,-1.1376,18,-0.1753,19,-0.0857,31,1.29976,6,-1.8519,10,-0.9617,12,-0.8436
ENSG00000116898,MRPS15,32,-0.7612,54,0.05305,54,0.04436,61,0.39669,41,-0.3673,37,-0.5297,53,0.00853
ENSG00000163873,GRIK3,39,1.55332,86,3.22160,3,-2.4148,5,-2.0934,18,0.22934,7,-1.2281,3,-2.3922
ENSG00000163875,MEAF6,123,0.39903,105,0.14875,96,0.01231,112,0.42381,70,-0.4719,58,-0.7735,66,-0.6068
ENSG00000163877,SNIP1,16,0.36755,17,0.44895,18,0.54652,13,0.10095,15,0.31237,7,-0.8614,6,-1.1145
ENSG00000134697,GNL2,19,0.36943,13,-0.2292,12,-0.3412,12,-0.5758,25,0.76901,20,0.42645,17,0.22059
ENSG00000116922,C1orf109,14,0.10470,15,0.27297,10,-0.3232,17,0.72096,11,-0.2961,8,-0.7559,6,-1.1343
ENSG00000183317,EPHA10,7,-1.0190,7,-0.8904,33,1.45668,19,0.89481,7,-0.9799,3,-1.9928,6,-1.3284
ENSG00000185090,MANEAL,25,-0.6678,24,-0.6941,26,-0.6039,61,1.45623,21,-0.9323,19,-1.0728,20,-1.0662
ENSG00000196449,YRDC,11,-0.4781,12,-0.3352,8,-0.8117,20,0.94814,17,0.20957,8,-0.8221,8,-0.8681
ENSG00000197982,C1orf122,115,-0.7295,163,-0.1982,121,-0.6619,190,0.06092,206,0.16930,214,0.22507,228,0.36220
ENSG00000183431,SF3A3,27,-0.4455,39,0.07979,45,0.30447,41,0.30528,36,-0.0291,26,-0.5290,31,-0.3097
ENSG00000183520,UTP11,18,-1.0142,26,-0.4795,30,-0.2443,46,0.72294,46,0.40816,22,-0.7376,26,-0.4982
ENSG00000116954,RRAGC,51,0.25488,46,0.10826,30,-0.5788,51,0.42154,57,0.43125,25,-0.8368,28,-0.7097
ENSG00000174574,AKIRIN1,93,-0.0956,66,-0.6164,132,0.46576,120,0.53626,102,0.05664,47,-1.1225,70,-0.5689
ENSG00000168653,NDUFS5,461,-0.6583,764,0.12328,753,0.10095,771,0.22400,441,-0.7281,571,-0.3297,815,0.25151
ENSG00000127603,MACF1,122,0.57651,176,1.18666,38,-1.2317,66,-0.5816,105,0.33274,97,0.21274,77,-0.1718
ENSG00000090621,PABPC4,69,0.39887,52,-0.0413,49,-0.1286,40,-0.6722,110,1.17230,68,0.38120,48,-0.1849
ENSG00000116983,HPCAL4,394,0.42583,199,-0.6409,405,0.46934,332,0.24132,220,-0.4872,200,-0.6364,272,-0.1768
ENSG00000084072,PPIE,22,-0.3001,32,0.27897,19,-0.4912,31,0.37749,30,0.14800,20,-0.4392,22,-0.3515
ENSG00000168389,MFSD2A,14,-0.7985,26,0.09217,22,-0.1254,19,-0.5190,91,2.29726,19,-0.3597,11,-1.2530
ENSG00000131236,CAP1,157,-0.0079,98,-0.7340,182,0.22789,176,0.27381,170,0.12057,114,-0.5008,147,-0.1210
ENSG00000131238,PPT1,101,-0.0292,137,0.45608,97,-0.1015,115,0.28767,83,-0.3444,78,-0.4231,82,-0.3812
ENSG00000117000,RLF,15,0.39977,11,-0.0591,15,0.45793,12,0.09562,9,-0.2868,10,-0.2278,8,-0.4540
ENSG00000259943,AL050341.2,12,-0.3862,21,0.46737,19,0.25232,16,-0.0307,10,-0.7105,11,-0.5519,19,0.34959
ENSG00000084073,ZMPSTE24,41,0.49039,35,0.21548,30,0.00895,27,-0.2127,42,0.52235,28,-0.1000,24,-0.3892
ENSG00000049089,COL9A2,2,-2.1125,20,1.13605,3,-1.4877,6,-1.1098,11,0.17483,29,1.79938,12,0.31637
ENSG00000084070,SMAP2,175,0.44548,101,-0.4111,160,0.30491,160,0.51376,121,-0.1401,69,-0.9867,79,-0.8495
ENSG00000117016,RIMS3,136,0.88636,115,0.60423,43,-0.9161,75,-0.1071,51,-0.6556,60,-0.4168,81,0.05172
ENSG00000066136,NFYC,53,0.82251,51,0.74780,26,-0.2874,31,-0.0718,33,0.05536,16,-1.0649,24,-0.4571
ENSG00000179862,CITED4,11,-0.8923,14,-0.5683,9,-1.2020,30,1.20659,30,0.61793,6,-1.7182,10,-1.0919
ENSG00000171793,CTPS1,15,0.09120,15,0.15212,16,0.19385,18,0.71709,7,-0.9531,3,-2.1655,10,-0.5389
ENSG00000127124,HIVEP3,42,1.42201,33,1.00564,10,-0.8644,16,-0.1489,13,-0.4033,8,-1.0696,11,-0.7762
ENSG00000198815,FOXJ3,59,0.11804,86,0.70802,56,0.02382,71,0.68433,32,-0.8430,22,-1.3946,26,-1.1972
ENSG00000177181,RIMKLA,30,0.48714,26,0.26883,20,-0.1588,25,0.32716,9,-1.3091,10,-1.1036,22,-0.0238
ENSG00000127125,PPCS,46,-0.3429,63,0.13463,52,-0.1645,62,0.18435,46,-0.3393,53,-0.1232,60,0.08743
ENSG00000186409,CCDC30,16,-0.0729,17,0.03007,13,-0.4094,15,-0.2209,20,0.29855,16,-0.0614,21,0.41700
ENSG00000171960,PPIH,11,-0.6968,16,-0.0854,19,0.22272,21,0.64381,15,-0.2073,14,-0.2697,10,-0.8235
ENSG00000065978,YBX1,38,-1.1925,115,0.49482,76,-0.1591,42,-1.4550,305,2.24050,96,0.20785,86,0.04141
ENSG00000164008,C1orf50,15,-0.3467,31,0.82247,20,0.11029,20,0.15983,10,-0.9373,20,0.12629,14,-0.4720
ENSG00000177868,SVBP,16,-1.3753,42,0.08651,24,-0.7702,49,0.54456,35,-0.1861,22,-0.8872,47,0.28946
ENSG00000117394,SLC2A1,25,-0.9814,40,-0.2435,22,-1.1821,21,-1.6236,278,3.38700,26,-0.8771,35,-0.5070
ENSG00000117395,EBNA1BP2,45,-1.2622,49,-1.1206,100,-0.0416,143,0.93728,77,-0.4538,54,-0.9814,98,-0.0889
ENSG00000179178,TMEM125,10,0.10355,34,2.30214,0,-5.8045,3,-1.7835,24,1.60364,20,1.28335,1,-2.6757
ENSG00000066322,ELOVL1,9,-0.9678,53,1.91211,4,-1.9754,8,-1.4985,51,1.81265,27,0.73482,10,-0.8032
ENSG00000159479,MED8,24,0.06743,29,0.33114,11,-1.1693,26,0.29941,26,0.19916,8,-1.4995,25,0.11550
ENSG00000178922,HYI,19,0.14084,11,-0.7000,10,-0.7225,18,0.07694,23,0.44089,15,-0.1901,20,0.23333
ENSG00000142949,PTPRF,143,-0.0677,76,-1.0259,169,0.19191,205,0.90667,79,-0.9717,78,-0.9833,110,-0.5169
ENSG00000066135,KDM4A,22,0.55066,16,0.08811,15,0.00629,18,0.38390,11,-0.4566,10,-0.6088,10,-0.6958
ENSG00000126091,ST3GAL3,20,-0.5047,29,0.08373,26,-0.0668,32,0.37259,18,-0.6140,19,-0.5661,29,0.11148
ENSG00000117408,IPO13,40,-0.2219,30,-0.6868,83,0.93642,47,0.02876,55,0.26407,43,-0.1059,36,-0.4436
ENSG00000117410,ATP6V0B,398,0.21425,290,-0.2864,369,0.09253,430,0.57423,234,-0.6109,192,-0.9136,270,-0.4299
ENSG00000117411,B4GALT2,66,0.23564,62,0.13465,36,-0.7135,59,0.07037,64,0.17852,64,0.18198,50,-0.2415
ENSG00000159214,CCDC24,22,0.45466,10,-0.7046,16,-0.0888,23,0.81337,8,-1.1729,8,-1.1683,12,-0.5064
ENSG00000178028,DMAP1,43,0.12159,45,0.19707,50,0.34844,42,0.16005,41,0.04208,28,-0.5376,29,-0.5052
ENSG00000117419,ERI3,175,0.18330,129,-0.3007,137,-0.2006,183,0.42009,129,-0.3010,109,-0.5560,139,-0.1945
ENSG00000187147,RNF220,122,0.56605,115,0.48102,62,-0.4832,93,0.21634,56,-0.6398,60,-0.5445,72,-0.2920
ENSG00000126106,TMEM53,13,-0.2021,13,-0.1933,26,0.86514,17,0.28688,12,-0.3232,10,-0.5844,11,-0.5457
ENSG00000142937,RPS8,485,-1.0696,1071,0.14885,882,-0.1569,842,-0.3447,1784,0.98471,1042,0.10600,1111,0.22954
ENSG00000070785,EIF2B3,12,-1.1033,24,-0.1161,24,-0.1138,30,0.44448,26,0.05409,20,-0.3635,24,-0.0771
ENSG00000126107,HECTD3,28,0.94493,10,-0.6740,7,-1.0774,19,0.51474,10,-0.6793,12,-0.3242,12,-0.4287
ENSG00000126088,UROD,80,0.06795,65,-0.2621,63,-0.3063,85,0.27100,68,-0.1801,60,-0.3847,79,0.05233
ENSG00000132763,MMACHC,5,-1.0660,10,-0.1209,4,-1.3448,13,0.62978,8,-0.4274,10,-0.0606,11,0.11653
ENSG00000117450,PRDX1,298,-0.1183,454,0.55129,195,-0.7670,302,-0.1517,363,0.19382,344,0.10494,347,0.13296
ENSG00000117448,AKR1A1,42,-0.1632,65,0.52298,34,-0.5065,52,0.26550,32,-0.5983,33,-0.5323,48,0.04945
ENSG00000132780,NASP,23,-0.3587,36,0.33523,29,-0.0016,28,-0.0482,39,0.46413,46,0.73285,17,-0.9063
ENSG00000159592,GPBP1L1,30,0.43153,34,0.65778,21,-0.1373,20,-0.2594,29,0.41923,12,-0.9229,22,-0.0581
ENSG00000159596,TMEM69,15,0.24029,16,0.34047,14,0.20428,13,-0.0111,15,0.25021,7,-0.7810,11,-0.2685
ENSG00000086015,MAST2,20,0.29143,22,0.42808,10,-0.7279,18,0.20354,19,0.20588,12,-0.5416,13,-0.3718
ENSG00000117461,PIK3R3,27,-0.0569,46,0.77113,25,-0.2020,21,-0.7076,82,1.78956,15,-0.9443,21,-0.5045
ENSG00000085998,POMGNT1,52,0.30058,59,0.48384,34,-0.3819,49,0.34222,25,-0.8218,30,-0.5609,36,-0.3073
ENSG00000132128,LRRC41,51,0.16354,58,0.38243,42,-0.1205,52,0.32638,35,-0.4021,22,-1.0991,40,-0.2155
ENSG00000173660,UQCRH,286,-0.7876,513,0.11617,394,-0.2973,587,0.56231,370,-0.3928,267,-0.8929,477,-0.0001
ENSG00000117480,FAAH,41,0.48004,17,-0.8916,38,0.38351,39,0.69846,26,-0.1981,14,-1.1264,15,-1.1157
ENSG00000079277,MKNK1,11,-1.0878,17,-0.3935,32,0.54976,28,0.62945,18,-0.2994,18,-0.3601,15,-0.5947
ENSG00000123472,ATPAF1,107,0.15034,146,0.64580,94,-0.0513,89,-0.2260,91,-0.1139,93,-0.0790,98,0.00652
ENSG00000159658,EFCAB14,48,0.04885,74,0.73127,29,-0.7212,37,-0.5437,95,1.16189,60,0.41179,35,-0.4869
ENSG00000186377,CYP4X1,24,0.32693,11,-0.8088,16,-0.3028,30,1.29571,13,-0.6184,2,-3.2594,9,-1.2507
ENSG00000162368,CMPK1,105,0.48993,123,0.74674,63,-0.3171,72,-0.1757,94,0.31315,67,-0.2333,58,-0.4754
ENSG00000162373,BEND5,26,0.12690,17,-0.5190,13,-0.9488,35,1.04024,10,-1.2431,11,-1.1668,19,-0.3678
ENSG00000162374,ELAVL4,304,1.53755,156,0.40551,26,-2.2820,147,0.52276,55,-1.1926,55,-1.2119,60,-1.1458
ENSG00000185104,FAF1,30,0.01959,26,-0.1905,35,0.24721,32,0.20470,30,0.03019,25,-0.2960,25,-0.3083
ENSG00000123091,RNF11,595,0.90000,389,0.20730,234,-0.5835,382,0.29176,233,-0.5933,273,-0.3489,231,-0.6530
ENSG00000085832,EPS15,193,0.64969,217,0.84562,38,-1.8441,121,-0.1589,133,0.04940,121,-0.0964,120,-0.1187
ENSG00000117859,OSBPL9,17,0.62561,13,0.18606,5,-1.1396,10,-0.3548,17,0.61658,12,0.07036,12,0.09286
ENSG00000078618,NRDC,62,-0.0124,65,0.04831,52,-0.2833,74,0.41885,43,-0.5797,47,-0.4557,58,-0.1366
ENSG00000169213,RAB3B,135,1.39256,283,2.88668,3,-4.2892,27,-1.5280,33,-0.8758,57,-0.0427,26,-1.3268
ENSG00000117862,TXNDC12,27,0.16084,33,0.47836,25,0.07549,25,0.09721,21,-0.2180,24,0.00412,17,-0.5698
ENSG00000134717,BTF3L4,73,0.07263,76,0.12612,54,-0.3891,89,0.64187,38,-0.9092,53,-0.4320,51,-0.5364
ENSG00000157077,ZFYVE9,39,0.42084,37,0.32372,27,-0.1368,32,0.20664,24,-0.3368,13,-1.2610,28,-0.0979
ENSG00000134748,PRPF38A,14,-0.5254,36,0.96853,15,-0.4243,16,-0.4881,30,0.63492,27,0.46843,18,-0.1438
ENSG00000134744,TUT4,26,0.66571,23,0.44644,14,-0.2893,14,-0.5009,23,0.48609,26,0.67076,12,-0.5567
ENSG00000162377,COA7,23,0.26823,15,-0.3798,13,-0.6308,26,0.80362,11,-0.8041,8,-1.2468,16,-0.3057
ENSG00000162378,ZYG11B,288,1.08555,186,0.35726,161,0.12849,157,0.14823,73,-1.0788,72,-1.0959,106,-0.5568
ENSG00000116171,SCP2,81,0.14790,64,-0.2175,81,0.14672,62,-0.4088,120,0.79157,85,0.22222,72,-0.0396
ENSG00000162384,CZIB,44,-0.2611,55,0.09147,49,-0.0775,53,0.05556,73,0.54601,40,-0.3875,48,-0.1396
ENSG00000162385,MAGOH,24,-0.5284,16,-1.1285,30,-0.1837,45,0.83077,26,-0.3712,17,-1.0205,32,-0.0858
ENSG00000157193,LRP8,57,0.97004,123,2.41197,12,-1.3544,18,-1.1698,31,-0.0194,17,-0.9329,22,-0.5566
ENSG00000058804,NDC1,26,1.65717,6,-0.6708,7,-0.5113,11,0.32909,2,-2.2346,2,-1.8443,8,-0.2192
ENSG00000058799,YIPF1,28,0.68085,12,-0.6013,11,-0.7208,23,0.66070,14,-0.3478,15,-0.2787,10,-0.8921
ENSG00000081870,HSPB11,24,-1.0576,41,-0.2444,81,0.85848,61,0.66117,24,-1.0421,30,-0.6998,34,-0.5568
ENSG00000116209,TMEM59,161,0.03648,184,0.24842,135,-0.2394,168,0.15616,170,0.11869,135,-0.2451,134,-0.2792
ENSG00000116221,MRPL37,47,-0.2314,46,-0.2635,47,-0.2110,71,0.72639,36,-0.6357,44,-0.3328,39,-0.5435
ENSG00000157216,SSBP3,445,1.49711,233,0.39583,105,-0.8414,164,-0.2328,145,-0.3495,181,-0.0006,122,-0.6546
ENSG00000243725,TTC4,17,0.42465,23,0.90327,12,-0.0680,14,0.25056,6,-1.1295,6,-1.0866,10,-0.4749
ENSG00000116133,DHCR24,254,0.75570,107,-0.6111,100,-0.7076,223,0.97736,90,-0.8788,85,-0.9506,78,-1.1711
ENSG00000162402,USP24,25,0.19712,18,-0.3416,26,0.23210,24,0.21091,17,-0.4452,12,-0.8936,24,0.13811
ENSG00000162407,PLPP3,66,-0.4988,145,0.75644,36,-1.3988,43,-1.5364,170,1.01995,200,1.30468,129,0.63089
ENSG00000162409,PRKAA2,63,0.25871,16,-1.7686,84,0.73208,74,0.94960,18,-1.6571,19,-1.5682,34,-0.7358
ENSG00000173406,DAB1,8,-0.8705,13,-0.2793,31,1.14030,18,0.49623,1,-3.3050,6,-1.4422,16,0.06129
ENSG00000162601,MYSM1,25,0.15561,14,-0.7379,30,0.48556,27,0.50197,34,0.65172,10,-1.1250,10,-1.2902
ENSG00000177606,JUN,132,-1.1275,158,-0.8539,991,2.22921,233,-0.3935,215,-0.3855,210,-0.4236,219,-0.3884
ENSG00000172456,FGGY,10,-0.1089,11,0.08004,6,-0.8456,9,-0.3856,6,-0.8629,7,-0.6115,22,1.29492
ENSG00000134709,HOOK1,44,0.90838,25,0.00921,30,0.29061,27,0.20719,23,-0.1383,7,-1.8845,18,-0.5788
ENSG00000134716,CYP2J2,6,-0.4617,18,1.26075,10,0.36823,2,-2.3781,9,0.17338,22,1.56486,11,0.56607
ENSG00000162599,NFIA,110,0.61648,119,0.73916,49,-0.6458,26,-2.0497,166,1.31034,158,1.22691,83,0.17739
ENSG00000162604,TM2D1,49,-0.0983,67,0.39649,67,0.39450,56,0.17163,40,-0.4163,44,-0.2548,40,-0.4501
ENSG00000162607,USP1,40,1.20678,20,0.12711,17,-0.1846,15,-0.4710,32,0.82693,13,-0.5688,14,-0.4790
ENSG00000116641,DOCK7,17,-0.5587,21,-0.2370,28,0.17108,26,0.13331,28,0.16158,30,0.29799,22,-0.2345
ENSG00000125703,ATG4C,17,0.04266,23,0.51861,6,-1.4490,18,0.27346,17,0.09155,18,0.16859,12,-0.5176
ENSG00000079739,PGM1,23,-0.2979,44,0.73287,16,-0.8571,26,-0.1206,14,-1.0547,35,0.39489,34,0.38350
ENSG00000158966,CACHD1,52,0.73923,21,-0.6835,12,-1.4332,41,0.61192,11,-1.6483,33,0.01317,29,-0.2035
ENSG00000162437,RAVER2,9,-0.1629,5,-1.0922,17,0.82766,11,0.18502,7,-0.6099,13,0.30832,8,-0.3024
ENSG00000162434,JAK1,56,0.03119,52,-0.1079,67,0.31457,55,-0.0318,98,0.91791,33,-0.7695,42,-0.4578
ENSG00000162433,AK4,61,0.14196,61,0.15914,47,-0.2575,54,-0.0487,38,-0.5864,57,0.03513,65,0.27850
ENSG00000116675,DNAJC6,645,1.18802,325,0.06169,270,-0.2301,368,0.42422,175,-0.8919,160,-1.0277,171,-0.9976
ENSG00000213625,LEPROT,9,-1.2682,27,0.33354,17,-0.3610,13,-1.1245,37,0.81738,45,1.16262,32,0.66534
ENSG00000184588,PDE4B,45,-0.3198,96,0.90719,47,-0.2592,44,-0.4980,103,1.02390,56,0.01564,46,-0.2994
ENSG00000118473,SGIP1,134,0.48342,80,-0.3295,137,0.51867,114,0.35967,57,-0.8384,64,-0.6836,74,-0.4937
ENSG00000198160,MIER1,41,0.61946,23,-0.2808,27,-0.0100,22,-0.5298,57,1.18468,30,0.12960,22,-0.3910
ENSG00000142864,SERBP1,110,-0.2086,128,0.03833,107,-0.2451,136,0.20420,164,0.43252,98,-0.3880,109,-0.2404
ENSG00000116717,GADD45A,25,-0.6082,42,0.15963,68,0.95415,21,-1.2066,81,1.25422,51,0.47085,40,0.08831
ENSG00000172380,GNG12,8,-0.4651,18,0.67618,5,-1.2133,4,-1.7558,24,1.19000,23,1.15318,18,0.80623
ENSG00000116729,WLS,50,-0.2855,293,2.89738,19,-1.7185,25,-1.7512,63,0.07848,71,0.26372,50,-0.3105
ENSG00000033122,LRRC7,77,0.32036,53,-0.2477,88,0.55173,81,0.70380,18,-1.8687,19,-1.8032,46,-0.5266
ENSG00000066557,LRRC40,34,0.79072,18,-0.2165,16,-0.3526,26,0.61946,14,-0.5799,10,-1.0522,12,-0.8076
ENSG00000116754,SRSF11,180,0.78707,143,0.41071,105,-0.0771,103,-0.1583,116,0.08057,140,0.38579,61,-0.9619
ENSG00000118454,ANKRD13C,22,-0.4622,38,0.40020,28,-0.0609,34,0.36143,31,0.06762,16,-0.9479,25,-0.2933
ENSG00000197568,HHLA3,13,-0.3556,11,-0.5300,16,-0.0282,20,0.54355,7,-1.1461,12,-0.3887,17,0.11596
ENSG00000050628,PTGER3,28,-0.3923,12,-1.5794,18,-1.0675,63,1.87355,10,-1.8648,3,-3.3359,23,-0.7345
ENSG00000132485,ZRANB2,112,0.31615,87,-0.0851,94,0.04015,107,0.39513,84,-0.1357,67,-0.4731,61,-0.6700
ENSG00000172260,NEGR1,522,1.02552,315,0.19496,166,-0.7979,300,0.18690,99,-1.5707,378,0.48845,181,-0.7146
ENSG00000178965,ERICH3,91,0.70581,46,-0.3762,52,-0.1708,73,0.61091,39,-0.6111,29,-1.0877,39,-0.6685
ENSG00000116791,CRYZ,33,0.88775,32,0.83902,5,-1.9537,20,0.22688,16,-0.2413,10,-0.8949,13,-0.5543
ENSG00000162623,TYW3,42,0.66914,28,0.05530,24,-0.1746,28,0.08660,43,0.70115,18,-0.6501,16,-0.8803
ENSG00000117054,ACADM,28,-0.3881,49,0.50508,28,-0.3883,39,0.18837,32,-0.1614,38,0.10292,31,-0.2613
ENSG00000137955,RABGGTB,42,0.10090,64,0.76607,34,-0.2190,38,-0.0831,36,-0.1576,42,0.08887,33,-0.3141
ENSG00000117069,ST6GALNAC5,46,-0.6930,45,-0.7071,72,-0.0017,118,1.57449,20,-1.8844,14,-2.4366,39,-1.0161
ENSG00000142892,PIGK,48,0.77765,47,0.72720,19,-0.6741,31,0.10368,23,-0.3745,22,-0.4485,21,-0.5767
ENSG00000154027,AK5,519,0.39459,223,-0.9147,570,0.54747,518,0.67446,245,-0.7761,196,-1.1092,258,-0.7480
ENSG00000036549,AC118549.1,33,1.13981,12,-0.5316,27,0.77813,15,-0.2020,17,0.01467,13,-0.3333,10,-0.7758
ENSG00000077254,USP33,119,0.50918,112,0.40117,94,0.13522,92,0.15985,52,-0.7907,64,-0.4796,69,-0.3886
ENSG00000180488,MIGA1,98,0.43842,77,0.05908,57,-0.4004,91,0.53502,75,0.01848,42,-0.8872,44,-0.8542
ENSG00000162613,FUBP1,45,0.09779,62,0.61368,45,0.10303,46,0.23877,38,-0.1613,23,-0.9488,31,-0.5153
ENSG00000162616,DNAJB4,22,-1.6350,31,-1.1632,198,1.84157,71,0.14853,43,-0.6761,49,-0.4907,52,-0.4164
ENSG00000117114,ADGRL2,51,0.62364,23,-0.6324,50,0.60168,47,0.86406,18,-0.9565,15,-1.2786,11,-1.7973
